POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
53, 10, 0.669649, 0, 165, 131, 11, 120, 17
54, 10, 0.943355, 0, 165, 131, 11, 120, 17
55, 10, 0.410389, 0, 165, 131, 11, 120, 17
56, 10, 0.511819, 0, 165, 131, 11, 120, 17
57, 10, 0.297018, 0, 165, 131, 11, 120, 17
58, 10, 0.383551, 0, 165, 131, 11, 120, 17
59, 10, 0.272331, 0, 165, 131, 11, 120, 17
60, 10, 0.306127, 0, 165, 131, 11, 120, 17
61, 10, 0.195125, 0, 165, 131, 11, 120, 17
62, 10, 0.17835, 0, 165, 131, 11, 120, 17
63, 10, 0.129861, 0, 165, 131, 11, 120, 17
64, 10, 0.150368, 0, 165, 131, 11, 120, 17
65, 10, 0.0750681, 0, 165, 131, 11, 120, 17
66, 10, 0.106849, 0, 165, 131, 11, 120, 17
67, 10, 0.0531727, 0, 165, 131, 11, 120, 17
68, 10, 0.0616966, 0, 165, 131, 11, 120, 17
69, 10, 0.024823, 0, 165, 131, 11, 120, 17
70, 10, 0.0461329, 0, 165, 131, 11, 120, 17
71, 10, 0.0114107, 0, 165, 131, 11, 120, 17
72, 10, 0.317906, 0, 165, 131, 11, 120, 17
73, 10, 0.0254221, 0, 165, 131, 11, 120, 17
74, 10, 0.0283497, 0, 165, 131, 11, 120, 17
75, 10, 0.00954521, 0, 165, 131, 11, 120, 17
76, 10, 0.0156863, 0, 165, 131, 11, 120, 17
77, 10, 0.0321351, 0, 165, 131, 11, 120, 17
78, 10, 0.254003, 0, 165, 131, 11, 120, 17
79, 10, 0.320779, 0, 165, 131, 11, 120, 17
80, 10, 0.739597, 0, 165, 131, 11, 120, 17
81, 10, 0.373734, 0, 165, 131, 11, 120, 17
82, 10, 0.472699, 0, 165, 131, 11, 120, 17
83, 10, 0.330937, 0, 165, 131, 11, 120, 17
84, 10, 0.489529, 0, 165, 131, 11, 120, 17
85, 10, 1.42004, 0, 165, 131, 11, 120, 17
86, 9, 3.50877, 0, 165, 131, 11, 120, 16
87, 9, 2.95429, 0, 164, 131, 10, 120, 15
88, 8, 4.68731, 0, 163, 131, 9, 120, 13
89, 7, 3.00057, 0, 163, 132, 8, 121, 13
90, 6, 3.85911, 0, 162, 131, 8, 121, 11
91, 6, 2.60508, 0, 162, 131, 7, 121, 11
92, 5, 4.30984, 0, 161, 132, 6, 122, 9
93, 5, 3.45726, 0, 160, 132, 5, 122, 8
94, 4, 4.20892, 0, 160, 131, 4, 122, 6
95, 3, 1.97161, 0, 159, 132, 4, 122, 6
96, 2, 7.05251, 3.0432, 158, 133, 2, 124, 4
97, 2, 1.10693, 0.567174, 158, 132, 2, 124, 3
98, 1, 3.88158, 5.42039, 158, 132, 1, 124, 2
99, 0, 3.17322, -5.5325e+08, 157, 132, 1, 125, 1
100, 0, 4.38243, -0, 155, 133, 0, 124, 0
101, 0, 0.375708, -0, 156, 133, 0, 125, 0
102, 0, 0, -0, 156, 133, 0, 125, 0
103, 0, 0, 0, 156, 133, 0, 125, 0
104, 0, 0, 0, 156, 133, 0, 125, 0
105, 0, 0.222631, 0, 156, 133, 0, 125, 0
106, 1, 4.84075, -0, 156, 132, 0, 126, 0
107, 2, 7.72136, 0, 157, 131, 0, 126, 0
108, 4, 12.7606, 0, 157, 131, 0, 127, 1
109, 6, 9.95709, 0.313465, 158, 130, 1, 127, 2
110, 8, 10.3516, 0, 159, 129, 1, 128, 2
111, 10, 10.7251, 0, 159, 129, 2, 128, 3
112, 12, 14.4616, 0, 159, 128, 2, 129, 4
113, 14, 10.9939, 0, 160, 127, 2, 129, 4
114, 16, 12.5917, 0, 161, 126, 3, 130, 5
115, 17, 6.55001, 0, 161, 126, 4, 130, 7
116, 17, 2.0201, 0, 161, 126, 4, 130, 6
117, 17, 0.0947712, 0, 161, 126, 4, 130, 6
118, 17, 0.447209, 0, 161, 126, 4, 130, 6
119, 17, 0.221215, 0, 161, 126, 4, 130, 6
120, 17, 2.26063, 0, 161, 126, 3, 130, 6
121, 17, 0.0933415, 0, 161, 126, 3, 130, 6
122, 17, 1.58267, 0, 161, 126, 3, 130, 6
123, 16, 1.60039, 0, 161, 126, 3, 130, 6
124, 17, 2.70999, 0, 161, 126, 3, 130, 6
125, 17, 2.05731, 0, 161, 126, 3, 130, 6
126, 17, 2.81872, 0, 161, 126, 3, 130, 6
127, 17, 2.44444, 0, 161, 126, 3, 130, 6
128, 17, 3.23957, 0, 161, 126, 3, 130, 6
129, 17, 2.87959, 0, 161, 126, 3, 130, 6
130, 17, 3.67495, 0, 161, 126, 3, 130, 6
131, 17, 2.68558, 0, 161, 126, 3, 130, 6
132, 17, 4.28495, 0, 161, 126, 3, 130, 6
133, 17, 3.21472, 0, 161, 126, 3, 130, 6
134, 17, 4.03535, 0, 161, 126, 3, 130, 6
135, 17, 3.16905, 0, 161, 126, 3, 130, 6
136, 18, 4.65639, 0, 161, 126, 3, 130, 6
137, 18, 3.00963, 0, 161, 126, 3, 130, 6
138, 18, 4.9094, 0, 161, 126, 3, 130, 6
139, 18, 3.33934, 0, 161, 126, 3, 130, 6
140, 18, 6.35624, 0, 161, 126, 3, 130, 6
141, 18, 3.85545, 0, 161, 126, 3, 130, 6
142, 18, 5.35215, 0, 161, 126, 3, 130, 6
143, 18, 4.26053, 0, 161, 126, 3, 130, 6
144, 18, 9.20654, 0, 160, 126, 3, 130, 6
145, 18, 5.32187, 0, 161, 126, 3, 130, 6
146, 18, 6.8999, 0, 160, 126, 3, 130, 6
147, 18, 6.32915, 0, 160, 126, 3, 130, 6
148, 18, 8.16548, 0, 160, 126, 3, 130, 6
149, 18, 5.82354, 0, 160, 126, 3, 130, 6
150, 19, 8.4316, 0, 160, 126, 3, 130, 6
151, 18, 5.96842, 0, 160, 126, 3, 130, 6
152, 19, 9.13056, 0, 160, 126, 4, 130, 6
153, 19, 6.33186, 0, 160, 126, 4, 130, 6
154, 19, 9.53152, 0, 160, 126, 4, 130, 6
155, 19, 7.43644, 0, 160, 126, 4, 130, 6
156, 20, 10.4471, 0, 160, 126, 4, 130, 6
157, 19, 8.11796, 0, 160, 126, 4, 130, 6
158, 20, 11.4009, 0, 160, 126, 4, 130, 7
159, 20, 8.12195, 0, 160, 126, 4, 130, 7
160, 20, 12.3423, 0, 160, 126, 4, 130, 7
161, 21, 7.93084, 0, 160, 126, 4, 130, 7
162, 21, 11.4913, 0, 160, 126, 4, 130, 7
163, 21, 8.23193, 0, 160, 126, 4, 130, 7
164, 22, 14.1374, 0, 160, 126, 4, 130, 7
165, 22, 9.02629, 0, 160, 126, 4, 130, 7
166, 22, 13.2534, 0, 160, 126, 4, 130, 7
167, 22, 9.18612, 0, 160, 126, 4, 130, 7
168, 22, 17.2292, 0, 160, 126, 4, 130, 7
169, 22, 11.0091, 0, 159, 126, 4, 130, 7
170, 22, 15.2397, 0, 159, 126, 4, 130, 7
171, 22, 11.8294, 0, 159, 126, 4, 130, 7
172, 23, 16.82, 0, 159, 126, 4, 130, 7
173, 23, 12.1281, 0, 159, 126, 4, 130, 7
174, 23, 17.2199, 0, 159, 126, 4, 130, 7
175, 23, 13.3063, 0, 159, 126, 4, 130, 7
176, 24, 18.5562, 0, 159, 126, 4, 130, 7
177, 23, 14.5192, 0, 159, 126, 4, 130, 7
178, 24, 19.1467, 0, 159, 126, 4, 130, 8
179, 24, 14.2804, 0, 159, 126, 4, 130, 8
180, 25, 21.001, 0, 159, 126, 4, 130, 8
181, 25, 15.6193, 0, 159, 126, 4, 130, 8
182, 26, 21.3785, 0, 159, 126, 4, 130, 8
183, 26, 15.9438, 0, 159, 126, 4, 130, 8
184, 27, 23.8229, 0, 159, 126, 5, 130, 8
185, 28, 16.5614, 0, 159, 126, 5, 130, 8
186, 29, 24.4647, 0, 159, 126, 5, 130, 9
187, 29, 16.961, 0, 159, 126, 5, 130, 9
188, 30, 25.8852, 0, 159, 126, 5, 130, 9
189, 30, 18.5513, 0, 159, 126, 5, 130, 9
190, 31, 26.3702, 0, 159, 126, 5, 130, 9
191, 32, 18.2662, 0, 159, 126, 5, 130, 9
192, 31, 29.8179, 0, 160, 126, 5, 130, 9
193, 31, 20.7156, 0, 159, 126, 5, 130, 9
194, 32, 28.3234, 0, 159, 126, 6, 130, 9
195, 32, 21.3461, 0, 159, 126, 6, 130, 9
196, 34, 30.9201, 0, 159, 126, 6, 129, 10
197, 33, 22.1343, 0, 159, 126, 6, 129, 10
198, 35, 32.1997, 0, 159, 126, 6, 129, 10
199, 35, 22.4949, 0, 159, 126, 7, 129, 10
200, 37, 35.3116, 0, 159, 126, 7, 129, 10
201, 36, 25.1664, 0, 159, 126, 7, 129, 10
202, 38, 34.9032, 0, 159, 126, 7, 129, 11
203, 38, 25.6317, 0, 159, 126, 7, 129, 11
204, 40, 36.4349, 0, 159, 126, 8, 129, 11
205, 39, 27.5175, 0, 159, 126, 8, 129, 11
206, 40, 36.7666, 0, 159, 126, 8, 128, 12
207, 40, 28.4869, 0, 159, 126, 8, 128, 12
208, 43, 39.7471, 0, 158, 125, 8, 128, 12
209, 43, 28.6507, 0, 158, 126, 8, 128, 12
210, 45, 40.94, 0, 158, 126, 9, 128, 12
211, 45, 29.507, 0, 158, 126, 9, 128, 13
212, 46, 43.384, 0, 157, 126, 9, 128, 13
213, 47, 30.7115, 0, 157, 125, 9, 128, 13
214, 47, 43.2877, 0, 157, 126, 9, 128, 13
215, 48, 31.0137, 0, 157, 126, 9, 128, 14
216, 48, 45.9358, 0, 157, 125, 9, 128, 13
217, 46, 33.0624, 0, 156, 126, 9, 128, 13
218, 48, 46.7681, 0, 156, 126, 9, 128, 13
219, 47, 33.4025, 0, 156, 125, 9, 128, 13
220, 49, 47.3914, 0, 156, 125, 9, 128, 14
221, 48, 35.1621, 0, 155, 125, 10, 128, 14
222, 50, 47.727, 0, 155, 125, 10, 128, 14
223, 50, 36.1215, 0, 155, 125, 10, 128, 14
224, 53, 47.783, 0, 155, 125, 10, 128, 14
225, 51, 37.9954, 0, 155, 125, 10, 128, 14
226, 52, 48.2236, 0, 154, 125, 10, 128, 15
227, 52, 35.9856, 0, 154, 125, 10, 128, 15
228, 54, 51.8162, 0, 154, 125, 11, 128, 15
229, 53, 38.2576, 0, 154, 125, 11, 128, 15
230, 55, 51.4368, 0, 153, 125, 11, 128, 16
231, 55, 37.3007, 0, 153, 125, 11, 127, 16
232, 57, 54.5005, 0, 153, 125, 11, 127, 16
233, 58, 38.3159, 0, 153, 125, 11, 127, 16
234, 59, 53.2625, 0, 152, 125, 12, 127, 17
235, 59, 39.2133, 0, 152, 125, 12, 127, 17
236, 60, 54.9083, 0, 152, 124, 12, 127, 17
237, 60, 38.4565, 0, 152, 124, 12, 127, 17
238, 61, 54.6171, 0, 151, 124, 12, 127, 17
239, 61, 38.2877, 0, 151, 124, 12, 127, 17
240, 60, 56.685, 0, 151, 124, 12, 127, 16
241, 59, 40.5768, 0, 151, 124, 12, 127, 16
242, 60, 54.6781, 0, 151, 124, 12, 127, 17
243, 60, 40.2268, 0, 150, 124, 12, 127, 17
244, 61, 54.6991, 0, 150, 124, 12, 127, 17
245, 60, 40.0989, 0, 150, 124, 12, 127, 17
246, 62, 55.3887, 0, 150, 124, 13, 127, 17
247, 62, 39.8349, 0, 150, 124, 13, 127, 17
248, 64, 56.2192, 0, 149, 124, 13, 127, 18
249, 62, 42.4757, 0, 149, 124, 13, 127, 18
250, 63, 53.1461, 0, 149, 123, 13, 127, 18
251, 63, 39.0279, 0, 149, 123, 13, 127, 18
252, 65, 54.8589, 0, 149, 123, 14, 127, 18
253, 64, 40.2938, 0, 148, 123, 14, 127, 18
254, 65, 55.3231, 0, 148, 123, 14, 127, 19
255, 65, 38.6345, 0, 148, 123, 14, 127, 19
256, 68, 56.1913, 0, 148, 123, 15, 127, 19
257, 68, 39.7422, 0, 148, 123, 15, 127, 19
258, 69, 53.9806, 0, 148, 122, 15, 127, 19
259, 69, 38.2432, 0, 148, 122, 15, 127, 19
260, 69, 56.3857, 0, 147, 122, 15, 127, 19
261, 69, 38.5377, 0, 147, 122, 15, 127, 19
262, 70, 52.8364, 0, 147, 122, 16, 127, 19
263, 70, 37.7356, 0, 147, 122, 16, 127, 19
264, 70, 56.1319, 0, 147, 122, 16, 127, 19
265, 68, 38.354, 0, 147, 122, 16, 127, 19
266, 68, 51.7125, 0, 147, 122, 16, 127, 19
267, 67, 38.2676, 0, 147, 122, 16, 127, 18
268, 69, 50.8652, 0, 146, 121, 16, 127, 19
269, 68, 37.9518, 0, 146, 121, 16, 127, 18
270, 69, 50.6373, 0, 146, 121, 16, 127, 18
271, 69, 36.1537, 0, 146, 121, 16, 127, 18
272, 71, 50.8123, 0, 146, 121, 16, 127, 18
273, 70, 36.1406, 0, 146, 121, 16, 127, 18
274, 70, 49.2055, 0, 145, 121, 17, 127, 18
275, 69, 35.3805, 0, 145, 121, 17, 127, 18
276, 71, 48.8598, 0, 145, 121, 17, 127, 18
277, 70, 34.6983, 0, 145, 121, 17, 127, 18
278, 71, 46.9718, 0, 145, 121, 17, 127, 18
279, 72, 34.2638, 0, 145, 121, 17, 127, 18
280, 73, 48.5318, 0, 144, 121, 17, 127, 18
281, 74, 34.1696, 0, 144, 120, 17, 127, 18
282, 75, 46.753, 0, 144, 120, 17, 127, 18
283, 75, 32.8585, 0, 144, 120, 18, 127, 18
284, 75, 49.1047, 0, 144, 120, 17, 127, 18
285, 76, 32.8405, 0, 144, 120, 18, 127, 19
286, 76, 46.4708, 0, 144, 120, 18, 127, 19
287, 76, 31.6588, 0, 144, 120, 18, 127, 19
288, 75, 49.1231, 0, 144, 120, 18, 127, 17
289, 74, 33.833, 0, 143, 120, 18, 128, 17
290, 74, 44.0716, 0, 143, 120, 18, 128, 17
291, 73, 32.8226, 0, 143, 120, 18, 128, 17
292, 75, 44.15, 0, 143, 119, 18, 128, 18
293, 73, 33.5631, 0, 143, 119, 18, 128, 17
294, 74, 44.6621, 0, 143, 119, 18, 128, 17
295, 74, 31.1224, 0, 143, 119, 18, 128, 17
296, 77, 44.0958, 0, 143, 119, 18, 128, 17
297, 76, 31.4429, 0, 143, 119, 19, 128, 18
298, 76, 44.6287, 0, 143, 119, 19, 128, 18
299, 75, 31.7973, 0, 143, 119, 19, 128, 18
300, 77, 45.4941, 0, 143, 119, 19, 128, 18
301, 76, 30.6092, 0, 143, 119, 19, 128, 18
302, 78, 42.9959, 0, 143, 118, 20, 128, 18
303, 78, 31.6555, 0, 143, 118, 20, 128, 18
304, 80, 44.4885, 0, 143, 118, 20, 128, 18
305, 81, 31.6191, 0, 143, 118, 21, 128, 18
306, 82, 43.1752, 0, 143, 118, 21, 128, 18
307, 82, 30.1781, 0, 142, 118, 21, 128, 18
308, 82, 43.6132, 0, 142, 118, 21, 128, 18
309, 83, 30.275, 0, 142, 118, 21, 128, 18
310, 83, 42.3659, 0, 142, 118, 22, 128, 18
311, 84, 29.8341, 0, 142, 118, 22, 128, 18
312, 82, 48.1787, 0, 142, 118, 22, 128, 18
313, 81, 31.31, 0, 142, 118, 22, 128, 18
314, 81, 43.6456, 0, 142, 118, 22, 128, 18
315, 81, 30.9248, 0, 142, 118, 22, 128, 18
316, 82, 43.2286, 0, 142, 117, 22, 128, 18
317, 81, 29.7892, 0, 142, 117, 23, 128, 18
318, 81, 41.4017, 0, 142, 117, 23, 128, 18
319, 81, 30.2101, 0, 142, 117, 23, 128, 18
320, 83, 42.4125, 0, 142, 117, 23, 128, 18
321, 82, 31.7202, 0, 142, 117, 23, 128, 18
322, 83, 42.1504, 0, 142, 117, 23, 128, 18
323, 82, 30.4322, 0, 142, 117, 23, 128, 18
324, 84, 41.6531, 0, 142, 117, 24, 128, 18
325, 84, 30.4858, 0, 142, 117, 24, 128, 18
326, 85, 42.1514, 0, 142, 117, 25, 128, 18
327, 85, 29.8006, 0, 142, 117, 25, 128, 18
328, 87, 41.049, 0, 142, 117, 25, 128, 18
329, 88, 31.077, 0, 142, 117, 25, 128, 18
330, 89, 40.0222, 0, 142, 117, 26, 128, 19
331, 89, 29.0896, 0, 142, 117, 26, 128, 19
332, 89, 41.8138, 0, 142, 117, 26, 128, 19
333, 90, 27.5731, 0, 142, 117, 26, 128, 19
334, 90, 39.9661, 0, 142, 117, 27, 128, 19
335, 91, 26.6941, 0, 142, 117, 27, 128, 19
336, 88, 44.717, 0, 142, 117, 25, 128, 17
337, 87, 27.149, 0, 142, 117, 25, 128, 17
338, 88, 37.3651, 0, 142, 117, 26, 128, 17
339, 86, 28.0127, 0, 142, 117, 26, 128, 17
340, 87, 35.3979, 0, 142, 116, 26, 128, 17
341, 86, 26.0545, 0, 142, 116, 25, 128, 17
342, 87, 36.0454, 0, 142, 116, 26, 128, 17
343, 87, 24.9702, 0, 142, 116, 26, 128, 17
344, 88, 34.1835, 0, 142, 116, 26, 128, 17
345, 86, 23.9988, 0, 142, 116, 26, 128, 17
346, 87, 33.4742, 0, 142, 116, 26, 128, 17
347, 86, 22.7632, 0, 142, 116, 26, 128, 17
348, 87, 32.41, 0, 142, 116, 26, 128, 17
349, 87, 21.9764, 0, 142, 116, 26, 128, 17
350, 88, 29.6311, 0, 142, 116, 26, 128, 17
351, 88, 21.8974, 0, 142, 116, 27, 128, 17
352, 89, 29.7155, 0, 142, 116, 27, 128, 17
353, 90, 21.686, 0, 142, 116, 27, 128, 17
354, 90, 28.659, 0, 142, 116, 28, 128, 17
355, 90, 19.3692, 0, 142, 116, 28, 128, 17
356, 91, 27.3695, 0, 142, 116, 28, 128, 18
357, 91, 19.7111, 0, 142, 116, 28, 128, 18
358, 91, 25.9906, 0, 142, 116, 28, 128, 18
359, 91, 18.4525, 0, 142, 116, 28, 128, 18
360, 90, 32.2629, 0, 142, 115, 27, 128, 16
361, 89, 20.2932, 0, 142, 115, 27, 128, 16
362, 90, 24.6872, 0, 142, 115, 27, 128, 16
363, 90, 17.1941, 0, 142, 115, 27, 128, 16
364, 89, 22.753, 0, 142, 115, 27, 128, 16
365, 89, 17.6654, 0, 142, 115, 27, 128, 16
366, 89, 20.9519, 0, 142, 115, 27, 128, 16
367, 89, 16.3571, 0, 142, 115, 27, 128, 16
368, 90, 20.7263, 0, 142, 115, 28, 128, 16
369, 89, 16.523, 0, 142, 115, 28, 128, 16
370, 89, 19.8155, 0, 142, 115, 28, 128, 16
371, 89, 14.8646, 0, 142, 115, 28, 128, 16
372, 90, 18.8672, 0, 142, 115, 28, 128, 16
373, 89, 13.0728, 0, 142, 115, 28, 128, 16
374, 90, 17.1801, 0, 142, 115, 28, 128, 16
375, 89, 13.964, 0, 142, 115, 28, 128, 16
376, 91, 17.7771, 0, 142, 115, 28, 128, 16
377, 91, 9.72531, 0, 142, 115, 28, 128, 16
378, 92, 13.8998, 0, 142, 115, 28, 128, 16
379, 91, 8.25287, 0, 142, 115, 28, 128, 16
380, 92, 13.9676, 0, 142, 115, 28, 128, 16
381, 92, 6.65576, 0, 142, 115, 28, 128, 16
382, 92, 12.4103, 0, 142, 115, 29, 128, 16
383, 92, 3.35768, 0, 142, 115, 29, 128, 16
384, 89, 22.734, 0, 142, 115, 27, 128, 16
385, 87, 11.5482, 0, 142, 115, 27, 128, 16
386, 87, 7.92534, 0, 142, 115, 27, 128, 16
387, 87, 7.84714, 0, 142, 115, 27, 128, 16
388, 89, 11.6391, 0, 142, 115, 27, 128, 16
389, 89, 0.0711465, 0, 142, 115, 27, 128, 16
390, 85, 442.062, 6254.7, 125, 113, 30, 130, 9
391, 83, 13.5434, 0.961405, 125, 113, 30, 130, 9
392, 84, 14.1903, 0, 125, 113, 30, 130, 9
393, 81, 19.209, 0, 125, 113, 30, 130, 9
394, 82, 13.5261, 0, 125, 113, 30, 130, 9
395, 81, 10.3767, 0, 125, 113, 29, 130, 9
396, 82, 13.8239, 0, 125, 113, 29, 130, 9
397, 80, 13.7806, 0, 125, 113, 29, 130, 9
398, 81, 15.4793, 0, 125, 113, 29, 130, 9
399, 80, 10.87, 0, 125, 113, 29, 130, 9
400, 81, 16.4943, 0, 125, 113, 29, 130, 9
401, 82, 7.10328, 0, 125, 113, 29, 130, 9
402, 83, 14.8374, 0, 125, 113, 29, 130, 9
403, 83, 6.30162, 0, 125, 113, 29, 130, 9
404, 83, 16.5935, 0, 125, 113, 29, 130, 9
405, 83, 6.30369, 0, 125, 113, 29, 130, 9
406, 84, 13.3964, 0, 125, 113, 29, 130, 9
407, 84, 5.92456, 0, 125, 113, 30, 130, 9
408, 82, 22.9445, 0, 125, 113, 28, 130, 9
409, 81, 14.0011, 0, 125, 113, 28, 130, 9
410, 81, 13.0228, 0, 125, 113, 28, 130, 9
411, 80, 13.125, 0, 125, 113, 28, 130, 9
412, 82, 15.815, 0, 125, 113, 28, 130, 9
413, 80, 14.9459, 0, 125, 113, 28, 130, 9
414, 81, 14.8594, 0, 125, 113, 28, 130, 9
415, 81, 10.5845, 0, 125, 113, 28, 130, 9
416, 82, 15.1449, 0, 125, 113, 28, 130, 9
417, 80, 16.142, 0, 125, 113, 28, 130, 9
418, 81, 14.4808, 0, 125, 113, 28, 130, 9
419, 80, 12.4515, 0, 125, 113, 28, 130, 9
420, 82, 16.6515, 0, 125, 113, 28, 130, 9
421, 80, 13.1888, 0, 125, 113, 28, 130, 9
422, 81, 14.4317, 0, 125, 113, 28, 130, 9
423, 81, 10.9281, 0, 125, 113, 28, 130, 9
424, 83, 17.6523, 0, 125, 113, 28, 130, 9
425, 83, 7.31518, 0, 125, 113, 28, 130, 9
426, 83, 14.1016, 0, 125, 113, 28, 130, 9
427, 84, 6.93924, 0, 125, 113, 29, 130, 9
428, 83, 16.606, 0, 125, 113, 29, 130, 9
429, 83, 6.90842, 0, 125, 113, 29, 130, 9
430, 83, 13.2735, 0, 125, 113, 29, 130, 9
431, 84, 5.60165, 0, 125, 113, 29, 130, 9
432, 81, 23.6991, 0, 125, 113, 28, 130, 8
433, 80, 12.6558, 0, 125, 113, 28, 130, 9
434, 81, 12.911, 0, 125, 113, 28, 130, 9
435, 80, 12.3274, 0, 125, 113, 28, 130, 9
436, 81, 14.3686, 0, 125, 113, 28, 130, 9
437, 79, 14.8586, 0, 125, 113, 28, 130, 9
438, 80, 14.7261, 0, 125, 113, 28, 130, 9
439, 80, 10.2427, 0, 125, 113, 28, 130, 9
440, 81, 13.7631, 0, 125, 113, 28, 130, 9
441, 80, 13.5089, 0, 125, 113, 28, 130, 9
442, 80, 12.7681, 0, 125, 113, 28, 130, 9
443, 79, 10.5409, 0, 125, 113, 28, 130, 9
444, 81, 16.0568, 0, 125, 113, 28, 130, 9
445, 80, 11.8799, 0, 125, 113, 28, 130, 9
446, 80, 14.9509, 0, 125, 113, 28, 130, 9
447, 80, 9.63487, 0, 125, 113, 28, 130, 9
448, 82, 17.8877, 0, 125, 113, 28, 130, 9
449, 82, 7.58883, 0, 125, 113, 28, 130, 9
450, 82, 14.2359, 0, 125, 113, 29, 130, 9
451, 82, 7.09055, 0, 125, 113, 29, 130, 9
452, 82, 15.9939, 0, 125, 113, 29, 130, 9
453, 82, 7.03596, 0, 125, 113, 29, 130, 9
454, 83, 14.4895, 0, 125, 113, 29, 130, 9
455, 83, 7.87851, 0, 125, 113, 29, 130, 9
456, 81, 20.9715, 0, 125, 113, 29, 130, 9
457, 80, 13.5969, 0, 125, 113, 29, 130, 9
458, 81, 12.5641, 0, 125, 113, 29, 130, 9
459, 80, 12.1551, 0, 125, 113, 29, 130, 9
460, 81, 15.3987, 0, 125, 113, 29, 130, 9
461, 79, 14.1194, 0, 125, 113, 29, 130, 9
462, 80, 15.4769, 0, 125, 113, 29, 130, 9
463, 79, 11.8164, 0, 125, 113, 29, 130, 9
464, 81, 16.7616, 0, 125, 113, 29, 130, 9
465, 80, 11.6976, 0, 125, 113, 29, 130, 9
466, 80, 12.7004, 0, 125, 113, 29, 130, 10
467, 80, 10.7696, 0, 125, 113, 29, 130, 10
468, 81, 13.7451, 0, 125, 113, 29, 130, 9
469, 79, 14.9426, 0, 125, 113, 29, 130, 9
470, 81, 16.2204, 0, 125, 113, 29, 130, 10
471, 80, 10.3044, 0, 125, 113, 29, 130, 9
472, 82, 17.6793, 0, 125, 113, 29, 130, 9
473, 82, 8.12981, 0, 125, 113, 29, 130, 9
474, 82, 15.6759, 0, 125, 113, 29, 130, 9
475, 82, 7.94222, 0, 125, 113, 29, 130, 10
476, 82, 16.0908, 0, 125, 113, 29, 130, 10
477, 82, 7.25005, 0, 125, 113, 29, 130, 10
478, 82, 13.8389, 0, 125, 113, 30, 130, 10
479, 82, 8.47603, 0, 125, 113, 30, 130, 10
