POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
480, 15, 37.0873, 0, 102, 128, 13, 128, 5
481, 18, 30.1211, 0, 101, 128, 15, 128, 6
482, 18, 26.3048, 0, 101, 128, 15, 128, 6
483, 19, 26.9906, 0, 101, 128, 15, 128, 6
484, 19, 28.589, 0, 100, 128, 16, 128, 6
485, 20, 28.6594, 0, 100, 129, 16, 128, 6
486, 19, 27.5882, 0, 100, 129, 15, 128, 6
487, 20, 28.1156, 0, 100, 129, 16, 128, 6
488, 18, 30.175, 0, 100, 129, 15, 128, 6
489, 20, 31.0535, 0, 99, 129, 16, 128, 6
490, 21, 28.6693, 0, 99, 129, 16, 128, 6
491, 21, 29.1494, 0, 99, 129, 16, 128, 7
492, 21, 29.7792, 0, 99, 128, 16, 128, 6
493, 21, 30.3135, 0, 99, 128, 16, 128, 6
494, 21, 30.5576, 0, 98, 128, 15, 128, 6
495, 20, 31.4081, 0, 98, 128, 15, 128, 6
496, 18, 33.9915, 0, 97, 128, 12, 128, 4
497, 19, 31.1757, 0, 97, 128, 14, 128, 5
498, 19, 31.9353, 0, 97, 128, 15, 128, 5
499, 21, 31.6582, 0, 97, 128, 16, 128, 6
500, 19, 33.5937, 0, 96, 128, 14, 128, 5
501, 20, 32.9065, 0, 96, 128, 16, 128, 6
502, 19, 34.7216, 0, 96, 128, 14, 128, 5
503, 21, 33.8139, 0, 96, 128, 15, 128, 6
504, 17, 39.0225, 0, 96, 128, 16, 128, 7
505, 19, 34.2476, 0, 96, 128, 17, 128, 7
506, 19, 31.4396, 0, 96, 128, 17, 128, 7
507, 20, 32.636, 0, 96, 128, 17, 128, 7
508, 20, 33.0986, 0, 97, 128, 17, 128, 7
509, 21, 35.0893, 0, 98, 127, 18, 128, 7
510, 21, 34.8619, 0, 98, 127, 17, 128, 7
511, 22, 35.0517, 0, 98, 127, 18, 128, 8
512, 21, 35.0498, 0, 98, 127, 18, 128, 7
513, 22, 34.4655, 0, 98, 128, 18, 128, 8
514, 22, 33.4394, 0, 97, 128, 17, 128, 7
515, 23, 34.1997, 0, 97, 128, 18, 128, 8
516, 23, 34.8322, 0, 97, 128, 18, 128, 8
517, 24, 36.6413, 0, 97, 128, 18, 128, 8
518, 24, 35.1566, 0, 97, 128, 18, 128, 7
519, 23, 36.6769, 0, 97, 128, 18, 128, 7
520, 21, 38.229, 0, 97, 128, 17, 128, 7
521, 4, 92.6486, 11.5357, 116, 142, 7, 117, 4
522, 4, 5.0262, 0.906651, 116, 142, 7, 117, 5
523, 5, 3.33084, 0, 116, 142, 7, 117, 5
524, 5, 5.93121, 0, 116, 142, 7, 117, 5
525, 5, 3.76159, 0, 116, 142, 7, 117, 5
526, 6, 5.7611, 0, 116, 142, 8, 117, 5
527, 6, 1.87519, 0, 116, 142, 8, 117, 5
528, 9, 19.9456, 3.19967, 116, 142, 10, 118, 7
529, 9, 2.16848, 0.451227, 116, 142, 10, 118, 7
530, 9, 2.06197, 0, 116, 142, 10, 118, 7
531, 9, 2.83211, 0, 116, 142, 10, 118, 7
532, 10, 3.07874, 0, 116, 142, 10, 118, 8
533, 10, 4.59086, 0, 116, 142, 10, 118, 7
534, 11, 4.302, 0, 116, 142, 10, 118, 8
535, 11, 4.50353, 0, 116, 142, 10, 118, 8
536, 12, 4.98415, 0, 116, 141, 11, 118, 8
537, 12, 4.23169, 0, 116, 142, 11, 118, 8
538, 13, 3.78079, 0, 116, 141, 11, 118, 8
539, 13, 3.52474, 0, 116, 141, 11, 118, 8
540, 14, 3.92089, 0, 116, 141, 11, 118, 9
541, 14, 3.73106, 0, 116, 141, 12, 118, 9
542, 15, 3.91174, 0, 116, 141, 12, 118, 9
543, 15, 3.75617, 0, 116, 141, 12, 118, 9
544, 15, 4.05279, 0, 116, 141, 13, 118, 9
545, 16, 1.45652, 0, 116, 141, 13, 118, 9
546, 16, 4.18803, 0, 116, 141, 13, 118, 10
547, 16, 1.17522, 0, 116, 141, 13, 118, 10
548, 17, 7.77711, 0, 116, 141, 13, 118, 10
549, 17, 1.63002, 0, 116, 141, 13, 118, 10
550, 18, 5.22184, 0, 116, 141, 14, 118, 10
551, 18, 1.58971, 0, 116, 141, 14, 118, 10
552, 22, 28.3575, 11.3228, 116, 141, 16, 118, 11
553, 22, 1.74129, 0.77581, 116, 141, 16, 118, 11
554, 22, 1.5486, 0, 116, 141, 16, 118, 11
555, 23, 3.43938, 0, 116, 141, 16, 118, 11
556, 24, 3.71502, 0, 116, 141, 16, 118, 12
557, 24, 5.27892, 0, 116, 141, 16, 118, 12
558, 25, 5.40929, 0, 116, 141, 17, 118, 12
559, 26, 5.80733, 0, 116, 141, 17, 119, 12
560, 28, 6.95177, 0, 116, 140, 18, 118, 12
561, 28, 7.09989, 0, 116, 140, 18, 119, 12
562, 30, 7.468, 0, 116, 140, 19, 119, 13
563, 31, 7.77858, 0, 116, 140, 19, 119, 13
564, 33, 8.95372, 0, 115, 140, 20, 119, 13
565, 32, 1.66059, 0, 115, 140, 20, 119, 13
566, 33, 2.98092, 0, 115, 140, 21, 119, 14
567, 33, 2.08953, 0, 115, 140, 21, 119, 14
568, 33, 2.6997, 0, 115, 140, 21, 119, 14
569, 33, 2.50193, 0, 115, 140, 21, 119, 14
570, 34, 4.04427, 0, 116, 140, 21, 119, 14
571, 34, 2.70494, 0, 116, 140, 21, 119, 14
572, 34, 4.73653, 0, 116, 140, 21, 119, 14
573, 34, 2.32162, 0, 116, 140, 21, 119, 14
574, 34, 3.62247, 0, 116, 140, 21, 119, 14
575, 35, 2.5311, 0, 116, 140, 21, 119, 14
576, 35, 12.4721, 0, 116, 140, 22, 119, 14
577, 35, 3.55317, 0, 116, 140, 22, 119, 14
578, 36, 3.51985, 0, 116, 140, 22, 119, 14
579, 35, 3.74542, 0, 116, 140, 21, 119, 14
580, 36, 4.36545, 0, 116, 140, 22, 119, 14
581, 35, 5.16693, 0, 116, 140, 21, 119, 14
582, 35, 4.70437, 0, 116, 140, 21, 119, 14
583, 35, 4.95313, 0, 116, 140, 21, 119, 14
584, 36, 5.02974, 0, 116, 140, 21, 119, 14
585, 35, 4.56134, 0, 116, 140, 21, 119, 14
586, 36, 4.15248, 0, 116, 140, 21, 119, 14
587, 36, 3.58494, 0, 116, 140, 21, 119, 14
588, 36, 3.73709, 0, 116, 140, 21, 119, 14
589, 35, 4.05527, 0, 116, 140, 21, 119, 14
590, 35, 3.9453, 0, 116, 140, 21, 118, 14
591, 35, 4.49152, 0, 116, 140, 21, 119, 14
592, 35, 4.30753, 0, 116, 140, 21, 118, 14
593, 35, 3.65091, 0, 116, 140, 21, 118, 14
594, 35, 4.43908, 0, 116, 140, 21, 118, 14
595, 35, 2.77153, 0, 116, 140, 21, 118, 14
596, 35, 3.87207, 0, 116, 140, 21, 118, 14
597, 35, 1.77623, 0, 116, 140, 21, 118, 14
598, 35, 3.04592, 0, 116, 140, 21, 118, 14
599, 35, 2.00208, 0, 116, 140, 21, 118, 14
600, 33, 15.4569, 0, 116, 140, 21, 118, 14
601, 33, 2.9335, 0, 116, 140, 21, 118, 14
602, 33, 2.89698, 0, 116, 140, 21, 118, 14
603, 33, 3.01299, 0, 116, 140, 21, 118, 14
604, 33, 2.78066, 0, 116, 140, 21, 118, 14
605, 32, 2.95124, 0, 116, 141, 20, 118, 13
606, 33, 2.18472, 0, 116, 140, 20, 118, 13
607, 32, 2.11219, 0, 116, 141, 20, 118, 13
608, 33, 2.08026, 0, 116, 140, 20, 118, 13
609, 32, 2.58095, 0, 116, 141, 20, 118, 13
610, 32, 1.97741, 0, 116, 141, 20, 118, 13
611, 32, 1.91936, 0, 116, 141, 20, 118, 13
612, 32, 2.09108, 0, 116, 141, 20, 118, 13
613, 32, 2.53381, 0, 116, 141, 20, 118, 13
614, 32, 2.49544, 0, 116, 140, 20, 118, 13
615, 32, 2.48739, 0, 116, 141, 20, 118, 13
616, 32, 2.38896, 0, 116, 140, 20, 118, 13
617, 32, 1.73498, 0, 116, 140, 20, 118, 13
618, 33, 3.36099, 0, 116, 140, 21, 118, 14
619, 33, 1.3271, 0, 116, 140, 21, 118, 14
620, 33, 3.78629, 0, 116, 140, 21, 118, 14
621, 33, 2.21488, 0, 116, 140, 21, 118, 14
622, 33, 3.87812, 0, 116, 140, 21, 118, 14
623, 33, 2.76863, 0, 116, 140, 21, 118, 14
624, 31, 12.5779, 0, 116, 140, 20, 118, 14
625, 31, 4.19823, 0, 116, 140, 21, 118, 14
626, 32, 4.15677, 0, 116, 140, 21, 118, 14
627, 32, 4.3655, 0, 116, 140, 21, 119, 14
628, 32, 4.2991, 0, 116, 140, 21, 119, 14
629, 32, 4.60423, 0, 116, 140, 20, 119, 13
630, 32, 4.61569, 0, 116, 140, 20, 119, 14
631, 32, 4.79077, 0, 116, 140, 20, 119, 13
632, 32, 4.70814, 0, 116, 140, 21, 119, 14
633, 32, 4.51893, 0, 116, 140, 20, 119, 13
634, 32, 4.53804, 0, 116, 140, 20, 119, 13
635, 32, 4.4582, 0, 116, 140, 20, 119, 13
636, 32, 4.45678, 0, 116, 140, 21, 119, 14
637, 32, 4.64167, 0, 116, 140, 20, 119, 13
638, 32, 4.62297, 0, 116, 140, 21, 119, 14
639, 32, 4.43983, 0, 116, 140, 21, 119, 14
640, 32, 4.25167, 0, 116, 140, 21, 119, 14
641, 32, 5.2364, 0, 116, 140, 21, 119, 14
642, 33, 6.14444, 0, 115, 140, 21, 119, 14
643, 33, 4.9677, 0, 115, 140, 21, 119, 14
644, 33, 6.77225, 0, 115, 140, 21, 119, 14
645, 33, 4.63246, 0, 115, 140, 21, 119, 14
646, 24, 196.198, 56.9891, 96, 121, 13, 131, 7
647, 25, 5.4058, 0.85628, 97, 121, 14, 131, 8
648, 26, 7.9646, 0, 97, 121, 16, 131, 10
649, 26, 0.192892, 0, 97, 121, 16, 131, 10
650, 26, 0.295384, 0, 97, 121, 16, 131, 10
651, 26, 0.430338, 0, 97, 121, 16, 131, 10
652, 26, 0.409613, 0, 97, 121, 16, 131, 10
653, 26, 0.749646, 0, 97, 121, 16, 131, 10
654, 26, 0.391966, 0, 97, 121, 16, 131, 10
655, 26, 0.768178, 0, 97, 121, 16, 131, 10
656, 26, 1.05827, 0, 97, 121, 17, 131, 10
657, 26, 1.23574, 0, 97, 121, 16, 131, 10
658, 26, 0.780433, 0, 97, 121, 17, 131, 10
659, 26, 0.943151, 0, 97, 121, 17, 131, 10
660, 26, 1.04778, 0, 97, 121, 17, 131, 10
661, 26, 0.784123, 0, 97, 121, 16, 131, 10
662, 26, 0.797236, 0, 97, 121, 17, 131, 10
663, 26, 0.649673, 0, 97, 121, 16, 131, 10
664, 26, 0.347304, 0, 97, 121, 17, 131, 10
665, 26, 0.0892565, 0, 97, 121, 17, 131, 10
666, 27, 2.27416, 0, 97, 121, 17, 131, 11
667, 27, 1.16769, 0, 97, 121, 17, 131, 11
668, 27, 2.29556, 0, 97, 121, 17, 131, 11
669, 27, 1.06046, 0, 97, 121, 17, 131, 11
670, 27, 1.47367, 0, 97, 121, 17, 131, 11
671, 27, 0.704943, 0, 97, 121, 17, 131, 11
672, 26, 6.54295, 0, 97, 121, 16, 131, 10
673, 26, 0.0808551, 0, 97, 121, 16, 131, 10
674, 26, 0.193069, 0, 97, 121, 16, 131, 10
675, 26, 0.350436, 0, 97, 121, 16, 131, 10
676, 26, 0.331808, 0, 97, 121, 16, 131, 10
677, 26, 0.431972, 0, 97, 121, 16, 131, 10
678, 26, 0.246855, 0, 97, 121, 16, 131, 10
679, 26, 0.445466, 0, 97, 121, 16, 131, 10
680, 26, 0.613113, 0, 97, 121, 16, 131, 10
681, 26, 0.906291, 0, 97, 121, 16, 131, 10
682, 26, 0.491353, 0, 97, 121, 16, 131, 10
683, 26, 0.697059, 0, 97, 121, 16, 131, 10
684, 26, 0.799823, 0, 97, 121, 17, 131, 10
685, 26, 0.642552, 0, 97, 121, 17, 131, 10
686, 26, 0.644431, 0, 97, 121, 17, 131, 10
687, 26, 0.387418, 0, 97, 122, 16, 131, 10
688, 26, 0.594417, 0, 97, 121, 17, 131, 10
689, 26, 0.784831, 0, 97, 121, 17, 131, 10
690, 26, 2.07774, 0, 97, 121, 17, 131, 11
691, 27, 0.937718, 0, 97, 121, 17, 131, 11
692, 26, 2.26472, 0, 97, 121, 17, 131, 11
693, 27, 0.978241, 0, 97, 121, 17, 131, 11
694, 27, 1.50895, 0, 97, 121, 17, 131, 11
695, 27, 0.734559, 0, 97, 121, 17, 131, 11
696, 26, 6.12857, 0, 97, 121, 16, 131, 10
697, 26, 0.115468, 0, 97, 121, 16, 131, 10
698, 26, 0.294213, 0, 97, 121, 16, 131, 10
699, 26, 0.399959, 0, 97, 121, 16, 131, 10
700, 26, 0.392851, 0, 97, 121, 16, 131, 10
701, 26, 0.691381, 0, 97, 121, 16, 131, 10
702, 26, 0.370112, 0, 97, 121, 16, 131, 10
703, 26, 0.716626, 0, 97, 121, 16, 131, 10
704, 26, 1.00082, 0, 97, 121, 16, 131, 10
705, 26, 1.26227, 0, 97, 121, 16, 131, 10
706, 26, 0.871364, 0, 97, 121, 17, 131, 10
707, 26, 0.906209, 0, 97, 121, 17, 131, 10
708, 26, 1.05222, 0, 97, 121, 17, 131, 10
709, 26, 0.814515, 0, 97, 121, 17, 131, 10
710, 26, 0.831345, 0, 97, 121, 17, 131, 10
711, 26, 0.806264, 0, 97, 121, 16, 131, 10
712, 26, 0.306182, 0, 97, 121, 17, 131, 10
713, 26, 0.127301, 0, 97, 121, 17, 131, 10
714, 26, 2.28795, 0, 97, 121, 17, 131, 11
715, 27, 1.06913, 0, 97, 121, 17, 131, 11
716, 26, 2.17855, 0, 97, 121, 17, 131, 11
717, 27, 1.21499, 0, 97, 121, 17, 131, 11
718, 27, 1.72194, 0, 97, 121, 17, 131, 11
719, 27, 0.891898, 0, 97, 121, 17, 131, 11
720, 26, 6.40524, 0, 97, 121, 16, 131, 10
721, 26, 0.0146242, 0, 97, 121, 16, 131, 10
722, 26, 0.0205065, 0, 97, 121, 16, 131, 10
723, 26, 0.0373775, 0, 97, 121, 16, 131, 10
724, 26, 0.033524, 0, 97, 121, 16, 131, 10
725, 26, 0.049823, 0, 97, 121, 16, 131, 10
726, 26, 0.0242783, 0, 97, 121, 16, 131, 10
727, 26, 0.0618736, 0, 97, 121, 16, 131, 10
728, 26, 0.0856209, 0, 97, 121, 16, 131, 10
729, 26, 0.192933, 0, 97, 122, 16, 131, 10
730, 26, 0.0722358, 0, 97, 122, 16, 131, 10
731, 26, 0.075994, 0, 97, 122, 16, 131, 10
732, 26, 0.0893246, 0, 97, 122, 16, 131, 10
733, 26, 0.084232, 0, 97, 122, 16, 131, 10
734, 26, 0.0804875, 0, 97, 122, 16, 131, 10
735, 26, 0.0576117, 0, 97, 122, 16, 131, 10
736, 26, 0.151321, 0, 97, 121, 17, 131, 10
737, 26, 0.0619009, 0, 97, 121, 17, 131, 10
738, 26, 0.231468, 0, 97, 121, 17, 131, 10
739, 39, 159.264, 449.306, 113, 122, 31, 125, 22
740, 36, 30.3906, 0.734628, 113, 122, 27, 125, 19
741, 39, 22.0215, 0, 113, 122, 28, 125, 20
742, 40, 17.9156, 0, 113, 122, 28, 125, 20
743, 41, 16.6952, 0, 112, 122, 29, 125, 21
744, 39, 23.8079, 0, 112, 122, 28, 125, 20
745, 39, 17.8387, 0, 112, 122, 28, 125, 20
746, 40, 18.1139, 0, 112, 122, 28, 125, 20
747, 40, 17.8611, 0, 112, 122, 28, 125, 20
748, 41, 18.7768, 0, 112, 122, 29, 125, 21
749, 40, 17.7298, 0, 113, 122, 28, 125, 20
750, 41, 17.8308, 0, 112, 122, 29, 125, 20
751, 40, 18.5446, 0, 113, 122, 28, 125, 20
752, 42, 19.5401, 0, 112, 122, 29, 125, 21
753, 41, 20.7639, 0, 113, 122, 28, 125, 20
754, 42, 20.4877, 0, 113, 122, 29, 125, 20
755, 41, 19.9808, 0, 113, 122, 28, 125, 20
756, 43, 20.8772, 0, 113, 122, 29, 125, 21
757, 41, 20.4907, 0, 113, 122, 28, 125, 20
758, 42, 20.6928, 0, 113, 122, 29, 125, 21
759, 42, 20.1235, 0, 113, 122, 28, 125, 20
760, 43, 20.7262, 0, 113, 122, 29, 125, 21
761, 44, 18.4652, 0, 113, 122, 30, 125, 21
762, 45, 18.9907, 0, 112, 122, 30, 125, 22
763, 45, 17.1464, 0, 112, 122, 30, 125, 22
764, 46, 19.7015, 0, 112, 122, 31, 125, 22
765, 46, 17.4211, 0, 112, 122, 31, 125, 22
766, 46, 17.944, 0, 112, 122, 31, 125, 23
767, 47, 16.2121, 0, 112, 122, 32, 125, 23
768, 44, 25.3199, 0, 112, 122, 29, 125, 21
769, 44, 17.6707, 0, 112, 122, 29, 125, 21
770, 45, 17.7745, 0, 112, 122, 30, 125, 21
771, 44, 18.1877, 0, 112, 122, 29, 125, 21
772, 45, 18.7189, 0, 112, 122, 30, 125, 21
773, 44, 18.8128, 0, 112, 122, 29, 125, 21
774, 45, 18.0717, 0, 112, 122, 30, 125, 21
775, 44, 17.2958, 0, 112, 122, 29, 125, 21
776, 46, 17.8392, 0, 112, 122, 30, 125, 21
777, 44, 17.5674, 0, 112, 122, 29, 125, 20
778, 45, 16.2597, 0, 112, 122, 30, 125, 21
779, 44, 16.6124, 0, 112, 122, 29, 125, 20
780, 45, 17.241, 0, 112, 122, 30, 125, 21
781, 44, 18.3645, 0, 112, 122, 29, 125, 20
782, 44, 17.3717, 0, 112, 122, 29, 125, 20
783, 44, 18.2283, 0, 112, 122, 29, 125, 20
784, 44, 18.7706, 0, 112, 122, 30, 125, 20
785, 45, 19.0677, 0, 112, 122, 30, 125, 21
786, 45, 20.0799, 0, 112, 122, 31, 125, 21
787, 45, 19.6932, 0, 112, 122, 31, 125, 21
788, 45, 21.4771, 0, 112, 122, 31, 125, 21
789, 46, 20.5246, 0, 112, 122, 31, 125, 21
790, 46, 21.7503, 0, 112, 122, 31, 125, 22
791, 46, 20.8259, 0, 112, 122, 32, 125, 22
792, 42, 32.0808, 0, 112, 122, 29, 125, 20
793, 42, 21.5645, 0, 112, 122, 29, 125, 20
794, 42, 21.2637, 0, 112, 122, 30, 125, 21
795, 42, 20.6788, 0, 112, 122, 29, 125, 20
796, 43, 20.9457, 0, 112, 122, 30, 125, 21
797, 42, 20.8156, 0, 112, 122, 29, 125, 20
798, 42, 19.214, 0, 112, 122, 29, 125, 20
799, 41, 19.0665, 0, 112, 122, 29, 126, 20
800, 42, 19.8057, 0, 112, 122, 30, 125, 20
801, 40, 21.1816, 0, 112, 122, 29, 126, 19
802, 41, 19.5675, 0, 112, 122, 29, 126, 20
803, 40, 20.7005, 0, 112, 122, 28, 126, 19
804, 40, 21.8437, 0, 112, 122, 29, 126, 20
805, 39, 23.1139, 0, 112, 122, 28, 126, 19
806, 40, 22.177, 0, 112, 122, 28, 126, 19
807, 39, 22.4175, 0, 112, 122, 28, 126, 19
808, 40, 23.4706, 0, 112, 122, 29, 126, 19
809, 41, 21.897, 0, 112, 122, 29, 126, 20
810, 41, 24.0604, 0, 112, 122, 30, 126, 20
811, 41, 24.0939, 0, 112, 122, 30, 126, 21
812, 41, 26.1189, 0, 111, 122, 30, 126, 20
813, 42, 25.1691, 0, 112, 122, 31, 126, 21
814, 42, 26.3167, 0, 112, 122, 31, 126, 21
815, 43, 24.5609, 0, 112, 122, 31, 126, 21
816, 39, 33.1509, 0, 111, 122, 28, 126, 18
817, 40, 26.5387, 0, 112, 122, 29, 126, 19
818, 40, 26.2193, 0, 112, 122, 29, 126, 19
819, 40, 25.3478, 0, 112, 122, 29, 126, 19
820, 40, 24.3794, 0, 112, 122, 29, 126, 20
821, 40, 23.5658, 0, 112, 122, 29, 126, 19
822, 41, 22.9578, 0, 112, 122, 29, 126, 20
823, 40, 22.4986, 0, 112, 122, 29, 126, 20
824, 41, 23.8752, 0, 111, 122, 30, 126, 20
825, 42, 23.5531, 0, 112, 122, 31, 126, 21
826, 29, 135.237, 7.13281, 122, 117, 20, 127, 12
827, 29, 0.286574, 0.857751, 122, 117, 20, 127, 12
828, 29, 0.267919, 0, 122, 117, 20, 127, 12
829, 29, 0.358769, 0, 122, 117, 20, 127, 12
830, 29, 0.323775, 0, 122, 117, 20, 127, 12
831, 29, 0.412241, 0, 122, 117, 20, 127, 12
832, 29, 0.369717, 0, 122, 117, 20, 127, 12
833, 29, 0.353499, 0, 122, 117, 20, 127, 12
834, 29, 0.378527, 0, 122, 117, 20, 127, 12
835, 29, 0.280596, 0, 122, 117, 20, 127, 12
836, 29, 0.533851, 0, 122, 117, 20, 127, 12
837, 29, 0.361206, 0, 122, 117, 20, 127, 12
838, 29, 0.269485, 0, 122, 117, 20, 127, 12
839, 29, 0.255664, 0, 122, 117, 20, 127, 12
840, 30, 6.40418, 0, 122, 117, 23, 127, 13
841, 30, 0.430188, 0, 122, 117, 23, 127, 13
842, 30, 0.430733, 0, 122, 117, 23, 127, 13
843, 30, 0.321283, 0, 122, 117, 23, 127, 13
844, 30, 0.326348, 0, 122, 117, 23, 127, 13
845, 30, 0.407516, 0, 122, 117, 23, 127, 13
846, 30, 0.283715, 0, 122, 117, 23, 127, 13
847, 30, 0.327505, 0, 122, 117, 23, 127, 13
848, 30, 0.309327, 0, 122, 117, 23, 127, 13
849, 30, 0.352655, 0, 122, 117, 23, 127, 13
850, 30, 0.265877, 0, 122, 117, 23, 127, 13
851, 30, 0.277505, 0, 122, 117, 23, 127, 13
852, 30, 0.340645, 0, 122, 117, 23, 127, 13
853, 30, 0.303377, 0, 122, 117, 23, 127, 14
854, 30, 0.307734, 0, 122, 117, 23, 127, 14
855, 30, 0.392525, 0, 122, 117, 23, 127, 14
856, 30, 0.364801, 0, 122, 117, 23, 127, 14
857, 30, 0.405719, 0, 122, 117, 23, 127, 14
858, 30, 0.526389, 0, 122, 117, 23, 127, 14
859, 30, 0.428867, 0, 122, 117, 23, 127, 14
860, 30, 0.379807, 0, 122, 117, 23, 127, 14
861, 30, 0.48204, 0, 122, 117, 23, 127, 14
862, 30, 0.522903, 0, 122, 117, 23, 127, 14
863, 30, 0.502791, 0, 122, 117, 23, 127, 14
864, 30, 3.68597, 0, 122, 117, 23, 127, 14
865, 30, 0.476974, 0, 122, 117, 23, 127, 14
866, 30, 0.448638, 0, 122, 117, 23, 127, 14
867, 30, 0.320452, 0, 122, 117, 23, 127, 14
868, 30, 0.416449, 0, 122, 117, 23, 127, 14
869, 30, 0.26732, 0, 122, 117, 23, 127, 14
870, 30, 0.290428, 0, 122, 117, 23, 127, 14
871, 30, 0.422944, 0, 122, 117, 23, 127, 14
872, 30, 0.347889, 0, 122, 117, 23, 127, 14
873, 30, 0.383442, 0, 122, 117, 23, 127, 14
874, 30, 0.26845, 0, 122, 117, 23, 127, 14
875, 30, 0.274483, 0, 122, 117, 23, 127, 14
876, 30, 0.318124, 0, 122, 117, 23, 127, 14
877, 30, 0.32598, 0, 122, 117, 23, 127, 14
878, 30, 0.322168, 0, 122, 117, 23, 127, 14
879, 30, 0.320139, 0, 122, 117, 23, 127, 14
880, 30, 0.423747, 0, 122, 117, 23, 127, 14
881, 30, 0.325354, 0, 122, 117, 23, 127, 14
882, 30, 0.354412, 0, 122, 117, 23, 127, 14
883, 30, 0.313412, 0, 122, 117, 23, 127, 14
884, 30, 0.282938, 0, 122, 117, 23, 127, 14
885, 30, 0.347617, 0, 122, 117, 23, 127, 14
886, 30, 0.311751, 0, 122, 117, 23, 127, 14
887, 30, 0.325054, 0, 122, 117, 23, 127, 14
888, 30, 4.73238, 0, 122, 117, 21, 127, 12
889, 30, 0.960294, 0, 122, 117, 21, 127, 13
890, 30, 1.55693, 0, 122, 117, 22, 127, 13
891, 30, 1.21811, 0, 122, 117, 22, 127, 13
892, 30, 1.20309, 0, 122, 117, 22, 127, 13
893, 30, 1.2296, 0, 122, 117, 22, 127, 13
894, 30, 1.11987, 0, 122, 117, 22, 127, 13
895, 27, 135.509, 107.156, 132, 122, 14, 129, 11
896, 27, 28.6407, 0.597748, 132, 122, 14, 129, 11
897, 25, 30.5111, 0, 131, 122, 12, 129, 10
898, 27, 30.3434, 0, 131, 122, 13, 129, 11
899, 25, 30.4252, 0, 131, 122, 12, 129, 10
900, 27, 30.1467, 0, 130, 122, 13, 129, 11
901, 26, 29.2954, 0, 130, 122, 12, 129, 10
902, 28, 29.2994, 0, 130, 122, 13, 129, 11
903, 27, 29.0878, 0, 129, 123, 12, 129, 10
904, 28, 28.991, 0, 129, 122, 13, 129, 10
905, 31, 33.3582, 0, 129, 123, 15, 129, 11
906, 31, 27.9445, 0, 128, 123, 14, 129, 11
907, 31, 27.352, 0, 128, 123, 15, 129, 12
908, 30, 28.9677, 0, 128, 123, 14, 129, 11
909, 31, 28.4739, 0, 127, 123, 15, 129, 12
910, 30, 28.5206, 0, 127, 123, 15, 129, 12
911, 30, 27.3522, 0, 127, 123, 15, 129, 12
912, 27, 36.3189, 0, 127, 123, 14, 129, 11
913, 26, 26.6428, 0, 126, 123, 14, 129, 11
914, 27, 26.298, 0, 126, 123, 14, 129, 11
915, 26, 26.0776, 0, 126, 123, 13, 129, 11
916, 27, 26.1838, 0, 126, 123, 14, 129, 11
917, 26, 26.7166, 0, 126, 123, 13, 129, 10
918, 26, 25.6618, 0, 125, 123, 13, 129, 10
919, 26, 26.7498, 0, 125, 123, 12, 129, 10
920, 27, 26.7431, 0, 125, 123, 14, 129, 11
921, 26, 27.4873, 0, 125, 123, 12, 129, 10
922, 26, 25.7561, 0, 125, 123, 12, 129, 10
923, 25, 26.3599, 0, 125, 123, 12, 129, 9
924, 26, 26.1979, 0, 124, 123, 13, 129, 10
925, 24, 27.2409, 0, 124, 123, 12, 129, 9
926, 25, 26.4934, 0, 124, 123, 12, 129, 10
927, 24, 27.6951, 0, 124, 123, 12, 129, 10
928, 25, 27.4898, 0, 123, 123, 13, 129, 10
929, 25, 27.3614, 0, 123, 123, 14, 129, 11
930, 25, 27.6455, 0, 123, 123, 14, 129, 11
931, 25, 26.2598, 0, 123, 123, 14, 129, 11
932, 25, 27.5085, 0, 123, 123, 14, 129, 11
933, 26, 25.8568, 0, 123, 123, 14, 129, 11
934, 25, 27.6257, 0, 122, 123, 14, 129, 11
935, 26, 26.1522, 0, 122, 123, 14, 129, 11
936, 23, 35.5165, 0, 122, 123, 14, 129, 11
937, 22, 27.3099, 0, 122, 123, 13, 129, 10
938, 23, 27.3976, 0, 122, 123, 13, 129, 10
939, 22, 27.7752, 0, 122, 124, 12, 129, 10
940, 22, 27.8142, 0, 122, 124, 13, 129, 10
941, 21, 29.4534, 0, 122, 124, 11, 129, 9
942, 21, 28.0441, 0, 122, 124, 11, 129, 9
943, 20, 29.4101, 0, 122, 124, 11, 129, 8
944, 21, 30.4331, 0, 122, 124, 12, 129, 9
945, 20, 30.0172, 0, 122, 124, 10, 129, 8
946, 20, 28.6561, 0, 122, 124, 10, 129, 8
947, 20, 28.5857, 0, 122, 124, 10, 129, 8
948, 21, 29.1992, 0, 122, 124, 11, 128, 8
949, 19, 28.5544, 0, 122, 124, 10, 128, 8
950, 19, 26.8988, 0, 122, 124, 11, 128, 8
951, 19, 28.0701, 0, 122, 124, 11, 128, 8
952, 19, 29.3148, 0, 122, 124, 12, 128, 9
953, 19, 29.4489, 0, 121, 124, 12, 128, 9
954, 19, 29.5496, 0, 121, 124, 12, 128, 9
955, 20, 28.2813, 0, 121, 124, 13, 128, 9
956, 19, 29.5974, 0, 121, 124, 12, 128, 9
957, 19, 28.6188, 0, 121, 124, 13, 128, 9
958, 19, 28.5345, 0, 121, 124, 12, 128, 9
959, 19, 27.3912, 0, 121, 124, 13, 128, 9
