POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
478, 35, 68.6042, 0, 134, 118, 21, 128, 17
479, 37, 61.1034, 0, 133, 118, 22, 128, 18
480, 33, 61.2383, 0, 133, 118, 19, 128, 15
481, 36, 50.702, 0, 133, 118, 22, 128, 18
482, 37, 48.3642, 0, 132, 118, 22, 128, 18
483, 35, 54.1892, 0, 133, 118, 22, 128, 17
484, 33, 57.9893, 0, 133, 118, 21, 128, 17
485, 30, 64.8548, 0, 133, 118, 19, 128, 15
486, 28, 64.3227, 0, 133, 118, 19, 128, 15
487, 27, 58.0788, 0, 133, 118, 17, 128, 14
488, 26, 51.9984, 0, 133, 118, 17, 128, 14
489, 28, 50.7033, 0, 133, 118, 17, 128, 14
490, 29, 48.9717, 0, 133, 118, 17, 128, 14
491, 29, 47.6965, 0, 133, 118, 17, 128, 14
492, 27, 46.8536, 0, 133, 118, 17, 128, 14
493, 28, 45.4674, 0, 134, 118, 16, 128, 14
494, 27, 46.0809, 0, 133, 118, 17, 128, 14
495, 27, 47.7801, 0, 133, 118, 17, 128, 14
496, 26, 53.2445, 0, 133, 118, 16, 128, 13
497, 27, 51.9574, 0, 133, 118, 18, 128, 14
498, 28, 57.7806, 0, 133, 118, 18, 128, 14
499, 28, 56.5369, 0, 134, 118, 20, 128, 15
500, 24, 61.6518, 0, 134, 118, 16, 128, 13
501, 27, 62.1159, 0, 135, 118, 17, 128, 14
502, 25, 58.5282, 0, 134, 118, 16, 128, 12
503, 27, 56.5468, 0, 135, 118, 17, 128, 13
504, 32, 145.396, 0.954961, 110, 119, 22, 127, 16
505, 32, 4.72049, 0.880356, 110, 119, 22, 127, 16
506, 32, 1.29129, 0, 110, 119, 23, 127, 16
507, 32, 2.92539, 0, 111, 119, 22, 127, 16
508, 33, 3.75388, 0, 110, 119, 23, 127, 16
509, 33, 1.74589, 0, 110, 119, 23, 127, 16
510, 33, 1.62657, 0, 110, 119, 22, 127, 16
511, 33, 4.07124, 0, 110, 119, 22, 127, 16
512, 33, 3.34557, 0, 110, 119, 23, 127, 16
513, 32, 5.78633, 0, 110, 119, 22, 127, 16
514, 33, 4.30639, 0, 110, 119, 22, 127, 16
515, 32, 4.66217, 0, 110, 119, 22, 127, 16
516, 33, 6.04356, 0, 110, 119, 22, 127, 16
517, 32, 7.07373, 0, 110, 119, 21, 127, 15
518, 33, 4.3405, 0, 110, 119, 22, 127, 15
519, 32, 4.12842, 0, 110, 119, 22, 127, 15
520, 33, 5.4944, 0, 110, 119, 22, 127, 16
521, 33, 5.03072, 0, 110, 120, 23, 128, 16
522, 32, 13.6045, 0, 108, 120, 22, 128, 16
523, 33, 10.6862, 0, 107, 121, 23, 128, 16
524, 32, 11.4045, 0, 103, 121, 22, 128, 16
525, 28, 40.2443, 2.80591, 108, 122, 21, 128, 16
526, 28, 58.0676, 0, 104, 122, 19, 127, 14
527, 30, 29.4944, 0.482196, 104, 121, 20, 127, 15
528, 27, 28.2485, 0, 105, 121, 18, 127, 13
529, 27, 13.695, 0, 105, 121, 18, 127, 14
530, 27, 11.0427, 0, 105, 121, 18, 127, 13
531, 28, 15.5204, 0, 105, 121, 19, 127, 13
532, 27, 15.7306, 0, 105, 121, 18, 127, 13
533, 28, 18.4487, 0, 104, 121, 18, 127, 13
534, 28, 18.8031, 0, 104, 121, 18, 127, 13
535, 28, 21.587, 0, 103, 122, 18, 127, 13
536, 28, 21.9901, 0, 103, 122, 18, 127, 13
537, 29, 25.892, 0, 104, 121, 19, 127, 14
538, 29, 21.349, 0, 105, 121, 18, 128, 14
539, 31, 23.2104, 0, 106, 121, 19, 127, 14
540, 31, 20.0614, 0, 106, 121, 19, 127, 15
541, 31, 22.9616, 0, 106, 121, 19, 127, 14
542, 31, 17.0814, 0, 107, 120, 19, 127, 14
543, 31, 17.7149, 0, 107, 120, 19, 127, 14
544, 31, 13.1413, 0, 108, 120, 19, 127, 14
545, 31, 15.1685, 0, 108, 120, 20, 127, 14
546, 32, 17.7379, 0, 108, 120, 20, 127, 15
547, 32, 13.3485, 0, 108, 120, 20, 127, 15
548, 31, 13.4021, 0, 108, 120, 20, 127, 15
549, 31, 10.5272, 0, 107, 120, 20, 127, 15
550, 31, 10.8494, 0, 107, 120, 20, 127, 15
551, 31, 10.4359, 0, 107, 120, 20, 127, 15
552, 30, 15.3348, 0, 107, 120, 20, 127, 15
553, 30, 8.20069, 0, 107, 119, 20, 127, 15
554, 29, 7.98709, 0, 107, 119, 20, 127, 15
555, 29, 8.72293, 0, 108, 119, 20, 127, 15
556, 29, 5.48849, 0, 108, 119, 20, 127, 15
557, 29, 8.22015, 0, 109, 119, 20, 127, 15
558, 29, 5.69291, 0, 109, 119, 19, 127, 14
559, 29, 7.55242, 0, 109, 119, 19, 127, 15
560, 29, 6.88169, 0, 109, 119, 20, 127, 15
561, 29, 5.73105, 0, 109, 119, 19, 127, 14
562, 29, 5.26174, 0, 109, 119, 19, 127, 14
563, 29, 6.47906, 0, 109, 119, 19, 127, 14
564, 29, 3.65285, 0, 109, 119, 19, 127, 15
565, 29, 6.07876, 0, 109, 119, 19, 127, 14
566, 29, 3.67549, 0, 109, 119, 19, 127, 15
567, 29, 5.43572, 0, 109, 119, 20, 127, 15
568, 29, 5.22383, 0, 109, 119, 20, 127, 15
569, 29, 3.83866, 0, 109, 119, 20, 127, 15
570, 30, 6.93224, 0, 109, 119, 21, 127, 15
571, 30, 7.26483, 0, 109, 119, 21, 127, 16
572, 30, 5.35039, 0, 109, 119, 21, 127, 16
573, 30, 9.87424, 0, 109, 119, 21, 127, 16
574, 30, 6.07507, 0, 109, 119, 21, 127, 16
575, 30, 5.87715, 0, 109, 119, 21, 127, 16
576, 19, 102.619, 25.5226, 122, 117, 12, 127, 11
577, 21, 28.789, 0.740603, 121, 117, 13, 127, 12
578, 22, 28.5769, 0, 120, 118, 14, 128, 12
579, 22, 25.5046, 0, 119, 118, 14, 128, 12
580, 22, 27.3568, 0, 118, 118, 14, 128, 12
581, 22, 30.6859, 0, 117, 118, 14, 128, 12
582, 22, 27.1543, 0, 117, 118, 14, 128, 12
583, 21, 32.151, 0, 117, 118, 14, 128, 12
584, 21, 31.9034, 0, 115, 118, 14, 128, 12
585, 20, 35.3232, 0, 115, 119, 13, 128, 11
586, 19, 39.2401, 0, 115, 119, 13, 128, 11
587, 18, 40.99, 0, 115, 119, 13, 128, 11
588, 19, 42.2268, 0, 114, 119, 13, 128, 11
589, 19, 43.371, 0, 113, 119, 13, 128, 11
590, 18, 41.9722, 0, 114, 119, 12, 128, 11
591, 16, 45.5787, 0, 115, 119, 11, 128, 10
592, 15, 43.3651, 0, 117, 118, 10, 127, 9
593, 16, 41.1675, 0, 117, 118, 11, 127, 9
594, 17, 40.204, 0, 117, 118, 12, 127, 10
595, 18, 39.0249, 0, 117, 118, 13, 127, 11
596, 16, 45.2058, 0, 117, 118, 12, 127, 9
597, 18, 44.7842, 0, 117, 118, 13, 127, 11
598, 19, 48.6365, 0, 117, 119, 13, 127, 10
599, 20, 46.532, 0, 118, 118, 13, 127, 11
600, 14, 57.9531, 0.429812, 116, 118, 12, 127, 10
601, 16, 43.8016, 0.241575, 115, 118, 13, 128, 11
602, 16, 44.105, 0, 114, 119, 13, 128, 11
603, 18, 47.3691, 0, 115, 118, 13, 128, 11
604, 18, 47.368, 0, 116, 118, 13, 128, 11
605, 19, 46.8545, 0, 116, 118, 13, 128, 11
606, 19, 47.8377, 0, 116, 118, 13, 127, 11
607, 19, 47.5229, 0, 116, 118, 13, 127, 11
608, 20, 43.886, 0, 115, 118, 14, 127, 12
609, 19, 46.3166, 0, 115, 118, 13, 127, 11
610, 21, 48.7087, 0, 114, 118, 14, 127, 12
611, 21, 43.9781, 0, 114, 118, 13, 127, 12
612, 22, 43.5993, 0, 113, 119, 14, 127, 12
613, 22, 41.2683, 0, 112, 119, 14, 127, 12
614, 22, 38.3438, 0, 112, 119, 14, 127, 12
615, 22, 40.7006, 0, 112, 119, 14, 127, 12
616, 21, 42.1541, 0, 112, 119, 13, 127, 11
617, 24, 39.2288, 0, 112, 119, 15, 127, 13
618, 27, 35.7568, 0, 112, 119, 16, 127, 14
619, 28, 29.174, 0, 111, 119, 16, 127, 14
620, 27, 32.8724, 0, 111, 119, 16, 127, 14
621, 28, 37.6756, 0, 111, 119, 16, 127, 15
622, 26, 44.9371, 0, 110, 119, 16, 127, 14
623, 25, 114.479, 1.15717, 129, 123, 20, 128, 15
624, 17, 63.9558, 0, 129, 123, 14, 128, 9
625, 19, 38.9169, 0.265808, 129, 123, 15, 128, 9
626, 19, 33.8787, 0, 129, 122, 15, 128, 10
627, 20, 34.7759, 0, 129, 122, 15, 128, 10
628, 20, 34.8349, 0, 128, 122, 15, 128, 10
629, 20, 35.551, 0, 128, 122, 15, 128, 10
630, 21, 33.2541, 0, 128, 122, 15, 128, 10
631, 20, 30.6939, 0, 127, 122, 15, 128, 9
632, 20, 30.9665, 0, 127, 123, 15, 128, 10
633, 21, 32.036, 0, 127, 123, 15, 128, 9
634, 21, 35.3828, 0, 126, 123, 15, 128, 10
635, 20, 35.0109, 0, 126, 123, 14, 128, 9
636, 21, 35.913, 0, 126, 123, 15, 128, 10
637, 20, 35.3652, 0, 126, 123, 14, 128, 9
638, 20, 38.18, 0, 126, 123, 15, 128, 10
639, 20, 37.7859, 0, 125, 123, 14, 128, 9
640, 19, 36.282, 0, 125, 123, 14, 128, 9
641, 20, 32.5497, 0, 125, 123, 15, 128, 10
642, 21, 36.7912, 0, 125, 123, 15, 128, 10
643, 21, 38.1358, 0, 125, 123, 16, 128, 10
644, 21, 37.0656, 0, 125, 123, 15, 128, 10
645, 22, 33.0651, 0, 125, 123, 16, 128, 10
646, 22, 32.7989, 0, 125, 123, 16, 128, 10
647, 22, 35.1437, 0, 125, 123, 16, 128, 10
648, 19, 44.2537, 0, 125, 123, 15, 128, 9
649, 20, 37.745, 0, 125, 123, 15, 128, 9
650, 21, 36.2296, 0, 125, 123, 16, 128, 10
651, 21, 34.0832, 0, 125, 123, 16, 128, 9
652, 21, 33.7403, 0, 124, 123, 16, 128, 10
653, 22, 32.8195, 0, 125, 123, 16, 128, 9
654, 22, 31.8559, 0, 125, 122, 16, 128, 10
655, 21, 36.6556, 0, 125, 122, 16, 128, 9
656, 20, 39.8521, 0, 125, 122, 16, 128, 9
657, 20, 38.8687, 0, 125, 122, 15, 128, 9
658, 21, 38.3545, 0, 125, 122, 16, 128, 9
659, 20, 38.5909, 0, 125, 122, 15, 128, 9
660, 20, 37.6161, 0, 125, 122, 15, 128, 9
661, 19, 39.3574, 0, 125, 122, 15, 128, 9
662, 19, 37.1527, 0, 125, 122, 15, 128, 8
663, 19, 39.065, 0, 125, 122, 14, 128, 8
664, 18, 35.8133, 0, 125, 122, 14, 128, 7
665, 19, 34.6137, 0, 125, 122, 15, 128, 8
666, 19, 34.3362, 0, 125, 122, 15, 128, 8
667, 20, 39.167, 0, 125, 122, 16, 129, 9
668, 19, 40.3734, 0, 126, 122, 15, 129, 8
669, 20, 39.1823, 0, 126, 122, 15, 129, 9
670, 19, 46.2101, 0, 126, 122, 15, 129, 8
671, 19, 45.9101, 0, 126, 122, 15, 129, 9
672, 16, 51.9901, 0, 127, 122, 14, 129, 7
673, 18, 44.7278, 0, 127, 122, 14, 129, 8
674, 19, 43.2383, 0, 127, 122, 15, 129, 8
675, 19, 45.0811, 0, 128, 123, 15, 129, 8
676, 20, 44.0964, 0, 128, 123, 15, 129, 8
677, 20, 42.9693, 0, 128, 123, 15, 129, 8
678, 21, 44.1899, 0, 128, 123, 15, 129, 8
679, 22, 40.0423, 0, 128, 123, 15, 129, 8
680, 23, 36.9482, 0, 127, 123, 17, 129, 9
681, 22, 35.6313, 0, 127, 123, 16, 129, 9
682, 23, 42.1791, 0, 127, 123, 16, 129, 9
683, 23, 34.6211, 0, 127, 123, 16, 129, 9
684, 24, 28.5506, 0, 126, 123, 17, 129, 9
685, 24, 24.4935, 0, 126, 123, 16, 129, 9
686, 24, 24.0665, 0, 126, 123, 17, 129, 9
687, 24, 27.2982, 0, 125, 123, 17, 129, 9
688, 23, 25.7956, 0, 125, 123, 16, 129, 9
689, 24, 29.4566, 0, 125, 123, 17, 129, 9
690, 25, 30.1507, 0, 125, 123, 18, 129, 10
691, 25, 34.5139, 0, 125, 123, 18, 129, 10
692, 25, 34.2978, 0, 124, 123, 18, 129, 10
693, 26, 29.3724, 0, 124, 123, 18, 129, 10
694, 26, 25.8664, 0, 124, 123, 19, 129, 10
695, 27, 23.5054, 0, 124, 123, 19, 129, 11
696, 22, 37.6783, 0, 124, 123, 18, 129, 9
697, 24, 34.0164, 0, 124, 123, 18, 129, 10
698, 24, 31.3396, 0, 124, 123, 19, 129, 10
699, 24, 34.7286, 0, 124, 123, 18, 129, 10
700, 24, 34.751, 0, 124, 123, 19, 129, 10
701, 24, 36.7172, 0, 124, 122, 18, 129, 10
702, 24, 41.2193, 0, 124, 122, 18, 129, 10
703, 24, 37.1603, 0, 124, 122, 18, 129, 10
704, 23, 35.9159, 0, 124, 122, 18, 129, 10
705, 23, 44.9819, 0, 124, 122, 17, 129, 10
706, 24, 43.028, 0, 124, 122, 18, 129, 10
707, 18, 123.895, 2.78888, 112, 117, 16, 127, 11
708, 18, 27.5686, 0.726421, 112, 117, 16, 127, 10
709, 18, 24.1375, 0, 112, 117, 15, 127, 10
710, 17, 21.5059, 0, 112, 117, 15, 127, 10
711, 17, 19.4237, 0, 112, 117, 15, 127, 10
712, 15, 22.3584, 0, 111, 117, 14, 127, 9
713, 17, 24.4602, 0, 111, 118, 15, 127, 10
714, 17, 30.6246, 0, 111, 117, 16, 127, 10
715, 18, 26.7286, 0, 111, 117, 17, 127, 11
716, 18, 21.8118, 0, 111, 117, 16, 127, 10
717, 19, 21.1263, 0, 111, 117, 17, 127, 11
718, 19, 18.4709, 0, 111, 117, 17, 127, 11
719, 20, 22.7135, 0, 110, 118, 18, 127, 11
720, 16, 33.7038, 0, 110, 118, 16, 127, 10
721, 18, 22.6684, 0, 110, 118, 17, 127, 11
722, 18, 22.0784, 0, 110, 118, 18, 127, 11
723, 18, 24.9428, 0, 110, 118, 17, 127, 11
724, 18, 24.4661, 0, 110, 118, 18, 127, 11
725, 18, 22.2235, 0, 110, 118, 17, 127, 11
726, 18, 23.0752, 0, 111, 118, 17, 127, 11
727, 18, 24.6448, 0, 111, 118, 16, 127, 11
728, 18, 23.2011, 0, 111, 118, 17, 127, 11
729, 19, 22.488, 0, 111, 118, 17, 127, 11
730, 19, 24.2954, 0, 111, 118, 17, 127, 11
731, 19, 33.3547, 0, 111, 118, 17, 127, 11
732, 20, 32.2798, 0, 111, 118, 18, 127, 12
733, 19, 24.0324, 0, 111, 118, 17, 127, 11
734, 19, 23.367, 0, 111, 118, 17, 127, 11
735, 18, 24.852, 0, 111, 118, 17, 127, 11
736, 17, 22.0352, 0, 111, 118, 17, 127, 11
737, 19, 25.4231, 0, 110, 118, 18, 127, 12
738, 19, 26.7053, 0, 110, 118, 18, 127, 12
739, 21, 24.3212, 0, 110, 118, 19, 127, 13
740, 20, 21.7723, 0, 110, 118, 18, 127, 12
741, 21, 20.0843, 0, 110, 118, 19, 127, 13
742, 20, 26.9286, 0, 110, 118, 19, 127, 12
743, 21, 28.8221, 0, 110, 118, 19, 127, 13
744, 17, 29.7178, 0, 110, 118, 16, 127, 11
745, 18, 22.8862, 0, 110, 118, 17, 127, 11
746, 18, 20.6894, 0, 110, 118, 17, 127, 12
747, 18, 21.1107, 0, 110, 118, 17, 127, 11
748, 17, 20.6678, 0, 110, 118, 17, 127, 11
749, 17, 19.5076, 0, 110, 118, 16, 127, 11
750, 18, 22.8986, 0, 110, 117, 16, 127, 11
751, 17, 20.6743, 0, 110, 117, 16, 127, 11
752, 17, 20.8129, 0, 111, 117, 17, 127, 11
753, 18, 20.0651, 0, 111, 117, 16, 127, 11
754, 17, 17.6164, 0, 111, 117, 16, 127, 11
755, 17, 20.32, 0, 111, 117, 16, 127, 11
756, 17, 19.761, 0, 111, 117, 17, 127, 11
757, 17, 19.9561, 0, 111, 117, 16, 127, 11
758, 17, 21.3982, 0, 111, 118, 16, 127, 10
759, 17, 23.703, 0, 110, 118, 16, 127, 10
760, 16, 21.593, 0, 110, 118, 15, 127, 10
761, 16, 23.9699, 0, 111, 118, 16, 127, 10
762, 17, 20.9195, 0, 111, 117, 16, 127, 10
763, 18, 18.8017, 0, 111, 117, 16, 127, 11
764, 17, 18.9201, 0, 112, 117, 16, 127, 10
765, 18, 17.1022, 0, 112, 117, 17, 127, 11
766, 18, 15.5326, 0, 112, 117, 17, 127, 11
767, 19, 14.2449, 0, 112, 117, 17, 127, 11
768, 16, 23.1388, 0, 111, 117, 14, 127, 9
769, 17, 12.3895, 0, 111, 117, 15, 127, 10
770, 18, 17.3276, 0, 111, 117, 15, 127, 10
771, 18, 19.2835, 0, 111, 117, 15, 127, 10
772, 18, 17.9919, 0, 111, 117, 16, 127, 10
773, 36, 147.63, 3.00135, 127, 117, 19, 126, 12
774, 36, 4.66684, 0.731559, 127, 117, 19, 126, 12
775, 35, 8.5992, 0, 127, 117, 19, 126, 12
776, 35, 10.1491, 0, 127, 117, 19, 126, 12
777, 34, 8.9099, 0, 127, 117, 19, 126, 12
778, 35, 9.58231, 0, 127, 117, 19, 126, 12
779, 34, 9.67813, 0, 127, 117, 18, 126, 12
780, 35, 9.27884, 0, 127, 117, 18, 126, 12
781, 34, 8.95074, 0, 127, 118, 18, 126, 11
782, 34, 7.49542, 0, 127, 117, 18, 126, 11
783, 34, 9.31382, 0, 127, 118, 17, 126, 11
784, 33, 11.8049, 0, 127, 117, 17, 126, 11
785, 34, 11.57, 0, 126, 118, 18, 126, 11
786, 35, 16.7999, 0, 126, 117, 19, 126, 12
787, 35, 13.178, 0, 126, 117, 19, 126, 12
788, 35, 16.9509, 0, 126, 117, 19, 126, 12
789, 35, 17.1145, 0, 126, 117, 20, 126, 13
790, 35, 16.9039, 0, 126, 117, 20, 126, 13
791, 36, 15.1203, 0, 127, 117, 20, 126, 13
792, 33, 20.2047, 0, 127, 117, 19, 126, 12
793, 34, 15.9033, 0, 127, 117, 20, 126, 13
794, 34, 15.1759, 0, 127, 117, 21, 126, 13
795, 34, 14.0627, 0, 127, 117, 20, 126, 13
796, 34, 19.5016, 0, 127, 117, 21, 126, 13
797, 33, 17.5807, 0, 127, 117, 20, 126, 13
798, 33, 14.09, 0, 127, 117, 20, 126, 13
799, 33, 14.2612, 0, 127, 117, 20, 126, 13
800, 33, 22.2432, 0, 127, 117, 20, 126, 13
801, 27, 45.9416, 1.4836, 127, 117, 18, 126, 12
802, 25, 34.5963, 0, 127, 117, 17, 126, 11
803, 22, 36.5566, 0, 127, 117, 16, 126, 11
804, 22, 32.5584, 0, 127, 117, 16, 126, 10
805, 20, 35.6911, 0, 128, 117, 14, 126, 9
806, 19, 30.9502, 0, 128, 117, 13, 126, 9
807, 18, 29.4108, 0, 128, 117, 13, 126, 9
808, 16, 28.2448, 0, 128, 117, 12, 126, 8
809, 17, 29.1205, 0, 128, 117, 13, 126, 9
810, 17, 29.4422, 0, 128, 117, 13, 126, 9
811, 17, 28.9, 0, 128, 117, 14, 126, 9
812, 15, 31.6582, 0, 129, 117, 12, 126, 8
813, 16, 28.419, 0, 129, 117, 13, 126, 9
814, 16, 29.5435, 0, 129, 117, 12, 126, 8
815, 18, 29.6328, 0, 129, 117, 14, 126, 9
816, 14, 34.6935, 0, 129, 117, 13, 126, 8
817, 17, 28.7378, 0, 129, 117, 13, 126, 8
818, 18, 26.631, 0, 129, 117, 14, 126, 9
819, 18, 27.5773, 0, 129, 117, 14, 126, 9
820, 18, 29.0144, 0, 129, 117, 14, 126, 9
821, 18, 27.569, 0, 129, 117, 14, 126, 9
822, 17, 27.351, 0, 129, 117, 13, 126, 8
823, 18, 29.831, 0, 130, 117, 14, 126, 9
824, 15, 34.213, 0, 130, 117, 13, 126, 8
825, 16, 33.9069, 0, 129, 117, 13, 126, 8
826, 15, 34.4274, 0, 129, 117, 12, 126, 8
827, 16, 33.3489, 0, 129, 116, 13, 126, 8
828, 16, 33.9807, 0, 129, 116, 13, 126, 8
829, 17, 33.3097, 0, 129, 116, 13, 126, 9
830, 16, 32.3918, 0, 128, 116, 13, 126, 9
831, 22, 89.6776, 0.987906, 111, 119, 14, 128, 11
832, 20, 42.2918, 0.245323, 111, 119, 13, 128, 10
833, 22, 36.433, 0, 112, 119, 14, 128, 11
834, 23, 32.5441, 0, 112, 119, 15, 128, 11
835, 24, 32.1086, 0, 112, 119, 16, 128, 11
836, 23, 32.623, 0, 112, 119, 15, 128, 11
837, 24, 30.2212, 0, 113, 119, 16, 128, 11
838, 24, 35.4327, 0, 113, 119, 16, 128, 11
839, 25, 35.652, 0, 113, 119, 16, 128, 12
840, 20, 44.0578, 0, 113, 119, 15, 128, 11
841, 22, 34.9567, 0, 113, 119, 16, 128, 12
842, 22, 39.1815, 0, 112, 119, 16, 128, 12
843, 23, 42.0542, 0, 112, 119, 16, 128, 12
844, 24, 35.0065, 0, 112, 119, 17, 128, 12
845, 24, 32.6187, 0, 112, 119, 16, 128, 12
846, 23, 38.8636, 0, 112, 119, 16, 128, 12
847, 20, 51.4042, 0, 112, 119, 15, 128, 11
848, 18, 49.2916, 0, 112, 119, 15, 128, 11
849, 17, 46.9654, 0, 112, 119, 13, 128, 10
850, 17, 44.5744, 0, 112, 119, 13, 128, 10
851, 17, 44.473, 0, 113, 119, 13, 128, 9
852, 17, 45.7643, 0, 113, 119, 13, 128, 10
853, 19, 46.8709, 0, 114, 118, 14, 128, 10
854, 20, 46.105, 0, 114, 118, 14, 128, 10
855, 20, 44.8353, 0, 114, 118, 14, 128, 10
856, 18, 41.3647, 0, 114, 118, 13, 128, 9
857, 20, 39.8409, 0, 114, 118, 14, 128, 10
858, 20, 41.4136, 0, 114, 118, 14, 128, 10
859, 20, 44.0179, 0, 114, 118, 15, 128, 10
860, 18, 46.1303, 0, 114, 118, 14, 128, 9
861, 19, 46.4312, 0, 114, 118, 14, 128, 10
862, 18, 43.2772, 0, 114, 118, 14, 128, 9
863, 19, 42.4236, 0, 114, 118, 14, 128, 10
864, 23, 95.9787, 0.447864, 108, 117, 15, 125, 10
865, 24, 37.913, 0.479273, 109, 117, 15, 125, 11
866, 24, 34.9212, 0, 109, 117, 15, 125, 11
867, 24, 31.0911, 0, 110, 117, 15, 125, 11
868, 23, 31.2786, 0, 110, 117, 15, 125, 11
869, 23, 30.4624, 0, 110, 117, 15, 124, 11
870, 23, 32.0757, 0, 109, 117, 14, 124, 11
871, 23, 30.6276, 0, 110, 117, 15, 124, 11
872, 23, 29.722, 0, 110, 116, 14, 124, 11
873, 23, 24.3953, 0, 111, 116, 14, 124, 11
874, 22, 27.7717, 0, 111, 116, 13, 124, 11
875, 22, 27.0996, 0, 111, 116, 13, 124, 11
876, 22, 26.4296, 0, 110, 116, 14, 124, 10
877, 23, 23.8856, 0, 110, 116, 14, 124, 10
878, 22, 27.9545, 0, 110, 116, 14, 124, 10
879, 22, 27.9382, 0, 110, 116, 15, 125, 11
880, 21, 31.2332, 0, 110, 116, 14, 125, 10
881, 20, 36.0652, 0, 110, 117, 16, 125, 11
882, 12, 60.7729, 1.66365, 110, 117, 11, 125, 7
883, 13, 35.9499, 0.394913, 109, 117, 12, 125, 8
884, 11, 36.0593, 0, 109, 117, 10, 125, 6
885, 11, 37.0956, 0, 109, 117, 9, 125, 6
886, 13, 39.3604, 0, 110, 116, 10, 125, 7
887, 22, 61.5411, 0, 110, 117, 12, 125, 9
888, 14, 60.2861, 0.357485, 110, 117, 12, 125, 9
889, 16, 35.5886, 0.464452, 110, 117, 13, 125, 9
890, 17, 36.0489, 0, 109, 117, 13, 125, 9
891, 18, 37.3589, 0, 109, 117, 13, 125, 10
892, 21, 42.4268, 0, 108, 117, 15, 125, 10
893, 24, 41.0077, 0, 108, 117, 15, 125, 11
894, 25, 29.6127, 0, 108, 117, 16, 125, 11
895, 25, 32.5342, 0, 108, 117, 16, 125, 11
896, 23, 35.0829, 0, 108, 117, 16, 125, 11
897, 24, 39.1473, 0, 108, 117, 17, 125, 12
898, 28, 122.663, 1.22614, 128, 117, 18, 127, 11
899, 28, 33.349, 0.684801, 128, 117, 18, 127, 11
900, 31, 36.5061, 0, 128, 117, 18, 127, 11
901, 31, 28.4327, 0, 128, 117, 17, 127, 11
902, 31, 28.3226, 0, 128, 117, 17, 127, 10
903, 31, 28.7072, 0, 128, 117, 17, 127, 10
904, 30, 25.2913, 0, 128, 117, 15, 127, 9
905, 31, 18.7343, 0, 128, 117, 17, 127, 10
906, 32, 23.6502, 0, 128, 117, 17, 126, 10
907, 33, 15.9019, 0, 127, 117, 18, 127, 10
908, 33, 19.6047, 0, 127, 117, 17, 127, 10
909, 34, 19.5184, 0, 127, 117, 18, 127, 11
910, 34, 21.6987, 0, 127, 117, 18, 127, 11
911, 35, 24.6177, 0, 127, 117, 19, 127, 12
912, 32, 33.1547, 0, 127, 117, 17, 127, 10
913, 32, 21.0145, 0, 126, 117, 18, 127, 11
914, 32, 17.0638, 0, 127, 117, 18, 127, 11
915, 32, 17.5011, 0, 127, 117, 18, 127, 11
916, 32, 24.7326, 0, 127, 117, 19, 127, 11
917, 32, 21.57, 0, 127, 117, 19, 127, 11
918, 32, 25.3618, 0, 127, 117, 19, 127, 11
919, 32, 28.2424, 0, 127, 117, 18, 127, 11
920, 31, 28.2019, 0, 127, 117, 18, 127, 11
921, 27, 45.6687, 0, 127, 117, 16, 127, 10
922, 25, 43.0672, 0, 127, 117, 15, 127, 10
923, 22, 46.0255, 0, 127, 117, 14, 127, 9
924, 21, 48.4887, 0, 127, 117, 13, 127, 9
925, 21, 47.0771, 0, 127, 117, 12, 127, 8
926, 22, 43.8639, 0, 127, 117, 12, 127, 9
927, 23, 41.693, 0, 127, 117, 13, 127, 9
928, 22, 40.96, 0, 126, 117, 12, 127, 8
929, 24, 40.0687, 0, 126, 117, 13, 127, 9
930, 25, 40.8005, 0, 126, 117, 14, 127, 9
931, 26, 41.3349, 0, 126, 117, 14, 127, 10
932, 25, 43.3082, 0, 125, 117, 14, 127, 9
933, 26, 42.0006, 0, 125, 118, 15, 127, 10
934, 26, 41.9168, 0, 125, 118, 14, 127, 10
935, 27, 40.765, 0, 125, 118, 15, 127, 10
936, 25, 43.9398, 0, 125, 118, 12, 127, 8
937, 26, 39.4534, 0, 125, 118, 14, 127, 10
938, 45, 167.3, 1.31801, 119, 116, 24, 126, 16
939, 44, 56.5708, 0.537955, 119, 116, 23, 126, 16
940, 44, 44.5467, 0, 119, 116, 23, 126, 16
941, 43, 52.58, 0, 119, 116, 22, 126, 15
942, 43, 41.775, 0, 119, 116, 22, 126, 15
943, 42, 52.5799, 0, 119, 116, 21, 126, 14
944, 41, 45.6812, 0, 119, 116, 21, 126, 14
945, 42, 47.3424, 0, 120, 116, 21, 126, 14
946, 42, 39.8758, 0, 120, 116, 21, 126, 14
947, 41, 45.7766, 0, 120, 116, 21, 126, 14
948, 40, 40.1569, 0, 119, 116, 21, 126, 14
949, 41, 49.1224, 0, 119, 116, 21, 126, 14
950, 41, 44.7623, 0, 119, 116, 21, 126, 14
951, 40, 53.0088, 0, 118, 116, 20, 126, 13
952, 39, 42.3638, 0, 118, 116, 18, 126, 12
953, 41, 53.7462, 0, 118, 116, 21, 126, 14
954, 42, 47.8996, 0, 119, 116, 23, 127, 15
955, 44, 52.2738, 0, 119, 116, 25, 127, 17
956, 41, 48.825, 0, 119, 116, 23, 127, 15
957, 44, 55.0274, 0, 119, 116, 25, 127, 16
958, 43, 50.2925, 0, 119, 116, 24, 127, 15
