POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
477, 20, 34.1317, 0, 148, 123, 19, 115, 15
478, 21, 33.109, 0, 148, 122, 19, 115, 16
479, 22, 32.9635, 0, 148, 122, 21, 115, 17
480, 20, 38.2637, 0, 148, 122, 20, 116, 17
481, 21, 30.8501, 0, 148, 123, 21, 116, 18
482, 20, 38.0275, 0, 148, 123, 20, 115, 17
483, 22, 33.9992, 0, 147, 123, 21, 115, 18
484, 22, 44.0626, 0, 147, 122, 21, 116, 17
485, 25, 54.6528, 0, 147, 121, 24, 117, 19
486, 21, 80.0262, 0.457433, 150, 121, 21, 117, 16
487, 23, 48.4156, 0.262414, 150, 121, 22, 118, 17
488, 20, 63.9305, 0.475054, 150, 122, 20, 117, 15
489, 21, 62.3653, 0, 150, 122, 21, 117, 16
490, 21, 61.2004, 0, 151, 122, 21, 117, 15
491, 22, 67.4172, 0, 151, 121, 21, 118, 16
492, 21, 58.9111, 0, 150, 121, 21, 118, 15
493, 22, 52.1158, 0, 150, 121, 21, 118, 16
494, 21, 49.9818, 0, 150, 120, 20, 118, 15
495, 20, 50.6772, 0, 151, 121, 20, 118, 14
496, 15, 57.6538, 0.394655, 152, 120, 17, 118, 12
497, 15, 55.3589, 0, 152, 120, 17, 118, 12
498, 15, 57.2836, 0, 151, 120, 17, 118, 13
499, 16, 45.58, 0, 151, 119, 18, 118, 13
500, 13, 60.5363, 0.351031, 153, 120, 16, 118, 11
501, 14, 54.2377, 0, 153, 120, 17, 118, 12
502, 13, 41.5846, 0, 153, 120, 16, 118, 12
503, 14, 32.7093, 0, 152, 120, 16, 118, 13
504, 11, 34.7145, 0, 153, 120, 15, 118, 12
505, 12, 24.6342, 0.31687, 153, 120, 16, 118, 12
506, 12, 26.1693, 0, 153, 121, 16, 118, 12
507, 13, 24.2881, 0, 153, 121, 16, 118, 13
508, 13, 39.7575, 0.535242, 153, 121, 16, 117, 12
509, 13, 31.0365, 0, 153, 121, 16, 118, 12
510, 12, 34.0517, 0, 153, 121, 15, 118, 12
511, 13, 28.9586, 0, 153, 121, 16, 118, 13
512, 12, 51.3383, 0.897834, 153, 120, 15, 118, 12
513, 13, 38.5576, 0.233744, 153, 120, 16, 118, 13
514, 13, 55.2077, 0.337158, 153, 120, 16, 118, 12
515, 13, 45.0528, 0, 152, 119, 16, 118, 13
516, 12, 34.5472, 0, 153, 119, 15, 118, 12
517, 13, 35.2199, 0, 152, 119, 15, 118, 12
518, 13, 38.2599, 0, 152, 119, 15, 119, 12
519, 12, 28.3022, 0, 153, 119, 15, 118, 12
520, 11, 25.4624, 0, 153, 119, 14, 119, 11
521, 12, 25.744, 0, 153, 119, 15, 118, 11
522, 12, 25.0456, 0, 154, 120, 15, 118, 11
523, 13, 15.9448, 0, 154, 119, 16, 118, 12
524, 12, 23.3546, 0, 154, 119, 15, 118, 11
525, 14, 40.1302, 0, 154, 119, 17, 119, 12
526, 15, 41.7486, 0, 153, 119, 17, 119, 12
527, 16, 19.8249, 0.359294, 153, 118, 18, 119, 13
528, 14, 34.0634, 0.807066, 152, 118, 16, 119, 11
529, 15, 23.0776, 0, 152, 118, 17, 119, 12
530, 15, 15.7708, 0, 152, 118, 17, 119, 12
531, 46, 220.999, 2.85337, 129, 111, 38, 126, 29
532, 45, 8.73356, 0.832584, 129, 111, 38, 126, 29
533, 44, 12.9429, 0, 129, 111, 37, 126, 28
534, 45, 11.9399, 0, 129, 111, 38, 126, 29
535, 44, 11.7262, 0, 129, 111, 37, 126, 28
536, 45, 11.9933, 0, 129, 111, 38, 126, 29
537, 44, 11.772, 0, 129, 111, 37, 126, 28
538, 44, 11.0484, 0, 129, 111, 37, 126, 28
539, 44, 10.9524, 0, 129, 111, 37, 126, 28
540, 44, 11.1781, 0, 129, 111, 37, 126, 28
541, 44, 11.7154, 0, 129, 111, 36, 126, 28
542, 44, 10.8702, 0, 129, 111, 36, 126, 28
543, 43, 11.0701, 0, 129, 111, 36, 126, 28
544, 43, 9.00524, 0, 129, 111, 36, 126, 28
545, 44, 9.08298, 0, 129, 111, 37, 126, 28
546, 45, 12.7961, 0, 129, 111, 37, 126, 29
547, 45, 9.63981, 0, 129, 111, 38, 126, 29
548, 45, 12.9981, 0, 129, 111, 38, 126, 29
549, 45, 9.64039, 0, 129, 111, 38, 126, 29
550, 46, 11.7538, 0, 129, 111, 38, 126, 29
551, 46, 10.1203, 0, 129, 111, 38, 126, 29
552, 42, 23.6721, 0, 129, 111, 35, 126, 26
553, 43, 10.3532, 0, 129, 111, 35, 126, 27
554, 44, 10.1899, 0, 129, 111, 36, 126, 27
555, 44, 10.4207, 0, 129, 111, 35, 126, 27
556, 44, 10.8739, 0, 129, 111, 36, 126, 27
557, 44, 10.8206, 0, 129, 111, 36, 126, 27
558, 44, 11.0857, 0, 129, 111, 36, 126, 27
559, 44, 11.3335, 0, 129, 111, 36, 126, 27
560, 44, 11.9337, 0, 129, 111, 36, 126, 27
561, 43, 11.9431, 0, 129, 111, 36, 126, 27
562, 44, 11.2677, 0, 129, 111, 36, 126, 27
563, 44, 11.4635, 0, 129, 111, 36, 126, 27
564, 44, 11.9192, 0, 129, 111, 36, 126, 27
565, 44, 12.3253, 0, 129, 111, 36, 126, 27
566, 44, 11.6938, 0, 129, 111, 36, 126, 27
567, 44, 11.6221, 0, 129, 111, 36, 126, 27
568, 43, 10.7664, 0, 129, 111, 36, 126, 28
569, 45, 8.88947, 0, 129, 111, 37, 126, 28
570, 45, 12.4744, 0, 129, 111, 37, 126, 28
571, 46, 9.70131, 0, 129, 111, 38, 126, 28
572, 45, 13.5301, 0, 129, 111, 38, 126, 28
573, 46, 9.94096, 0, 129, 111, 38, 126, 29
574, 46, 12.136, 0, 129, 111, 38, 126, 29
575, 47, 9.59477, 0, 129, 111, 38, 126, 29
576, 42, 26.0825, 0, 129, 111, 34, 126, 26
577, 44, 12.2614, 0, 129, 112, 35, 126, 26
578, 44, 10.8379, 0, 129, 112, 36, 126, 27
579, 44, 11.5069, 0, 129, 112, 36, 126, 27
580, 45, 11.7639, 0, 129, 112, 36, 126, 27
581, 45, 11.317, 0, 129, 112, 36, 126, 27
582, 45, 11.2356, 0, 129, 112, 36, 126, 27
583, 45, 10.9752, 0, 129, 112, 36, 126, 27
584, 45, 11.4065, 0, 129, 112, 37, 126, 28
585, 45, 11.4231, 0, 129, 112, 36, 126, 27
586, 45, 11.0266, 0, 129, 112, 37, 126, 28
587, 45, 11.2948, 0, 129, 112, 36, 126, 27
588, 45, 11.603, 0, 129, 112, 37, 126, 28
589, 45, 11.5103, 0, 129, 112, 37, 126, 27
590, 45, 11.4024, 0, 129, 112, 37, 126, 27
591, 45, 11.4969, 0, 129, 112, 36, 126, 27
592, 44, 10.9814, 0, 129, 112, 36, 126, 27
593, 45, 8.41782, 0, 129, 112, 37, 126, 27
594, 46, 11.9932, 0, 129, 112, 37, 126, 28
595, 46, 10.1928, 0, 129, 112, 38, 126, 28
596, 46, 13.1101, 0, 129, 111, 37, 126, 28
597, 46, 10.051, 0, 129, 111, 38, 126, 28
598, 47, 11.741, 0, 129, 111, 38, 126, 28
599, 47, 10.0077, 0, 129, 111, 38, 126, 28
600, 43, 24.1614, 0, 129, 111, 34, 126, 26
601, 44, 10.6672, 0, 129, 112, 35, 126, 26
602, 45, 10.6492, 0, 129, 111, 36, 126, 27
603, 45, 10.3293, 0, 129, 112, 35, 126, 27
604, 45, 10.6658, 0, 129, 111, 36, 126, 27
605, 45, 10.5402, 0, 129, 112, 36, 126, 27
606, 46, 10.8117, 0, 129, 112, 36, 126, 27
607, 45, 10.8286, 0, 129, 112, 36, 126, 27
608, 46, 11.201, 0, 129, 112, 37, 126, 28
609, 45, 11.237, 0, 129, 112, 36, 126, 27
610, 46, 10.9692, 0, 129, 112, 36, 126, 28
611, 45, 10.9806, 0, 129, 112, 36, 126, 28
612, 46, 11.6561, 0, 129, 112, 37, 126, 28
613, 45, 11.2356, 0, 129, 112, 36, 126, 28
614, 46, 11.1001, 0, 129, 112, 37, 126, 28
615, 45, 11.5194, 0, 129, 112, 36, 126, 28
616, 45, 9.92467, 0, 129, 112, 37, 126, 28
617, 46, 9.8816, 0, 129, 112, 37, 126, 28
618, 47, 12.2312, 0, 129, 112, 38, 126, 29
619, 47, 9.84386, 0, 129, 112, 38, 126, 29
620, 47, 12.8658, 0, 129, 112, 38, 126, 29
621, 47, 9.93783, 0, 129, 112, 38, 126, 29
622, 48, 11.715, 0, 129, 112, 39, 126, 29
623, 48, 9.1919, 0, 129, 112, 39, 126, 29
624, 44, 23.1184, 0, 129, 112, 37, 126, 28
625, 45, 10.2984, 0, 129, 112, 37, 126, 28
626, 46, 10.2733, 0, 129, 112, 37, 125, 28
627, 46, 10.391, 0, 129, 112, 37, 126, 28
628, 46, 10.8174, 0, 129, 112, 38, 125, 29
629, 46, 11.0598, 0, 129, 112, 37, 125, 28
630, 46, 10.7172, 0, 129, 112, 38, 125, 29
631, 46, 10.9052, 0, 129, 112, 37, 125, 28
632, 47, 11.3659, 0, 129, 112, 38, 125, 29
633, 46, 11.8099, 0, 129, 112, 37, 125, 28
634, 47, 11.3343, 0, 129, 112, 38, 125, 29
635, 46, 10.7946, 0, 129, 112, 37, 125, 28
636, 47, 11.3964, 0, 129, 112, 38, 125, 29
637, 46, 11.9978, 0, 129, 112, 37, 125, 28
638, 46, 11.3069, 0, 129, 112, 37, 125, 29
639, 46, 11.53, 0, 129, 112, 37, 125, 28
640, 46, 11.1579, 0, 129, 112, 38, 125, 29
641, 47, 8.66616, 0, 129, 112, 38, 125, 29
642, 47, 12.2659, 0, 129, 112, 38, 125, 29
643, 48, 9.43987, 0, 129, 112, 39, 125, 30
644, 47, 13.2442, 0, 129, 112, 39, 125, 30
645, 48, 9.50848, 0, 129, 112, 39, 125, 30
646, 48, 12.2716, 0, 129, 112, 39, 125, 30
647, 49, 9.64624, 0, 129, 112, 39, 125, 30
648, 44, 25.2677, 0, 129, 112, 35, 125, 27
649, 46, 10.697, 0, 129, 112, 36, 125, 27
650, 46, 10.495, 0, 129, 112, 36, 125, 28
651, 46, 10.4124, 0, 129, 112, 36, 125, 28
652, 46, 10.9263, 0, 129, 112, 37, 125, 28
653, 46, 10.6504, 0, 129, 112, 36, 125, 28
654, 47, 10.6099, 0, 129, 112, 37, 125, 28
655, 46, 10.7834, 0, 129, 112, 36, 125, 28
656, 47, 11.2555, 0, 129, 112, 37, 125, 29
657, 46, 11.8471, 0, 129, 112, 36, 125, 28
658, 47, 11, 0, 129, 112, 37, 125, 28
659, 46, 11.0796, 0, 129, 112, 36, 125, 28
660, 47, 11.6531, 0, 129, 112, 37, 125, 29
661, 46, 11.4748, 0, 129, 112, 37, 125, 28
662, 47, 11.3115, 0, 129, 112, 37, 125, 29
663, 46, 10.8864, 0, 129, 112, 37, 125, 29
664, 46, 10.6188, 0, 128, 112, 37, 125, 29
665, 47, 9.55255, 0, 128, 112, 38, 125, 29
666, 48, 12.37, 0, 128, 112, 38, 125, 30
667, 48, 9.66261, 0, 128, 112, 39, 125, 30
668, 48, 13.2443, 0, 128, 112, 39, 125, 30
669, 48, 9.67377, 0, 128, 112, 39, 125, 30
670, 49, 11.7951, 0, 128, 112, 39, 125, 30
671, 49, 9.62279, 0, 128, 112, 39, 125, 30
672, 46, 23.0504, 0, 128, 113, 37, 125, 29
673, 47, 11.8019, 0, 128, 113, 38, 125, 29
674, 47, 10.9377, 0, 128, 113, 38, 125, 29
675, 47, 11.0851, 0, 128, 113, 38, 125, 29
676, 48, 11.4666, 0, 128, 113, 39, 125, 30
677, 47, 10.9801, 0, 128, 113, 38, 125, 30
678, 48, 10.9347, 0, 128, 113, 39, 125, 30
679, 48, 10.8721, 0, 128, 113, 38, 125, 30
680, 48, 11.3699, 0, 128, 113, 39, 125, 30
681, 48, 11.9767, 0, 128, 113, 38, 125, 30
682, 48, 11.5174, 0, 128, 113, 39, 125, 30
683, 48, 11.3709, 0, 128, 113, 39, 125, 30
684, 49, 11.7088, 0, 128, 113, 39, 125, 30
685, 48, 12.1217, 0, 128, 113, 39, 125, 30
686, 48, 11.41, 0, 128, 113, 39, 125, 30
687, 48, 11.2333, 0, 128, 113, 39, 125, 30
688, 47, 11.4131, 0, 128, 113, 39, 125, 30
689, 49, 10.2198, 0, 128, 113, 40, 125, 30
690, 49, 12.4788, 0, 128, 113, 40, 125, 31
691, 50, 10.383, 0, 128, 113, 40, 125, 31
692, 49, 12.8186, 0, 128, 113, 40, 125, 31
693, 50, 10.3449, 0, 128, 113, 41, 125, 31
694, 50, 12.4001, 0, 128, 113, 41, 125, 31
695, 51, 9.58862, 0, 128, 113, 41, 125, 31
696, 47, 22.6017, 0, 128, 113, 38, 125, 30
697, 48, 11.465, 0, 128, 113, 39, 125, 30
698, 49, 10.7256, 0, 128, 113, 39, 125, 30
699, 49, 10.3527, 0, 128, 114, 39, 125, 30
700, 49, 10.7151, 0, 128, 113, 40, 125, 31
701, 49, 11.0423, 0, 128, 114, 39, 125, 30
702, 49, 11.2281, 0, 128, 114, 39, 125, 30
703, 49, 10.8167, 0, 129, 114, 39, 125, 30
704, 50, 11.1213, 0, 128, 113, 40, 125, 31
705, 49, 11.4195, 0, 129, 114, 39, 125, 30
706, 49, 10.9271, 0, 129, 114, 40, 125, 30
707, 49, 10.8819, 0, 129, 114, 39, 125, 30
708, 49, 11.3002, 0, 128, 114, 40, 125, 31
709, 49, 11.6165, 0, 129, 114, 39, 125, 30
710, 49, 11.1075, 0, 129, 114, 40, 125, 30
711, 49, 10.8681, 0, 129, 114, 39, 125, 30
712, 48, 10.857, 0, 128, 114, 40, 125, 30
713, 49, 9.38416, 0, 128, 114, 40, 125, 31
714, 50, 12.1558, 0, 128, 114, 41, 125, 31
715, 50, 9.41667, 0, 128, 114, 41, 125, 31
716, 50, 12.962, 0, 128, 114, 41, 125, 31
717, 50, 9.76166, 0, 128, 114, 41, 125, 31
718, 51, 12.4105, 0, 128, 114, 41, 125, 32
719, 51, 9.89815, 0, 128, 114, 41, 125, 32
720, 47, 23.7127, 0, 128, 114, 38, 125, 29
721, 49, 13.6947, 0, 128, 114, 39, 125, 30
722, 49, 11.7227, 0, 128, 114, 40, 125, 30
723, 49, 11.6937, 0, 128, 114, 39, 125, 31
724, 50, 11.5082, 0, 128, 114, 40, 125, 31
725, 50, 11.6863, 0, 128, 114, 40, 125, 31
726, 50, 11.752, 0, 128, 114, 40, 125, 31
727, 50, 12.0249, 0, 128, 114, 40, 125, 31
728, 50, 12.0699, 0, 128, 114, 40, 125, 31
729, 51, 11.4417, 0, 128, 114, 41, 125, 32
730, 15, 251.121, 71.3183, 147, 129, 12, 117, 12
731, 15, 2.27646, 0.955716, 147, 129, 12, 118, 12
732, 15, 1.91499, 0, 147, 129, 12, 117, 12
733, 15, 2.49751, 0, 147, 129, 12, 118, 12
734, 15, 1.88618, 0, 147, 129, 12, 118, 12
735, 15, 2.39913, 0, 147, 129, 12, 118, 11
736, 15, 2.47697, 0, 147, 129, 12, 117, 11
737, 15, 0.931863, 0, 147, 129, 12, 118, 12
738, 15, 1.76181, 0, 147, 129, 12, 117, 12
739, 15, 0.83076, 0, 147, 129, 12, 117, 12
740, 15, 2.5909, 0, 147, 129, 12, 117, 12
741, 15, 0.951117, 0, 147, 129, 12, 117, 12
742, 15, 1.76653, 0, 147, 129, 12, 118, 12
743, 15, 1.88479, 0, 147, 129, 12, 118, 12
744, 15, 6.65636, 0, 147, 129, 14, 118, 13
745, 15, 2.74165, 0, 147, 129, 14, 118, 13
746, 15, 1.98843, 0, 147, 129, 14, 118, 13
747, 15, 2.29214, 0, 147, 129, 13, 118, 13
748, 16, 2.32307, 0, 147, 129, 13, 118, 13
749, 15, 2.52139, 0, 147, 129, 13, 118, 13
750, 16, 2.21153, 0, 147, 129, 13, 118, 13
751, 15, 2.49288, 0, 147, 129, 13, 118, 13
752, 16, 2.94469, 0, 147, 129, 14, 118, 13
753, 15, 2.74371, 0, 147, 129, 14, 118, 13
754, 15, 2.5151, 0, 147, 129, 14, 118, 13
755, 15, 2.49028, 0, 147, 129, 14, 118, 13
756, 16, 3.13177, 0, 147, 129, 14, 118, 14
757, 15, 1.84112, 0, 147, 129, 14, 118, 14
758, 16, 2.22955, 0, 147, 129, 14, 118, 14
759, 16, 2.45772, 0, 147, 129, 14, 118, 14
760, 16, 2.22696, 0, 147, 129, 14, 118, 14
761, 16, 1.89348, 0, 147, 129, 14, 118, 14
762, 16, 3.46544, 0, 147, 129, 14, 118, 14
763, 16, 0.743927, 0, 147, 129, 14, 118, 14
764, 16, 2.97844, 0, 147, 129, 14, 118, 14
765, 16, 0.74277, 0, 147, 129, 14, 118, 14
766, 16, 1.36863, 0, 147, 129, 15, 118, 14
767, 16, 1.02661, 0, 147, 129, 15, 118, 14
768, 16, 6.21197, 0, 147, 129, 14, 118, 14
769, 15, 1.68799, 0, 147, 129, 14, 118, 14
770, 16, 2.49153, 0, 147, 129, 14, 118, 14
771, 16, 2.64946, 0, 147, 129, 14, 118, 14
772, 16, 2.38374, 0, 147, 129, 14, 118, 14
773, 15, 2.29835, 0, 147, 129, 14, 118, 13
774, 16, 2.09036, 0, 147, 129, 14, 118, 13
775, 16, 2.53889, 0, 147, 129, 14, 118, 14
776, 16, 3.1704, 0, 147, 129, 14, 118, 14
777, 16, 2.31443, 0, 147, 129, 14, 118, 14
778, 16, 1.74473, 0, 147, 129, 14, 118, 14
779, 16, 1.79176, 0, 147, 129, 14, 118, 14
780, 16, 2.47019, 0, 147, 129, 15, 118, 14
781, 16, 2.2315, 0, 147, 129, 14, 118, 14
782, 16, 2.25723, 0, 147, 129, 14, 118, 14
783, 16, 1.91812, 0, 147, 129, 15, 118, 14
784, 16, 1.78893, 0, 147, 129, 15, 118, 14
785, 16, 1.06108, 0, 147, 129, 15, 118, 14
786, 16, 1.9788, 0, 147, 129, 15, 118, 14
787, 16, 1.79472, 0, 147, 129, 15, 118, 14
788, 16, 2.60249, 0, 147, 129, 15, 118, 14
789, 16, 1.11136, 0, 147, 129, 15, 118, 14
790, 16, 1.98144, 0, 147, 129, 15, 118, 15
791, 16, 1.04508, 0, 147, 129, 15, 118, 15
792, 16, 5.79694, 0, 147, 129, 14, 118, 14
793, 16, 1.97301, 0, 147, 129, 15, 118, 14
794, 16, 2.13535, 0, 147, 129, 15, 118, 14
795, 16, 2.69495, 0, 147, 129, 14, 118, 14
796, 16, 2.64752, 0, 147, 129, 15, 118, 14
797, 16, 2.6718, 0, 147, 129, 15, 118, 14
798, 16, 2.71311, 0, 147, 129, 15, 118, 14
799, 16, 2.87846, 0, 147, 129, 15, 118, 14
800, 16, 2.85609, 0, 147, 129, 14, 118, 14
801, 16, 2.98238, 0, 147, 129, 14, 118, 14
802, 16, 2.67685, 0, 147, 129, 14, 118, 14
803, 16, 2.85399, 0, 147, 129, 15, 118, 14
804, 16, 3.08167, 0, 147, 129, 15, 118, 15
805, 16, 2.24888, 0, 147, 129, 15, 118, 14
806, 16, 2.5367, 0, 147, 129, 15, 118, 14
807, 16, 2.52439, 0, 147, 129, 15, 118, 14
808, 16, 2.46528, 0, 147, 129, 15, 118, 14
809, 16, 2.29871, 0, 147, 129, 15, 118, 15
810, 16, 2.90124, 0, 147, 129, 15, 118, 15
811, 16, 2.52062, 0, 147, 129, 16, 118, 15
812, 16, 3.17249, 0, 147, 129, 15, 118, 15
813, 16, 2.44194, 0, 147, 129, 16, 118, 15
814, 17, 3.20656, 0, 147, 129, 16, 118, 15
815, 17, 2.37617, 0, 147, 129, 16, 118, 15
816, 16, 6.61556, 0, 147, 129, 15, 118, 14
817, 16, 2.08233, 0, 147, 129, 15, 118, 14
818, 16, 2.00153, 0, 147, 129, 15, 118, 14
819, 16, 2.09582, 0, 147, 129, 15, 118, 14
820, 16, 1.90655, 0, 147, 129, 15, 118, 14
821, 16, 2.13832, 0, 147, 129, 15, 118, 14
822, 16, 1.81006, 0, 147, 129, 15, 118, 14
823, 16, 2.15245, 0, 147, 129, 15, 118, 14
824, 16, 2.64759, 0, 147, 129, 15, 118, 15
825, 16, 2.57234, 0, 147, 129, 15, 118, 14
826, 16, 1.88533, 0, 147, 129, 15, 118, 14
827, 16, 2.39449, 0, 147, 129, 15, 118, 14
828, 16, 3.21291, 0, 147, 129, 15, 118, 14
829, 16, 3.1651, 0, 147, 129, 15, 118, 14
830, 16, 2.84726, 0, 147, 129, 15, 118, 14
831, 16, 2.4896, 0, 147, 129, 15, 118, 14
832, 16, 2.62368, 0, 147, 129, 15, 118, 15
833, 16, 4.08226, 0, 147, 129, 15, 118, 15
834, 16, 3.69978, 0, 147, 129, 16, 118, 15
835, 16, 1.6663, 0, 147, 129, 16, 118, 15
836, 17, 4.30611, 0, 147, 129, 16, 118, 15
837, 17, 1.81816, 0, 147, 129, 16, 118, 15
838, 17, 2.21686, 0, 147, 129, 16, 118, 15
839, 17, 1.9251, 0, 147, 129, 16, 118, 15
840, 15, 7.57042, 0, 147, 129, 15, 118, 14
841, 15, 2.03666, 0, 147, 129, 15, 118, 14
842, 16, 1.78012, 0, 147, 129, 15, 118, 14
843, 15, 1.89973, 0, 147, 129, 15, 118, 14
844, 16, 2.16167, 0, 147, 129, 15, 118, 14
845, 15, 2.62006, 0, 147, 129, 14, 118, 14
846, 16, 2.2848, 0, 147, 129, 15, 118, 14
847, 16, 2.11871, 0, 147, 129, 14, 118, 14
848, 16, 2.63355, 0, 147, 129, 15, 118, 14
849, 16, 3.68753, 0, 147, 129, 14, 118, 14
850, 16, 3.32561, 0, 147, 129, 14, 118, 14
851, 16, 3.10513, 0, 147, 129, 14, 118, 14
852, 16, 3.51427, 0, 147, 129, 15, 118, 14
853, 16, 2.75498, 0, 147, 129, 14, 118, 14
854, 16, 2.93724, 0, 147, 129, 15, 118, 14
855, 16, 2.83019, 0, 147, 129, 15, 118, 14
856, 16, 2.92023, 0, 147, 129, 15, 118, 14
857, 16, 2.34937, 0, 147, 129, 15, 118, 14
858, 17, 4.19389, 0, 147, 129, 15, 118, 15
859, 17, 2.1127, 0, 147, 129, 15, 118, 15
860, 17, 3.74936, 0, 147, 129, 15, 118, 15
861, 17, 1.90049, 0, 147, 129, 15, 118, 15
862, 17, 2.38164, 0, 147, 129, 16, 118, 15
863, 17, 1.84965, 0, 147, 129, 16, 118, 15
864, 15, 8.95464, 0, 147, 129, 15, 118, 14
865, 15, 2.74575, 0, 147, 129, 15, 118, 14
866, 15, 2.91042, 0, 147, 129, 15, 118, 14
867, 15, 3.26307, 0, 147, 129, 14, 118, 14
868, 16, 3.28352, 0, 147, 129, 14, 118, 14
869, 15, 3.31091, 0, 147, 129, 14, 118, 14
870, 16, 3.10294, 0, 147, 129, 14, 118, 14
871, 15, 3.11332, 0, 147, 129, 14, 118, 14
872, 16, 3.33958, 0, 147, 129, 14, 118, 14
873, 16, 3.59585, 0, 147, 129, 14, 118, 14
874, 16, 3.40645, 0, 147, 129, 14, 118, 14
875, 16, 3.37486, 0, 147, 129, 14, 118, 14
876, 16, 3.18883, 0, 147, 129, 15, 118, 14
877, 16, 2.63079, 0, 147, 129, 15, 118, 14
878, 16, 2.78342, 0, 147, 129, 15, 118, 14
879, 16, 2.47149, 0, 147, 129, 15, 118, 14
880, 16, 2.96467, 0, 147, 129, 15, 118, 14
881, 16, 2.57128, 0, 147, 129, 15, 118, 14
882, 16, 2.81006, 0, 147, 129, 15, 118, 15
883, 16, 1.98155, 0, 147, 129, 15, 118, 15
884, 16, 3.34778, 0, 147, 129, 15, 118, 15
885, 16, 2.28625, 0, 147, 129, 15, 118, 15
886, 16, 2.53546, 0, 147, 129, 15, 118, 15
887, 16, 2.3619, 0, 147, 129, 15, 118, 15
888, 15, 5.74262, 0, 147, 129, 15, 118, 14
889, 15, 2.21294, 0, 147, 129, 14, 118, 14
890, 15, 2.26751, 0, 147, 129, 14, 118, 14
891, 15, 3.08038, 0, 147, 129, 14, 118, 13
892, 15, 3.31773, 0, 147, 129, 14, 118, 14
893, 15, 3.47478, 0, 147, 129, 14, 118, 13
894, 15, 2.64621, 0, 147, 129, 14, 118, 13
895, 15, 2.43118, 0, 147, 129, 14, 118, 13
896, 15, 2.70679, 0, 147, 129, 14, 118, 14
897, 15, 3.61653, 0, 147, 129, 14, 118, 13
898, 15, 3.27063, 0, 147, 129, 14, 118, 13
899, 15, 2.8913, 0, 147, 129, 14, 118, 13
900, 16, 3.24567, 0, 147, 129, 14, 118, 13
901, 15, 3.3565, 0, 147, 129, 14, 118, 13
902, 16, 3.52074, 0, 147, 129, 14, 118, 14
903, 16, 3.43606, 0, 147, 129, 14, 118, 14
904, 16, 2.9556, 0, 147, 129, 15, 118, 14
905, 16, 2.25737, 0, 147, 129, 15, 118, 14
906, 16, 2.30926, 0, 147, 129, 15, 118, 14
907, 16, 1.92874, 0, 147, 129, 15, 118, 14
908, 16, 2.49493, 0, 147, 129, 15, 118, 14
909, 16, 2.09301, 0, 147, 129, 15, 118, 14
910, 16, 2.07804, 0, 147, 129, 15, 118, 14
911, 16, 2.08618, 0, 147, 129, 15, 118, 14
912, 15, 6.80368, 0, 147, 129, 14, 118, 14
913, 15, 2.2912, 0, 147, 129, 14, 118, 13
914, 15, 2.01255, 0, 147, 129, 14, 118, 13
915, 15, 1.90752, 0, 147, 129, 14, 118, 13
916, 15, 2.0338, 0, 147, 129, 14, 118, 14
917, 15, 2.49108, 0, 147, 129, 14, 118, 13
918, 15, 2.5306, 0, 147, 129, 14, 118, 14
919, 15, 2.0002, 0, 147, 129, 14, 118, 14
920, 15, 2.43666, 0, 147, 129, 14, 118, 14
921, 15, 2.47933, 0, 147, 129, 14, 118, 14
922, 15, 2.07539, 0, 147, 129, 14, 118, 14
923, 15, 1.93282, 0, 147, 129, 14, 118, 14
924, 15, 2.52746, 0, 147, 129, 14, 118, 14
925, 15, 2.36885, 0, 147, 129, 14, 118, 14
926, 16, 2.87993, 0, 147, 129, 14, 118, 14
927, 40, 202.723, 22.2228, 140, 127, 28, 117, 24
928, 39, 4.57278, 0.789256, 139, 127, 28, 117, 24
929, 40, 5.195, 0, 139, 127, 28, 117, 24
930, 41, 7.62078, 0, 139, 127, 28, 117, 25
931, 41, 4.04327, 0, 139, 127, 28, 117, 25
932, 41, 7.53584, 0, 139, 127, 28, 117, 25
933, 41, 4.23237, 0, 139, 127, 28, 117, 25
934, 41, 5.63735, 0, 139, 127, 28, 117, 25
935, 41, 4.35655, 0, 139, 127, 29, 117, 25
936, 40, 12.5499, 0, 139, 127, 29, 117, 25
937, 40, 4.5279, 0, 139, 127, 29, 117, 25
938, 40, 5.12817, 0, 139, 127, 29, 117, 25
939, 40, 5.29122, 0, 139, 127, 29, 117, 25
940, 40, 5.96981, 0, 139, 127, 29, 117, 25
941, 40, 5.99636, 0, 139, 127, 29, 117, 25
942, 40, 5.43385, 0, 139, 127, 29, 117, 25
943, 40, 5.44966, 0, 139, 127, 29, 117, 25
944, 41, 6.29239, 0, 139, 127, 29, 117, 25
945, 40, 6.66977, 0, 139, 127, 29, 117, 25
946, 40, 5.66958, 0, 139, 127, 29, 117, 25
947, 40, 5.63374, 0, 139, 127, 29, 117, 25
948, 41, 6.11087, 0, 139, 127, 29, 117, 25
949, 40, 5.94108, 0, 139, 127, 29, 117, 25
950, 40, 5.23297, 0, 139, 127, 29, 117, 25
951, 40, 5.49875, 0, 139, 127, 29, 117, 25
952, 40, 5.86905, 0, 139, 127, 29, 117, 25
953, 41, 3.77014, 0, 139, 127, 30, 117, 26
954, 41, 5.12771, 0, 139, 127, 30, 117, 26
955, 41, 3.39489, 0, 139, 127, 30, 117, 26
956, 41, 5.81865, 0, 139, 127, 30, 117, 26
