ScenarioID,Device,OS,Content,Codec,ServedBitrate,SegmentLength,FrameRate,PlayerName,GPU,NICType,Bandwidth,Metric
5d008e47ed4948c8842d446fc4ad9c02,laptop,windows-10,Indoor_Soccer,x264,7,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
7de92e333e6d4133804a745a91617876,laptop,windows-10,Indoor_Soccer,x264,8,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
5f8b0bd0ffb349f2a997e2f902ebf374,laptop,windows-10,Indoor_Soccer,x264,9,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
8a960fad28bc479fbd6a7cfc11794fd4,laptop,windows-10,Indoor_Soccer,x264,10,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
1e04dc3c5332400aa6ffd54724341e8b,laptop,windows-10,Indoor_Soccer,x264,11,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
5be1bd6ebcf54004a754c52f042ab0b3,laptop,windows-10,Indoor_Soccer,x264,12,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
7ccf96a0867f4f5a88fb8cdf6b2c8384,laptop,windows-10,Indoor_Soccer,x265,1,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
92e474c0f65047eab2affb2af2ad7e92,laptop,windows-10,Indoor_Soccer,x265,2,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
37f60d03054342e2943a8a38767d07cd,laptop,windows-10,Indoor_Soccer,x265,3,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
c96d39fa880641c4ab03910b9c5277d5,laptop,windows-10,Indoor_Soccer,x265,4,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
d0dd2683308e4c39a06013e075699d75,laptop,windows-10,Indoor_Soccer,x265,5,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
a74874af5dd94a46ae47b8622449cfd9,laptop,windows-10,Indoor_Soccer,x265,6,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
a758c277f78540a8bf52a25a9d095de4,laptop,windows-10,Indoor_Soccer,x265,7,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
1785578ab94c46bda65d7661e754a678,laptop,windows-10,Indoor_Soccer,x265,8,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
6572d36b2d824a4c890e96f003092ef3,laptop,windows-10,Indoor_Soccer,x265,9,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
7e3e0616fe6747d0957535e10a42c0e6,laptop,windows-10,Indoor_Soccer,x265,10,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
218a08d7b360409cb5d83c6916ac5874,laptop,windows-10,Indoor_Soccer,x265,11,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
7b153c6fa9f94e3c98135d5fe285bf20,laptop,windows-10,Indoor_Soccer,x265,12,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
b38ab02a6e8e415fa1747b294044d7f7,laptop,windows-10,Indoor_Soccer,x265,1,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
d9e97f0d963f47a49dc514b994072504,laptop,windows-10,Indoor_Soccer,x265,2,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
b150d74079d74d8a9d5f956e9727fcca,laptop,windows-10,Indoor_Soccer,x265,3,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
c0b48378bc0044309bfec58f1fdde761,laptop,windows-10,Indoor_Soccer,x265,4,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
01c7f2d499c1464ea1461aad2c83050c,laptop,windows-10,Indoor_Soccer,x265,5,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
25bb59c15de44de190a6da9722fc6a37,laptop,windows-10,Indoor_Soccer,x265,6,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
74aef26332cb48a898cd33f0f148efe4,laptop,windows-10,Indoor_Soccer,x265,7,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
278291a13423486a82d0918050251de7,laptop,windows-10,Indoor_Soccer,x265,8,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
f1fb656ff39945dabad97432a93af823,laptop,windows-10,Indoor_Soccer,x265,9,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
21111b9c3e344d3f8bb3707721cb0716,laptop,windows-10,Indoor_Soccer,x265,10,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
6ae5915180cc4709ab4165ce6c9a24db,laptop,windows-10,Indoor_Soccer,x265,11,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
39fda58ee19c480c8f29c8559b4dc8e0,laptop,windows-10,Indoor_Soccer,x265,12,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
67a6569d024c4a038fe3aaac9a13d9ae,laptop,windows-10,Indoor_Soccer,x265,1,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
5b6bf57b691a47a08ca9e5175222d9bc,laptop,windows-10,Indoor_Soccer,x265,2,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
187961bb56ac45f6b24ee0822a5cfa0e,laptop,windows-10,Indoor_Soccer,x265,3,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
25b9b695077b47779fa7cdee110482cb,laptop,windows-10,Indoor_Soccer,x265,4,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
94ceb7bea88e4e858480ee7fe44246fe,laptop,windows-10,Indoor_Soccer,x265,5,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
2038b2b564154fc2b4deda288e05e11a,laptop,windows-10,Indoor_Soccer,x265,6,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
ae185b1899994fc793a9ff0de94d7d29,laptop,windows-10,Indoor_Soccer,x265,7,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
52a10db8d0f140d5b44dd910acce0089,laptop,windows-10,Indoor_Soccer,x265,8,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
3dcc42fc43284e7c9b62e249ea273d83,laptop,windows-10,Indoor_Soccer,x265,9,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
c2e8b7cfea1c4aca87fa8fd293951a2a,laptop,windows-10,Indoor_Soccer,x265,10,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
fe865a11ebed4dfabd4427ecb08a9bab,laptop,windows-10,Indoor_Soccer,x265,11,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
803e6c517f774818851956b7e654e7ed,laptop,windows-10,Indoor_Soccer,x265,12,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
b0a30460b43145e88021b3b6f587ed1a,laptop,windows-10,Indoor_Soccer,vp9,1,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
545a943b5b9b46a48072ee580b82226c,laptop,windows-10,Indoor_Soccer,vp9,2,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
6c9d54c536ab4e508d8d414d47154356,laptop,windows-10,Indoor_Soccer,vp9,3,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
9acfbc01a7504088812533a0536e574d,laptop,windows-10,Indoor_Soccer,vp9,4,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
9c4d235ae3cc493fa827a6ab7cfdc05c,laptop,windows-10,Indoor_Soccer,vp9,5,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
953d97bb37934e0f8c7ea07b5b246b1b,laptop,windows-10,Indoor_Soccer,vp9,6,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
0b011f8a252a463385d443f040424af9,laptop,windows-10,Indoor_Soccer,vp9,7,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
49687dda042e4bd5b5da49a958f2de1c,laptop,windows-10,Indoor_Soccer,vp9,8,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
8d8814a3c4284204a641a5d481e0bb3e,laptop,windows-10,Indoor_Soccer,vp9,9,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
2abf96d224eb4beea0d31580e8bf6ab8,laptop,windows-10,Indoor_Soccer,vp9,10,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
8c039844c8904d2bb61fed70b0ab18b5,laptop,windows-10,Indoor_Soccer,vp9,11,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
0a9d32d327e9451da248c5744000a471,laptop,windows-10,Indoor_Soccer,vp9,12,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
eb24cab875374a7e93e90e0acaf52b7e,laptop,windows-10,Indoor_Soccer,vp9,1,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
ee74a0d8d52e49a2b838f3c85b909423,laptop,windows-10,Indoor_Soccer,vp9,2,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
dd39218606d44a1ba48323b7f89f955b,laptop,windows-10,Indoor_Soccer,vp9,3,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
bd46af42455a4a21bc77fc3724b6b6d0,laptop,windows-10,Indoor_Soccer,vp9,4,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
e45e263b5c8a406e9d7592381144373d,laptop,windows-10,Indoor_Soccer,vp9,5,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
e1d718b41e974a4fb787df39ecc35abc,laptop,windows-10,Indoor_Soccer,vp9,6,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
ec953a599fdb4f7a8788d7fe7bdd1b5a,laptop,windows-10,Indoor_Soccer,vp9,7,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
82b1dc987f8b4547823462810a708b73,laptop,windows-10,Indoor_Soccer,vp9,8,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
936196d19a624909bca1ae51fbe42161,laptop,windows-10,Indoor_Soccer,vp9,9,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
3fa72929efbf4d87bdcd073d5bff122d,laptop,windows-10,Indoor_Soccer,vp9,10,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
a9067e234444402a8d85a69fdfdfe254,laptop,windows-10,Indoor_Soccer,vp9,11,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
3a4592dd6d3f42dc8f70f3d1b0ccb710,laptop,windows-10,Indoor_Soccer,vp9,12,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
562216e0cb3c4016bf34339fe766236f,laptop,windows-10,Indoor_Soccer,vp9,1,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
a715375d74ba48b08f1214c00f381d09,laptop,windows-10,Indoor_Soccer,vp9,2,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
5758db7e539747cfbdb0626ae8565208,laptop,windows-10,Indoor_Soccer,vp9,3,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
d21331c56a3e41a6a70ddb4b8cc0325c,laptop,windows-10,Indoor_Soccer,vp9,4,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
99a4f760e51d4eeabf2e491f157c9843,laptop,windows-10,Indoor_Soccer,vp9,5,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
826bce4b281343f199bd45534dce3473,laptop,windows-10,Indoor_Soccer,vp9,6,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
705cdfe579304e21b007156ca99e7f2c,laptop,windows-10,Indoor_Soccer,vp9,7,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
e0ef28a4eb004e418d64b13ee1a278c9,laptop,windows-10,Indoor_Soccer,vp9,8,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
43f29cf0e9c34fbaa1c21c5012724cde,laptop,windows-10,Indoor_Soccer,vp9,9,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
d163881bc8e54dc19b3176325e3e7c35,laptop,windows-10,Indoor_Soccer,vp9,10,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
dc9c6c9d51334a43a6d8778ce9019d19,laptop,windows-10,Indoor_Soccer,vp9,11,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
91112d86cff149ec9c6ce0b322239209,laptop,windows-10,Indoor_Soccer,vp9,12,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
e53095f7605a4032baacecab7cd7f92b,laptop,windows-10,Indoor_Soccer,av1,1,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
d79b10a383624a5b9bf13c9f7c26fe71,laptop,windows-10,Indoor_Soccer,av1,2,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
0edb3f88266a4927929d452893e2ccd6,laptop,windows-10,Indoor_Soccer,av1,3,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
2bbfd7acaff545bca335803aad5b2877,laptop,windows-10,Indoor_Soccer,av1,4,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
2add82dacd5c4f4fa2787397a625dc49,laptop,windows-10,Indoor_Soccer,av1,5,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
09e086162c1e461f85f22f4bb20b06a1,laptop,windows-10,Indoor_Soccer,av1,6,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
7e78265d9750432dbf14545dd6d9bd9c,laptop,windows-10,Indoor_Soccer,av1,7,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
fd12446e21f84be98923724c8b9a102a,laptop,windows-10,Indoor_Soccer,av1,8,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
a58f12e14e4a4ce8ad74793fa3c087d9,laptop,windows-10,Indoor_Soccer,av1,9,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
031ce22fa3cf4c8a8d1b2487bf42d47c,laptop,windows-10,Indoor_Soccer,av1,10,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
211a4804c22b45aa957381a103ca58b7,laptop,windows-10,Indoor_Soccer,av1,11,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
c4593a341af84f2081f05b4dab534c88,laptop,windows-10,Indoor_Soccer,av1,12,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
3d84000872c5442d8077faafe4cbd15a,laptop,windows-10,Indoor_Soccer,av1,1,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
96bd0ebc430343bbaa057a8264ef9d43,laptop,windows-10,Indoor_Soccer,av1,2,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
996e93f284b24bf086f3b4bc98258150,laptop,windows-10,Indoor_Soccer,av1,3,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
0b95a499fdbb434298bbb2e2d8d9783e,laptop,windows-10,Indoor_Soccer,av1,4,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
03f8d335e0f7494e97affe8ddec635a6,laptop,windows-10,Indoor_Soccer,av1,5,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
1d99f78f97b54539b994d867e6592626,laptop,windows-10,Indoor_Soccer,av1,6,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
5040f26c5d274218a3e84cbbe5877ae2,laptop,windows-10,Indoor_Soccer,av1,7,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
d66e768e43c54d1b96c67b8d68d56bd8,laptop,windows-10,Indoor_Soccer,av1,8,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
41666ca9b772401f97bc1c3c89cb1b9c,laptop,windows-10,Indoor_Soccer,av1,9,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
a6e5e22ec7144bae83587177ab0a1bb1,laptop,windows-10,Indoor_Soccer,av1,10,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
9b6956ee74d54c23a8e21617c1852c7e,laptop,windows-10,Indoor_Soccer,av1,11,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
ed0f569561ba41a991b6552188c3666c,laptop,windows-10,Indoor_Soccer,av1,12,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
dc2d86fef70f4d7f888c7077b02ddf8e,laptop,windows-10,Indoor_Soccer,av1,1,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
cf481837c8b145ce967480fb1f56de79,laptop,windows-10,Indoor_Soccer,av1,2,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
197a31132a374429952a6462367a4599,laptop,windows-10,Indoor_Soccer,av1,3,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
3960c3a8c1cb482987f97d5ec23d35c3,laptop,windows-10,Indoor_Soccer,av1,4,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
29b9e3552f6d4be19bd9585d2cc7f2de,laptop,windows-10,Indoor_Soccer,av1,5,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
70897e0600dd4c3b802cc4be19a7abea,laptop,windows-10,Indoor_Soccer,av1,6,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
475a4c0058e24540a7f2f7ebb15a5551,laptop,windows-10,Indoor_Soccer,av1,7,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
967d70323bb2469386be066f4b19dbcb,laptop,windows-10,Indoor_Soccer,av1,8,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
974f8d86fb604244b76534adbf68aea2,laptop,windows-10,Indoor_Soccer,av1,9,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
e88ab2afd69a4b54bed59a749117ed48,laptop,windows-10,Indoor_Soccer,av1,10,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
8c1d4cab393c4cb4a24600776fdbc3d7,laptop,windows-10,Indoor_Soccer,av1,11,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
5863caa31c6f49db8272775f508981e0,laptop,windows-10,Indoor_Soccer,av1,12,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
e8428abef5b948078814c2568205baa4,laptop,windows-10,Seconds_That_Count,x264,1,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
7c9b4d2df0a1429e9502314784c90d7d,laptop,windows-10,Seconds_That_Count,x264,2,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
d6f276b79240454b8d52d3c182d966f1,laptop,windows-10,Seconds_That_Count,x264,3,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
e22e02e4896341399c0352fdd3902638,laptop,windows-10,Seconds_That_Count,x264,4,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
80d457eed4f4494faeca276a9af446c8,laptop,windows-10,Seconds_That_Count,x264,5,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
90d8672821ad4705928051e9a1896bbd,laptop,windows-10,Seconds_That_Count,x264,6,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
6c7fd8b663894cd9973b88b4f173164d,laptop,windows-10,Seconds_That_Count,x264,7,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
9dd6b1c0540f426d8703518be6f99225,laptop,windows-10,Seconds_That_Count,x264,8,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
343b72cafcbd4ab08411926ca2f3f273,laptop,windows-10,Seconds_That_Count,x264,9,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
93bffdf21e4f481b84b5c44f12a1cf57,laptop,windows-10,Seconds_That_Count,x264,10,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
672b626c44274d8fa06863b722ad7775,laptop,windows-10,Seconds_That_Count,x264,11,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
753ab49ec23c4f6a9974c871c3fb87ea,laptop,windows-10,Seconds_That_Count,x264,12,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
9faa8a7b14bc4ac88d721ff677f5e9bb,laptop,windows-10,Seconds_That_Count,x264,1,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
b714e95cfb5a456987745ec466a48f57,laptop,windows-10,Seconds_That_Count,x264,2,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
8366f23915ba427682b1632a614ae872,laptop,windows-10,Seconds_That_Count,x264,3,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
849ac862138044429c776c374efbe23e,laptop,windows-10,Seconds_That_Count,x264,4,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
5712a0db473f4de597641d76998ed2f7,laptop,windows-10,Seconds_That_Count,x264,5,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
5ee38107b84b4dfeab3339b27471ed7c,laptop,windows-10,Seconds_That_Count,x264,6,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
17514c8d4afd411c9fe15c3ff47ddf1e,laptop,windows-10,Seconds_That_Count,x264,7,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
f3e104992fc248879be71b0b5f7fb4b5,laptop,windows-10,Seconds_That_Count,x264,8,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
9a8ddfdc609a4ba48422d127ca79da5f,laptop,windows-10,Seconds_That_Count,x264,9,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
10b56dc845304216896a4dbe3923ba0c,laptop,windows-10,Seconds_That_Count,x264,10,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
90139b41923b45fea467f2502c104e56,laptop,windows-10,Seconds_That_Count,x264,11,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
24b80917828e4fedbb0e61bb4c04bdb6,laptop,windows-10,Seconds_That_Count,x264,12,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
9e1b4ee0f0a244e58ef7eac6eaf0d12d,laptop,windows-10,Seconds_That_Count,x264,1,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
f60c3bfc286c4ae388c18f6b0ecf6d58,laptop,windows-10,Seconds_That_Count,x264,2,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
82cb6c5614f54940b8cdc6d52d704424,laptop,windows-10,Seconds_That_Count,x264,3,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
b26c200698ad4871a19a0855bd067627,laptop,windows-10,Seconds_That_Count,x264,4,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
a9f8bc6bc94c478886903ad23eff68c8,laptop,windows-10,Seconds_That_Count,x264,5,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
6d828e9d476441ed95d9116bfa3e5bd0,laptop,windows-10,Seconds_That_Count,x264,6,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
d659e04866634160936a7254f151e621,laptop,windows-10,Seconds_That_Count,x264,7,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
bb1018cb9d844f288ec3c35aab47cab5,laptop,windows-10,Seconds_That_Count,x264,8,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
8ebdeffb7d4a48a88692316a517b4742,laptop,windows-10,Seconds_That_Count,x264,9,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
6c4d00dfad3245dbbdba129e030cb8d6,laptop,windows-10,Seconds_That_Count,x264,10,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
da3a65c59d1e40b591e20fd25a656f3b,laptop,windows-10,Seconds_That_Count,x264,11,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
f45d39e0684b45df8ce0d62bd07bae95,laptop,windows-10,Seconds_That_Count,x264,12,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
77c551f35f2349ceb477a03c55b4faa7,laptop,windows-10,Seconds_That_Count,x265,1,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
c3ea97e436f7437398b2d3d0cda834ea,laptop,windows-10,Seconds_That_Count,x265,2,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
6900ec8b8f944ffdb050ef831ba4ac20,laptop,windows-10,Seconds_That_Count,x265,3,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
f49fc094cb9744dba8bc52948e54f4a7,laptop,windows-10,Seconds_That_Count,x265,4,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
8c65dde477d8410fbf5bf132dbe4654d,laptop,windows-10,Seconds_That_Count,x265,5,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
bd36553adfca4347a795473e8f043452,laptop,windows-10,Seconds_That_Count,x265,6,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
d28f0b3707874ef7b675217a3294b52a,laptop,windows-10,Seconds_That_Count,x265,7,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
3295e787113a4b9a84b8a5ff9d4292b7,laptop,windows-10,Seconds_That_Count,x265,8,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
41d1e3b314a146b3b329be15824ba26d,laptop,windows-10,Seconds_That_Count,x265,9,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
45ff86710ee3427b9f834f289cafc82f,laptop,windows-10,Seconds_That_Count,x265,10,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
310a41630d2d417da25949879d7c7a10,laptop,windows-10,Seconds_That_Count,x265,11,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
52b376da28b144488ef825f1c8c17b6e,laptop,windows-10,Seconds_That_Count,x265,12,1s,24,dashjs,enabled,localhost,-,Ren./Dec.
ed8ed685c2d94131838761d2a314012a,laptop,windows-10,Seconds_That_Count,x265,1,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
01a629bcbb414173951c4de230cb2c9e,laptop,windows-10,Seconds_That_Count,x265,2,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
b6e090467d454138bd2fe98ff23a626f,laptop,windows-10,Seconds_That_Count,x265,3,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
3c717b9984784ce8884a98296ea2da9e,laptop,windows-10,Seconds_That_Count,x265,4,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
a0d7c29e756749fbbaa7b921ccba0c99,laptop,windows-10,Seconds_That_Count,x265,5,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
d436aedd9f2d461091afa4c555fb777f,laptop,windows-10,Seconds_That_Count,x265,6,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
d20d1419b97b4ba7ad37fc865a69b5e2,laptop,windows-10,Seconds_That_Count,x265,7,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
6aa0ba51b3904d77a1edabfbea8fa651,laptop,windows-10,Seconds_That_Count,x265,8,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
1226a9aa2847458e93b882fe8cb8374a,laptop,windows-10,Seconds_That_Count,x265,9,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
6d5269db71a54fa68e56ae2fb677bc54,laptop,windows-10,Seconds_That_Count,x265,10,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
ae59feadd6674ae9b93e0b70d3610af2,laptop,windows-10,Seconds_That_Count,x265,11,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
7b06125b38d74d47977bdf8f023feb52,laptop,windows-10,Seconds_That_Count,x265,12,4s,24,dashjs,enabled,localhost,-,Ren./Dec.
2d429e6b518a4f2e9b6de24c69f87b24,laptop,windows-10,Seconds_That_Count,x265,1,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
7509e26a84e84d3eab1db73d0f2ed0be,laptop,windows-10,Seconds_That_Count,x265,2,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
357c59b36b3a483b9bd26b1b0866a2e1,laptop,windows-10,Seconds_That_Count,x265,3,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
2c35e725a2824abf8db197f487ff0ac9,laptop,windows-10,Seconds_That_Count,x265,4,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
8b9ebaac59864492972c3c87c830a3ae,laptop,windows-10,Seconds_That_Count,x265,5,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
80cb975d79c64559813f19b39bd02801,laptop,windows-10,Seconds_That_Count,x265,6,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
844e55e023714ffda076f0042c117cf3,laptop,windows-10,Seconds_That_Count,x265,7,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
fadef46a5dc34d80b15a944a3618e49a,laptop,windows-10,Seconds_That_Count,x265,8,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
789fb395af7743058ceb6355f329fb9a,laptop,windows-10,Seconds_That_Count,x265,9,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
f30e4749a14a4c0da0ba8e88e9336d59,laptop,windows-10,Seconds_That_Count,x265,10,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
11a9db67ffac4e30b7216aaa9d41ce30,laptop,windows-10,Seconds_That_Count,x265,11,8s,24,dashjs,enabled,localhost,-,Ren./Dec.
