ScenarioID,AVG_PM,AVG_DT
176ba8a7de1a42a8a63995a4a7ba07f2,0.57499555,0.03358562787373861
5ef0672dee24442a92834da54abd4819,0.55625375,0.05395738283793131
21c53b64b26142f98cf82d5d94347a23,0.6247123529411764,0.11432902018229167
7c864ce91899474b90e3876f106c3bb2,0.5969318936170213,0.15749764442443848
bc28f16ff61e43f7b954637d9e4606d4,0.614673064516129,0.2590035597483317
7c744c54d364496a8c81cec921e8be31,0.6006786401384083,0.4830492337544759
b01325ee569f4893b71d6c1b4a1e6e49,0.603215445754717,0.7077143987019857
754717e26b634a40bca9d28d3de3d98e,0.602741801431127,0.933041493097941
a8a55863b1564733aa56074c4b7d9167,0.6370130544412608,1.1644919713338215
8f8885f95c094f85abe610fd7f1de49d,0.5967660051282051,1.6256465117136638
087eb7fb9d9141fb93de7669c6c281f7,0.618972443980515,2.396149237950643
38f0d5d77ae448609b540dc730d47687,0.6295375630784218,3.423060099283854
1fef0429eb5946b69d05de17b6bd2944,0.612329,0.05471491813659668
9c02b66adf514369a3aac59b7257d84e,0.5910512686567164,0.11327711741129558
1322cb094d9d482b92a9f0e4cf804d26,0.6345477677419354,0.25881775220235187
a5691474687c4ce2842554c691c59275,0.6012825605381166,0.37217148145039874
0910bd78aaa44852a31f83fa804329b9,0.6239792635294118,0.7093832492828369
4dd007d67e3e47eb9467d70dcc09baec,0.5994654704944179,1.0454872449239094
e4f1b3bbc1c1463b9f11c87465c13c22,0.6794110557413601,1.4957727591196697
f4b0a152df844676933784dd58eba8f3,0.622046761130137,1.9468130270640056
90a801a0776a47d990b106b4f8cffdd4,0.6096807765957447,2.5066957473754883
9b4ca8861d494cb3b8d680ba13a563ca,0.6265561537001898,3.5139286518096924
3a4dad7634e64e388d82412ac6996444,0.619487741621984,4.97444748878479
0e8457e21cf845699b7e03375879b6cc,0.6241296670454546,7.334670464197795
a7c3918cb5cd4a12a71e1407359035d6,0.6016228823529411,0.05796527862548828
dbad4f9b9ec84467a6f7331bb75391bf,0.5663740416666667,0.12117815017700195
1c59d7ba07aa46ff8657977eb4c92deb,0.6149067548387097,0.2588380177815755
f0bac69ea93a442eb940481813a3e5bd,0.6685950904977376,0.36977561314900714
758ae3c72d5a4715a81fc8d9365ffb4d,2.4533926438679243,0.7071067492167155
1a8c08290058450ea46a06036e5802c0,2.9699010350318473,1.0469319025675456
b88982477c6a43a78e8c81d68975ae22,2.601339160609613,1.4227205912272136
455cdb1184874d1e9ccc8cde7c41fb46,2.642984605488851,1.9435766537984211
e7f445a944614fb6ac5bca40dba0083e,2.10183048015873,2.520010312398275
75ed750ff09340b2bb3feb08c6b40527,1.2063416130104463,3.5100557009379068
4f750a40bb9b476981a5c8511171050b,0.6496310249418025,5.013190666834514
fc80c597134c4d20aa7e6c1edb6527d5,0.6144524372274501,7.261682351430257
d799a4146b5e41deae0a11afc9954d81,0.5851216666666667,0.08153486251831055
5701974671e64e73b351ea3765534519,0.6049640930232558,0.14442817370096842
56004d2680804de48ca124fbd24c4e66,0.6310600264900662,0.25201233228047687
d1e002f979de42cca3841325a0b0a7f2,0.6194055183486239,0.3644239107767741
8cde4bbb969f43b5b55a076a5a474dae,0.60144225,0.7081420421600342
2187b1e7614c49078e9ef0a179bbef0e,0.6104066687898089,1.0471594333648682
66a862b42da7458d9f63c44bd96c94bd,0.6090402216035635,1.4975632031758626
98432e929c5e4f43be65b28efbb54442,0.6304899357876712,1.9474256038665771
37b8e37650d24a38bc92e7c1111208dd,0.6134586365448504,2.508495251337687
46b004d817a94a7fa3a0c262d22f8807,1.035103987209853,3.5185677210489907
df478a15ccc84c3890156dbcf80396ad,0.620991084689472,5.018944422403972
091370d409394bcebcf0d0c134d8e6fa,0.6199861783337158,7.261844714482625
c39f15fb052449b786269ee27b5753d6,0.61271528125,0.054642279942830406
76901a788f884b228e146f7e5d487d9d,0.6292471617647059,0.11482723553975423
94a67575064b470fb293e455901f03f4,0.6092195677419355,0.258685827255249
a513618814fe4ada9c97418d80efd632,0.6046763423423424,0.3709515730539958
cfb1a37448654634b276337976d842f8,0.6549499168831169,0.6432822545369467
0be7577652df44b9b4608dd10e15a71d,0.623526254180602,0.998214324315389
f49fff8b94e94cfda8337154a2495d91,0.6066107236061684,1.4057519435882568
a3d36a78e9b943a4bef00f4bd3ce483c,0.6073277960819234,1.8733138243357341
4a2b70b646bd414ba438209214cc67c3,0.5996136011042098,2.415009021759033
d1241e74981b4966a3ff244949fee5b6,0.6094612705479452,3.4073561827341714
423de7b279cf4cfb8dc073e3f5022ade,0.5950258791808873,4.884895483652751
501570b758ca43a386bf8feb21ed36ae,0.6145946633849039,7.11045257250468
57a6f784ad054db39fb24ac2abf9f11e,0.6096607391304347,0.11632696787516277
61ce517219f642a9ac9ccefedfa771da,0.6005404193548387,0.25940799713134766
e878976915c447a5946e63da2881ae66,0.6598449931271477,0.4851077397664388
1fd52d053230412eb35813752c82370e,0.6224979150943396,0.7081139087677002
2c2afe5806814bdba48981a4e07085fc,0.6097654156626506,1.3844051361083984
fedd45544b0047d0a7e63d1b1b7e2ea3,0.6171694533011273,2.0714639027913413
34dda981fd214882a255d753e14d24ce,0.603463329199549,2.957305908203125
9c26d67dc8e3478b83e8450b86310cda,0.6169676499148211,3.9142096837361655
e55b72baed0549f4ae551610817127f5,0.6041509873921699,5.023606777191162
5eb8c8c27365444d9410f5d25d285291,0.6044064673654121,6.9981315930684405
b2a79be79bd34a7ba3cc16a53fdc13f0,0.6063665493999671,10.13868514696757
228890351f774b75ad014011062d19d4,0.6071669265292174,14.63185946146647
6e5f343dfd6c4c7ab1a965d03f6d4612,0.5860206153846154,0.1309169133504232
9c577a0a18d144f080f74abb28c7ecab,0.880915568627451,0.2552069028218587
d7b3fd407db44495a8b4237cc0a26854,1.5766613289036544,0.5028318564097086
342c2d40ea7b402480091f01d04b0d7c,1.5608583101851852,0.7212812105814616
b4c4f02c487e456c90dc5630518deb29,2.0345342891566265,1.383965253829956
f8c4d28dd1144b72abc279e6d7c30d4d,1.5426553646677472,2.056990623474121
57a47514c495438b9f5fe86de00c9da5,1.4349457805978567,2.95577605565389
9c8933dccf1a4ac08828c7008013b29a,1.4773796342512908,3.8738019466400146
73695a6107ab44fbbac5714005ded185,2.070002136922566,5.016267379124959
a806f3e8121846a886a52f9f550cc53e,3.274958709563164,7.0587427616119385
d127457751e242ebb3153bcdc272aa21,0.6943848173410405,10.091773986816406
cba49ad73500449aaf442056de2e744c,0.6146128491403848,14.638520320256552
bc1f8ba0842c4f8a83f3e3e0477a996c,0.673216551724138,0.14642882347106934
ae261d1e6f2940b281451cc62205bd68,0.6025520064935065,0.25776131947835285
88451cfda8004ac98ff6a6b07498dbc9,0.6232819,0.48374025026957196
3f722a8b7f5b4abd9f96da447f01835d,0.5966098137472283,0.7524103323618571
361270af23594d799210ec3c5a2d7b7f,0.6075509108433735,1.3841012318929036
fb0303f7766e4e09a3512e557f96a48d,0.6103493639291465,2.0716615517934165
4a37fb73171e454ba7aab633b09630fe,0.5974373675310034,2.9581147829691568
2f5073b7bd0240e09f04bbd6d976ad8a,0.6121179940094138,3.895902633666992
206ec2871f8240e5b3bc3f8457eb7b49,0.6015481794019933,5.017290751139323
f375e6f6ffca48fc9620bea04c88e2c2,0.6097419057142857,7.000320116678874
1e012d84b9374769b4e542f88e2c876f,0.6063968575456054,10.05118465423584
5f683de002cb4d2a964717aa7e439e54,0.5982598511197441,14.58741839726766
13b3680703c14c8bba480e496a1a3477,0.5598495571428571,0.11696489651997884
1d180f7eb14a4fb781aea1e3905434fb,0.6098769290322581,0.2585031986236572
fdf1f42aa6d04e8f8e53581c989d18fc,0.5918650779661017,0.49326451619466144
0cc724d0a93f405bb27d2712f0bcf6ac,0.6010150353982301,0.7535371780395508
b95c2c8aa9a04d74a0c09c36d8bc4b02,0.6093319061371841,1.3853366374969482
3edb147f684845bb8b2ca1219843bddf,0.6031580008097166,2.0589192708333335
c32e95344dfd4425a6e0d84cea490a20,0.607366699713467,2.9092470010121665
13f84daf70e743b593106ac15a8e422d,0.6407883957612457,3.8545231024424234
11f16c0864df4924be6072cac8114c3f,0.6206956172136637,4.977767467498779
849ef6caccc340f8a4eed9e7a94b15ed,0.622500255354994,6.925913413365682
2e16e4ad766f4831b0a8ac5c2a9ea992,0.6513318937520882,9.976817846298218
807f91d696704f26b6dbc69d900e2969,0.6029925529411765,14.450547854105631
8a7283e365d540a699e20bcc47d70b99,0.5741907204301075,0.15650097529093424
032153c462114840a337f8167aaed3d5,0.6019559192825112,0.37177832921346027
7807b9666b7c432dbd89da989c1b7a47,0.5961871120689656,0.7738190491994222
ad9d14ed8b7b4c8c89c7da985e4d5abf,0.5947279309352518,1.1592554251352947
af06006ac0974fd58be597a9379617ef,0.5967649084278768,2.058321952819824
c4e448f3de4f412780955d8797d9c5c2,0.5980922659574468,3.1338162422180176
b2431eab3d3a418ebcbfc35653653439,0.6038924465836164,4.416430711746216
bf6763b347b04bb9aa6c474d93d6878f,0.6082896834940442,5.8767233689626055
80316c5b9480480cb5d5f06f0e0acac5,0.6017928746426215,7.578960816065471
3701b701e85949aba69d7174c4dad3e9,0.5999293237840391,10.5893235206604
b54285579b3c42beafb1be8adb2635bd,0.7004247425970608,15.197989145914713
f5b53a6594f34415bb4422b7a92038ad,0.6000317738339022,21.97632559140523
d2b3941e34bf4638839f291d7893119c,0.5928426448598131,0.17948420842488608
040eb5533f2d441ebfd097e2b1a2f1ed,0.5901537578475337,0.37201738357543945
3d1864ef9bba43af8b4038db8885a09f,0.6032437013274337,0.7541701793670654
ed616ee3311e4e208d12f85b87d829a7,0.6071750336749634,1.1387396653493245
2d69cdc352e44969bc9b4b913e354728,0.5929359411764706,2.0692496299743652
a356d4a9fe2743cb9e91de4bfdbc4153,0.6143915040214477,3.1088599363962808
78b56028fc004ce59fd8dc64cd64c857,0.6085490226415095,4.416846911112468
df5eeb01eed54bc38b968a713473e3ef,0.6019824170212766,5.875844717025757
5465d3ef07cb4af8b2c727bf463c0a51,0.6040623234126984,7.560609181722005
5f08d4478ccc4b40bf3a1a7bb33634ce,0.5951224044696254,10.590033133824667
d3ed118a91234760ae280e5771ad698c,0.6110664329953714,15.123750766118368
1ed267ebcc5140e5b3008bfacd51cbad,0.6019991688193284,21.93715524673462
1d534c60f9ae41a785a829ef2d259667,0.5727406220472441,0.2119623819986979
bb37d07b0d6544efb7e93d58fc63c6a2,0.6199236726457399,0.3724393844604492
5aad22870e6c44a2bcc4b5ad5b95d90c,0.5920560597345133,0.7541218598683676
b207a0f0e3f5468c926d41d8bdb7f3c3,0.6108946014388489,1.1589645544687908
3f23f687ab3b4de69a47770f0145c9f0,0.613998452815226,2.1022740999857583
f469fdb7e8b0419e877d720707d1bc61,0.6036239051446946,3.1100935141245523
c7f2d9baf7ad443b9bc7feea9b7c282f,0.6036249917602996,4.450349807739258
c6bd097c8b4b485399e336422eeed3cb,0.6016580156028368,5.875619173049927
67c3cb0ffa7c4b0ea62f7972183e7897,0.6002649841234841,7.558880885442098
a7caaa1fc54243019fa5072d235d64b9,0.5993848959710418,10.591336329778036
265668b6ff874b54a5064c93dc5d5014,0.611691269150226,15.123279492060343
d994488c14334590b1d70d9bfba9117f,0.6011368499582163,21.938433567682903
7870ecf72063482283ebee1771c599c2,0.5954625212765957,0.1574521859486898
f42ba41786c645f485aaa0c7ba450d14,0.6062209192825112,0.372100830078125
389735443393485aa71f80ca43b0164b,0.6070861951219512,0.7520913283030192
a8a73318b49443d6b654090d00766753,0.8873966311239193,1.1580811341603596
71aefc529b134349978231a135827bd0,0.672107100567721,2.056049664815267
af8186d1ec454ce9aa31e675d93e97a9,0.6066996757197175,3.0692762533823648
d9c76f1b4b6e4645bbf5dd5adf28edbb,0.6063166063993832,4.323911746342977
d4f4df4ccc6944e79978dedaf684381e,0.5988245827110856,5.803482135136922
1c8165873aca4361977069677627efd9,0.6032453268206039,7.507364273071289
6915d38aa0574c2d9990ecd79e15b132,0.5955449887086514,10.480035225550333
937b15a0f8434f5a84d208e7e877193b,0.5989402076496674,15.034695148468018
1aefe799d1ba4d70b20c1441784bff84,0.6085861829705994,21.82599139213562
0151561e54c749f29723e398904aeb22,0.6023335677419355,0.25928306579589844
0c45fcc12f524f9690d1d8729551c936,0.61465115,0.5006987253824869
138d0c7b9bda423dac35af7d9b6d26c1,0.6044168755980861,1.046416203180949
83de8b364fbc48999edca10b53221c78,0.5970638969631237,1.5368845462799072
05128c81b27f4d0caf06b659742c634f,0.5956581253012048,2.7682019074757895
c0f456d2c9704340a4776d86c924002f,0.6105440178855326,4.193949858347575
6350d497f68a466baca2e0e30d5ba17e,0.6029922823033708,5.934642473856608
1b87e36efede43579863cd25a716f1ce,0.5963986173339012,7.827486356099446
e1cf679b4e284a108da62214d4f2d33a,0.6035234465987512,10.14353315035502
a67f5d14b2bb48e187fa68cb08a95201,0.6037220767776991,14.111609617869059
0ac7bc087f8b4a12b9ec3f0a8c0fdf9f,0.6113971649518479,20.249117136001587
b32c124c6ddd4e39844cc8074c2b1b20,0.6046835942259604,29.32790486017863
e3818c7754c941c4b48867c11bbc06d1,0.6258497086092716,0.2522854804992676
7d1dc11311e542d1b49667bc7c2dbe29,0.5855993152542373,0.49224146207173664
c65a0adbef40444d84051ee4fc1e93d3,0.5902660622009569,1.046153465906779
f4df1004568d4c8ea88f88ef78fbc02e,0.5982850363036304,1.5158449808756511
80ee0f3362344f198649336d8adca489,0.601549572300183,2.7330384254455566
291e8b928d5a4e5a95d1b09a4d13cb76,0.5970759391408115,4.191298087437947
6b6983299f384fd2a81d5c00d66954a5,0.6080917509116409,5.9419708251953125
2ac66fbb0c364f228890c453beec904a,0.6019472087771623,7.823577245076497
781ec94945484eea81938fa654f85d46,0.5991014996689837,10.070234219233194
67688c6b779a4796a80d778050ed876e,0.6002079134286051,14.112698316574097
e9155582c3ea4afe8dfc502671dfb2cc,0.6023413030728564,20.177916606267292
bd23eedf0c8b4d9fbd9b3b21d846048b,0.6025370636072694,29.163646697998047
809600a153df4598a862ec766ee41c7d,0.6363847290322581,0.25942333539326984
87888278164b4612a94e126e4a411a4b,0.5843894397590361,0.5549382368723551
09f03d24ad974924b2e2f53ce5bc52ed,0.587462668261563,1.0463731288909912
ac4ab1a948cd4c359b45193ebb22b718,0.5904231498371335,1.5362610816955566
21aa8588f0e9446c92117f33261b04d0,0.5975156889552239,2.7920685609181723
5e817deefd0244fe9007e48ab9ee23a5,0.5973232566653403,4.189362049102783
636eaeefc3f746429160a779616139b4,0.5964422871736663,5.8747313022613525
c1f3e92d57f3475eb3cf1d7350eb83f5,0.5966562499465926,7.802474180857341
b74a8060f8b949bf9409dce50e081414,0.6836455266809847,10.08994174003601
e1396bb593ef4adea665275e25542654,0.6106776944247578,14.110057274500528
c45efabe73fe465aaa948b51a579af92,0.6169429100049859,20.0583172639211
bdd891af96d4484a9a7e2ba9844e2d22,0.6061058822959416,29.241356531778973
14ddfdf66f864c1ab4c654c7e05a53c6,0.6317747483870968,0.25988078117370605
e0b672d9bc864854afde498948d7e8fc,0.5705881379310345,0.4843734900156657
88ab4c661920478aa740df2887161af4,0.5945125358851675,1.0453903675079346
f5bc8a5e6fd148b09ff8d18ada2bf922,0.6097072706935123,1.4912082354227703
769ce237cd5b472d834814a80682a033,0.6019606538461538,2.773670752843221
0c60252097374f2fb445b48288a12d9b,0.6031370821078431,4.081125020980835
5db7edc5f8a74936860b27628df8c2d6,0.6226161355643789,5.876846631368001
ba2efd2f391544c89badc2ab17fd6bdf,0.6040914176835795,7.785415331522624
b8567c57ed4e4d25a877d41e42d94fcf,0.599602991324658,9.99072559674581
aa0de083fbd343cf84c8db224268bf1a,0.6065124161409357,14.00258700052897
9a5900c5938744f8a24778fa9185692c,0.6054401286423841,20.134899377822876
6075f9059ecf4a72802ce5944cdaea6c,0.611457886114911,29.241259495417278
37b9263301b648ac97ea723f6f99fdfb,0.5781129513513513,0.3083798885345459
f88c33e3f9e64792a431c3bd1b42887b,0.588196655,0.6668777465820312
e782d776f3b541ce81e658ffda5ca834,0.6035321297509829,1.2722329298655193
2a4d0a9a563c4246af4aefb9038c1b63,0.597583726342711,1.955224911371867
85b73d2f46ca43ffa9c12cfb47b15459,0.6024560821984436,3.4281744956970215
db9944cf8e8b49bebf2db726e0f10d1c,0.6132662636975329,5.202205260594686
2fb7036643654745b5548e47f269dd57,0.601635027118644,7.3751505215962725
4bc319720fb640099001d08923c08fcf,0.600931759265556,9.804274717966715
2cc0ebd47a894555aa37d4745e06ecb2,0.5976678772230273,12.651794910430908
553c914b16b54577a1726e5e84671661,0.6021052603321382,17.663479725519817
7b06c79cdee54d4bbaa70914afa21de4,0.6022928071686945,25.34176015853882
47ec1327d687466785f335652c9bc1c0,0.600551978102853,36.68677258491516
fdb4d585197f4dfbadfd9153b8bae257,0.621707216374269,0.2856294314066569
7bce347d4bfa46848aa6e26b8fc25f21,0.5981467255434783,0.6145137151082357
262aa03c456348b0814020e9645578c4,0.6026910432503276,1.2724183400472004
278cc3b64ddb4582b29552ea7c8b75c2,0.5972820034305317,1.9435556729634602
a7bc79abb0e542fdad7de57d7694e944,0.5956687886847195,3.447807232538859
cc5602e38844484ca684975f609e3349,0.5971495071270193,5.262731870015462
a8ea16f9c901409f905ac9caa7af73ab,0.5952684790960452,7.376114130020142
f42054ff1d6a40569925c8ace1ca886d,0.6017753604216253,9.804648637771606
fd68cc27504c4acaa1263a484205b93f,0.6105965365402405,12.613011042277018
f69fbc047444460d8daff5148146e2c9,0.6019403622299783,17.668484369913738
6872aee531df47ce98de26b06a5b428e,0.619978765063425,25.227450132369995
809df1ebaa6d46b3b11023ec3db7e90f,0.6015681428180699,36.5631008942922
1553e38fcd5f4b70b064fddd9768b8ed,0.6072905300546448,0.30622172355651855
dce89d2622bb495695543d82991478b1,0.605220921875,0.640553871790568
94fd953cfbee4d4b80897df88ee4ad0d,0.5985300332056194,1.3063939412434895
596a4c5a486846b88ccb67b1812192f4,0.5959480342759211,1.9451229572296143
bfbd723c59ff49679ba082d900ae8c95,0.6027583399419729,3.4482387701670327
65ff18f1fb684bffb670ed3377389276,0.6015686551282051,5.201285680135091
23d52b59aebf47fc9e5f7508500013ad,0.6030486222021253,7.37279733022054
b8583c12ac9d405785268981e217eed4,0.59525961618222,9.806007862091064
ae0a3028de5e4f2593f66436c4d05f10,0.6048200937666489,12.514778852462769
2f205ec03f14431e939ac0db2865aa1e,0.6009522763957463,17.55380304654439
615a998c310949fb81095251afb47625,0.6041488035596136,25.19046886761983
eb21d62385d541b9bf0edf49486f14c3,0.5994638693922348,36.44612034161886
4dbc977b7a5847baba384e842ab704a1,0.5821959934640523,0.25647958119710285
b6b986c125d34f7c958e489fedad2813,0.6079352506329114,0.6596808433532715
4ee8cdaad3fd40d69c4f669b0a074c79,0.5947395958005249,1.270795504252116
eabb43a9583749599d963bd4c6e47771,0.6041568627787307,1.9435274600982666
ebcf6d94c7c947d697a1c5014289dbef,0.5978153641199226,3.447784980138143
dfdad775e5c0486bb251a0ca171435b2,0.5961287910925985,5.20191216468811
5653c845d3eb4d2b9bd807ede479aa34,0.6033645756818182,7.334645986557007
d619f7cb40464485b83543857723afc5,0.6115536391452991,9.751275698343912
093a5c5063ea48539e2383ac03d3d054,0.6201429244086164,12.611891587575277
5d9abd621e804e55ab0f5eefde2e0fb3,0.6069512607539644,17.553200006484985
437f625643e246e1913d5176f3f36c87,0.6092193017127799,25.30018178621928
076fe6e26ca74cc589ddf4825c5a604f,0.6091075364504777,36.4659518400828
356431c28ade4e1a815892effc61cf4a,0.6808623846153846,0.0223996639251709
2b97fc6acdb74525a25ab901480d28b3,0.5764812105263157,0.03241578737894694
e3c20e2a1d12470cafb4d124488eaa27,0.6440275,0.06409438451131184
f9995b94fc144a11a742cd68df35424f,0.6083337659574468,0.07954128583272298
f49ee7b6535b4eeb91bbfade98b25348,0.6529519693877551,0.1644906202952067
d2c39176e5d84ef9b5038fb710635d38,0.605103435064935,0.2577521006266276
27134ee243e94f8985c45187cd98b68a,0.619601511627907,0.3595449924468994
1ed575ca2df04d09b6617bdeed789c94,0.5891528421052632,0.4758707682291667
9412eebff76e46618533265f83cc4b5f,0.6265358549222798,0.6442089080810547
f630472acfe244f7b476af7af9e09d61,0.6128366161228407,0.8695092995961508
19a987c0cc0849329a619bc63788fad3,0.6072019313984169,1.263868014017741
a761d2dc9f54465bb4ab1ea27cc69305,0.596361399451554,1.8246090412139893
f3e033159160473f997cf64231707b98,0.5750905384615385,0.022231658299763996
1e1575c9c782444f8f5e6338d4c2a8ad,0.578425,0.0362242857615153
fa9339b65e444226b71085a9b2eebf9f,0.5590892432432433,0.06286819775899251
bb882767560e4a018fb84d36f5124a69,0.5866895652173914,0.07831128438313802
730fe3f93e22474686e63f26cbf80710,0.5998916944444445,0.18114900588989258
64385eead4fb4191a30c6b54ac043c03,0.5987618120805369,0.24910783767700195
5768d956bfa14772a2227ad34c4d9f21,0.6122796728110599,0.36235372225443524
bd6576a39c714ccbbf9c0c1ef0527da8,0.5907339217081851,0.4695131778717041
7ba55e5ac3c142d09513fb7bc74ad985,0.613177256476684,0.6439698537190756
45288b4fcf0d4db082023ca830741a55,0.6192745399239544,0.8767308394114176
9c3f6a62a9104c929f863254f13489d6,0.6101708437086093,1.2587051391601562
a8dedcd6d7d74895bbb58f7250f90b16,0.6109513830755232,1.8330001831054688
76dd32baf97d4f0b8b4ec14a6c30d669,0.6707583888888888,0.030813852945963543
4eeafdced7bc4b51aedf1b40f552414b,0.577535,0.044433275858561196
97fddf4f9f3b444f92895400b30b2d01,0.5707884791666666,0.0802615483601888
40604027ce5c4da5b3663ebd0176c362,0.6205777313432835,0.1127780278523763
014a45c2a9fe4617b599c3be3050212f,0.5794506725663717,0.1894242763519287
db5c8ebd9cb045cfad608ac538d624bb,0.6345712960526315,0.2540796597798665
1233ea1d985a4d21b458cb157b7167c0,0.5908269074074074,0.3609014352162679
5bc3d3510032416b98fee074f99a830a,0.6308389794520548,0.488173246383667
ab52badf16f646bb9f1114bc6c2ba914,0.6103356857142858,0.6425027052561442
896a3a5bd5ee4e82af96d2a32d539593,0.5894099042145594,0.8700993855794271
5a5dff4a0024430cb3a89338ca3a2ef5,0.6089960989445911,1.2641551494598389
24c432c8141c4584a08b46ac659c256a,0.6036174219178082,1.8253281911214192
f20acac906f540e49440088ef01c6922,0.7043542857142857,0.02335532506306966
d5ba72f22f3247f1adbd6ba71ef47cb9,0.5937446315789474,0.03245854377746582
9883f335e1be4ce09d2f31b1989102c7,0.555508138888889,0.06142242749532064
bb10a1b07608481cbee463e39c472a36,0.6361896875,0.08023794492085774
59b06cbf55744faaa5f40917df04e4f5,0.655110382022472,0.1485294500986735
840a978320e44f139364dd8896512382,0.6316089444444445,0.24155203501383463
4e2386d7be5742958125be2b69076198,0.5889063963133641,0.3626212279001872
380ecf2c38cf46a2b1f5fadf9ffd95bf,0.608142088028169,0.4738004207611084
04a3a185e9d64a4eb8ea0c59ef45b341,0.5982035897435898,0.5865643819173177
8aea0f0e720947fb982304571d303039,0.5994654072580645,0.8275384108225504
23c9e06d4a414b869132cfe75157bd0c,0.6070171756569848,1.206405242284139
63f400d69be24dd1a70840a343e79aa9,0.6066360086455331,1.735491434733073
3d118e80b5e441979cccfecad29c1099,0.5712734736842106,0.03269529342651367
cba093b28e154d5e921105c7a1a6f807,0.6222782368421053,0.06409780184427898
fe1f4bc90eae4abaa20399ce28418205,0.61012855,0.13452792167663574
e6041055d0d7467a89941d739b8719ac,0.5977585304347826,0.19231891632080078
73d3c9706bf24f8aad4c17477573b284,0.6239661898148148,0.36093537012736004
c66c5c9da3054d36a15d682bfd4e2d2b,0.6089346194968553,0.5313836733500162
c688d8c3698e4cc3b2efd04229d6b8f7,0.5866406101321586,0.7569520473480225
72202f43f7f84e37af4f9ca3b591a2f0,0.5907137534013606,0.9803715546925863
67c1dea83dfd47c4bac12ee8e9398ee0,0.6028608786279683,1.2636292775472004
f88f46832f01423ab87486334ef1b17d,0.6116356842601319,1.768935759862264
7c47c840c5984546abbf987133375b68,0.6036772768924302,2.5106918811798096
f1ce05eaab1d4c5397b64b2eb4e95a5a,0.6103012134118713,3.67997407913208
a1433ebaaef54ca5b9f95de0f77ef73c,0.57698425,0.0337057908376058
99278adaced2426384187681d3dde5e4,0.6067094210526316,0.06338866551717122
f0844be474db4774b3780245d2ea10db,0.63444535,0.13486266136169434
35cab2f9aaa5454f8a4a4f284d25522d,0.6046148,0.19248239199320474
664b622afba041d693c39d57b46db8cf,0.608906198156682,0.36214788754781085
469658c5fdb044bfb2e33e14947a8fd9,0.5972030445859873,0.5247107346852621
5f04cccd19224d7296e41439b422adaa,0.6275768337182448,0.722929318745931
69489fd0513f40c99fe7e3854141e56a,0.616714882852292,0.9829440116882324
