Sec.,PowerMeter(ADC)
4,0.2486168934911243
5,0.4754077751479291
6,0.2553407633136095
7,0.2789175443786983
8,0.27599513609467424
9,0.2775782781065088
10,0.2878052544378698
11,0.29485414201183446
12,0.30146272189349144
13,0.30600415976331347
14,0.30271039644970416
15,0.27743112426035527
16,0.27467807100591696
17,0.2709491656804735
18,0.27698881656804736
19,0.2750625266272187
20,0.2782071420118344
21,0.2805624852071005
22,0.28835850887573944
23,0.2826699171597635
24,0.29296035502958573
25,0.2817902603550297
26,0.2646201775147929
27,0.26478339053254396
28,0.274159686390533
29,0.2688558284023671
30,0.2742726153846153
31,0.28213711834319544
32,0.279821970414201
33,0.27922298816568053
34,0.2769826982248521
35,0.26975451479289947
36,0.2668732662721895
37,0.2768211597633135
38,0.27592057988165697
39,0.2648070591715975
40,0.2718240946745564
41,0.26260063313609455
42,0.2768739763313609
43,0.27312174556213
44,0.27602524260355066
45,0.2760771124260353
46,0.26588059171597606
47,0.2744522011834321
48,0.27894095857988155
49,0.2811264201183433
50,0.2940853964497041
51,0.2877624142011837
52,0.280991822485207
53,0.2791309171597629
54,0.2772200059171601
55,0.26890483431952644
56,0.26975350295858
57,0.27892562721893494
58,0.27109955621301784
59,0.27127180473372753
60,0.27128749704141975
61,0.27175634319526637
62,0.2713951005917157
63,0.27038547928994056
64,0.25067553254437863
65,0.25107624852071014
66,0.24071360946745543
67,0.2440222248520713
68,0.23574519526627183
69,0.24735012426035483
70,0.2578077514792904
71,0.2623667692307692
72,0.26642439644970434
73,0.26308491124260375
74,0.26531659763313614
75,0.2689128757396447
76,0.2608305562130181
77,0.2630193491124261
78,0.2635050473372782
79,0.26406782840236676
80,0.26596220118343195
81,0.2701943609467455
82,0.263702923076923
83,0.2657586568047333
84,0.27109165088757403
85,0.26541531952662706
86,0.2649695147928996
87,0.27756199408284
88,0.26541846153846155
89,0.26529717159763316
90,0.2682614674556211
91,0.2666487810650884
92,0.2659580828402366
93,0.2712996804733727
94,0.26396930769230775
95,0.2603575976331363
96,0.26904781656804744
97,0.2711958579881657
98,0.25975918343195237
99,0.2784608343195267
100,0.2727842011834319
101,0.2712631893491124
102,0.2678721952662722
103,0.2733702840236685
104,0.2737182071005916
105,0.2751353964497043
106,0.2689622366863904
107,0.2661530059171594
108,0.26543863313609517
109,0.2695405029585799
110,0.2733388875739648
111,0.27986967455621303
112,0.2720759526627217
113,0.27533618343195265
114,0.27221206508875745
115,0.2671222603550298
116,0.2726288343195267
117,0.26646597633136093
118,0.26826930177514796
119,0.27256256213017765
120,0.2700683254437867
