Sec.,PowerMeter(ADC),PowerNvi,GPU-T,GPU-D,CPU-R,CPU-G
4,0.9430965531914896,6198.0,8.0,0.0,6.2,6.2
5.035714285714286,0.9638044680851069,4269.0,16.0,0.0,3.1,4.7
6.071428571428571,0.9613677340425534,4453.0,5.0,0.0,14.1,6.2
7.107142857142857,0.9880866914893619,4370.0,7.0,0.0,14.1,6.2
8.142857142857142,0.9445347021276602,4473.0,8.0,0.0,7.8,4.7
9.178571428571429,0.9343620106382979,4435.0,8.0,0.0,9.4,6.300000000000001
10.214285714285715,0.9482797978723407,4313.0,8.0,0.0,3.1,7.8
11.250000000000002,0.9547181063829789,4293.0,8.0,0.0,4.6,9.4
12.285714285714288,0.9480151914893615,4325.0,8.0,0.0,0.0,6.2
13.321428571428575,0.9852346063829792,4537.0,8.0,0.0,6.2,9.4
14.357142857142861,0.9474848617021276,4529.0,8.0,0.0,9.4,1.6
15.392857142857148,0.9331322553191492,4375.0,8.0,0.0,6.2,1.6
16.428571428571434,0.948271744680851,4299.0,8.0,0.0,6.2,0.0
17.46428571428572,0.9985263404255317,4413.0,8.0,0.0,6.2,7.8
18.500000000000004,0.976585170212766,4262.0,8.0,0.0,18.8,3.1
19.53571428571429,0.9370720851063835,4347.0,8.0,0.0,9.4,4.7
20.571428571428573,0.9502851276595745,4300.0,8.0,0.0,4.7,4.7
21.607142857142858,0.9750950744680859,4430.0,8.0,0.0,6.2,6.2
22.642857142857142,0.9498071276595743,4347.0,8.0,0.0,3.1,7.8
23.678571428571427,0.9448685638297865,4268.0,8.0,0.0,0.0,7.8
24.71428571428571,0.9385167872340424,4223.0,8.0,0.0,12.3,10.9
25.749999999999996,0.964724414893617,4380.0,8.0,0.0,4.7,4.7
26.78571428571428,0.9704584787234044,4332.0,8.0,0.0,6.2,4.7
27.821428571428566,0.976865031914894,4305.0,8.0,0.0,9.4,6.2
28.85714285714285,0.9466324468085104,4274.0,8.0,0.0,7.8,9.4
29.892857142857135,0.932692074468085,4280.0,8.0,0.0,6.2,9.4
30.92857142857142,0.955092117021276,4343.0,8.0,0.0,35.9,7.8
31.964285714285705,0.9645652659574462,4216.0,8.0,0.0,10.9,14.100000000000001
32.99999999999999,0.9593754148936163,4345.0,8.0,0.0,4.7,7.8
34.03571428571428,0.9291902127659571,4376.0,8.0,0.0,12.5,9.4
35.07142857142856,0.9668994042553193,4390.0,8.0,0.0,0.0,6.2
36.10714285714285,0.9467063829787237,4229.0,8.0,0.0,0.0,6.2
37.14285714285713,0.9628338723404252,4300.0,8.0,0.0,6.2,3.1
38.178571428571416,0.9560042978723405,4311.0,8.0,0.0,6.2,3.1
39.2142857142857,0.9532114574468081,4214.0,8.0,0.0,6.2,4.7
40.249999999999986,0.9462925851063835,4380.0,8.0,0.0,1.6,9.4
41.28571428571427,0.9372655000000003,4268.0,8.0,0.0,6.2,4.7
42.321428571428555,0.9452984680851063,4170.0,8.0,0.0,0.0,15.6
43.35714285714284,0.9493130744680851,4189.0,8.0,0.0,4.7,9.4
44.392857142857125,0.937889563829788,4239.0,8.0,0.0,6.2,6.2
45.42857142857141,0.9219994042553196,4294.0,8.0,0.0,15.6,6.199999999999999
46.464285714285694,0.9506224893617016,4310.0,8.0,0.0,4.7,4.7
47.49999999999998,0.9942827234042555,4284.0,8.0,0.0,3.1,6.2
48.53571428571426,0.9498551170212768,4322.0,8.0,0.0,0.0,7.8
49.57142857142855,0.9423280531914899,4329.0,8.0,0.0,1.6,4.7
50.60714285714283,0.9352479574468092,4178.0,8.0,0.0,0.0,3.2
51.64285714285712,0.955050574468084,4237.0,8.0,0.0,7.8,6.2
52.6785714285714,0.9535719787234047,4190.0,8.0,0.0,1.6,1.6
53.71428571428569,0.953899393617021,4333.0,8.0,0.0,1.6,0.0
54.74999999999997,0.9370954893617025,4291.0,8.0,0.0,6.2,7.8
55.785714285714256,0.9311658617021278,4336.0,8.0,0.0,4.7,6.300000000000001
56.82142857142854,1.4370479468085107,4268.0,8.0,0.0,23.4,6.2
57.857142857142826,1.9791446808510649,4328.0,8.0,0.0,21.9,4.7
58.89285714285711,2.0973199999999994,4150.0,8.0,0.0,3.1,6.300000000000001
59.928571428571395,1.0249854361702122,4190.0,8.0,0.0,0.0,9.4
60.96428571428568,0.9482833936170214,4184.0,7.0,0.0,12.5,7.9
61.999999999999964,0.9515442659574465,4245.0,8.0,0.0,1.6,10.8
63.03571428571425,0.9588947765957448,4250.0,8.0,0.0,17.2,3.1
64.07142857142854,0.9218381170212765,4216.0,8.0,0.0,10.9,3.1
65.10714285714283,1.6649720638297867,4083.0,8.0,0.0,3.1,3.2
66.14285714285712,2.1269014893617024,4109.0,8.0,0.0,6.2,3.1
67.17857142857142,1.3053757446808512,4017.0,8.0,0.0,0.0,6.2
68.21428571428571,1.5078379787234053,4228.0,8.0,0.0,6.2,6.2
69.25,1.0562872340425535,4166.0,8.0,0.0,4.7,6.2
70.28571428571429,0.9886784893617028,4203.0,7.0,0.0,12.5,4.7
71.32142857142858,0.9835505212765964,4355.0,8.0,0.0,4.7,6.2
72.35714285714288,0.9519916489361698,4229.0,7.0,0.0,6.2,3.1
73.39285714285717,0.9744911382978719,4291.0,8.0,0.0,0.0,6.2
74.42857142857146,0.9618485106382977,4112.0,8.0,0.0,9.4,7.8
75.46428571428575,1.0092745957446807,4181.0,8.0,0.0,6.2,7.8
76.50000000000004,0.9498782553191486,4220.0,8.0,0.0,3.1,3.1
77.53571428571433,0.9470732446808509,4178.0,8.0,0.0,9.4,0.0
78.57142857142863,0.962123680851064,4173.0,8.0,0.0,4.7,4.7
