Sec.,PowerMeter(ADC)
4,0.2971172071005919
5,0.3080421893491126
6,0.30215722485207114
7,0.29759964497041436
8,0.2688451360946745
9,0.2621771065088755
10,0.2698913609467456
11,0.27597082840236675
12,0.2731377278106506
13,0.2761639112426037
14,0.27785423668639075
15,0.28198056804733757
16,0.2886228284023669
17,0.2873980059171602
18,0.2764888106508873
19,0.26386104733727817
20,0.2632357041420118
21,0.2749371952662724
22,0.27452974556212995
23,0.27471156213017744
24,0.27869495266272176
25,0.278977893491124
26,0.27542437278106513
27,0.2610572603550293
28,0.26449666863905325
29,0.26677722485207106
30,0.28103026035502965
31,0.28018209467455624
32,0.26112283431952654
33,0.25879524260355025
34,0.2625270828402366
35,0.27486029585798805
36,0.27332833727810646
37,0.264481017751479
38,0.26161752662721904
39,0.26165918934911264
40,0.2753794201183434
41,0.27904656213017726
42,0.2799204142011833
43,0.286707106508876
44,0.2824713195266269
45,0.2773582071005916
46,0.28266709467455614
47,0.2684751893491126
48,0.26710005325443786
49,0.2673994674556211
50,0.2719292781065089
51,0.2759345739644973
52,0.27592956213017705
53,0.26914059171597643
54,0.26947475739645
55,0.2693916153846155
56,0.25803797041420085
57,0.24055314201183464
58,0.24766702958579864
59,0.23496639644970393
60,0.2476414911242602
61,0.24405431360946767
62,0.23217572781065085
63,0.2608036686390536
64,0.2603318579881657
65,0.26152104733727805
66,0.26040497633136095
67,0.2594622130177514
68,0.26422509467455624
69,0.25925488757396414
70,0.2618570710059172
71,0.26131889940828384
72,0.25912650887573985
73,0.2590312662721893
74,0.2608914615384618
75,0.26355203550295836
76,0.2730662130177515
77,0.2628053550295858
78,0.2654024970414198
79,0.264641769230769
80,0.2638572899408284
81,0.26344221301775145
82,0.26404464497041397
83,0.26951864497041433
84,0.2780815325443791
85,0.2655669349112426
86,0.25885558579881685
87,0.2548564082840235
88,0.25796912426035484
89,0.2601548165680476
90,0.26216515976331367
91,0.2664163609467457
92,0.2705988461538463
93,0.2737461715976331
94,0.26901609467455617
95,0.264266928994083
96,0.2643858757396449
97,0.2611919644970415
98,0.2771671893491122
99,0.26700601775147936
100,0.26676430177514787
101,0.2652566745562129
102,0.26443137869822514
103,0.26291016568047354
104,0.2654070118343198
105,0.27132807692307703
106,0.26797687573964485
107,0.26914023668639053
108,0.26481883431952663
109,0.26480092899408264
110,0.27052015976331373
111,0.26804769822485214
112,0.2707382544378698
113,0.265630236686391
114,0.26179981065088775
115,0.260457550295858
116,0.5221308639053246
117,0.2546416094674558
118,0.22072106508875755
119,0.21327078698224858
120,0.16551072189349117
