Sec.,PowerMeter(ADC),PowerNvi,GPU-T,GPU-D,CPU-R,CPU-G
4,0.7561428631578948,10673.0,2.0,0.0,18.8,35.9
5.035714285714286,0.6901822526315791,5676.0,12.0,0.0,25.0,11.0
6.071428571428571,0.6353489368421056,4080.0,20.0,0.0,12.5,7.8
7.107142857142857,0.6337202631578951,3920.0,5.0,0.0,21.9,9.9
8.142857142857142,0.6556759473684209,3933.0,7.0,0.0,31.3,10.9
9.178571428571429,0.6404601368421052,3876.0,9.0,0.0,25.0,7.800000000000001
10.214285714285715,0.6657434947368421,3970.0,8.0,0.0,12.5,9.3
11.250000000000002,0.6420255894736839,4139.0,9.0,0.0,25.0,9.4
12.285714285714288,0.6492824210526317,3863.0,9.0,0.0,17.2,17.2
13.321428571428575,0.637697494736842,3894.0,9.0,0.0,18.8,12.5
14.357142857142861,0.6401487263157891,4067.0,9.0,0.0,6.2,7.7
15.392857142857148,0.6424772947368421,4107.0,9.0,0.0,7.8,9.4
16.428571428571434,0.637094147368421,4074.0,8.0,0.0,6.2,6.2
17.46428571428572,0.6221289368421055,4057.0,9.0,0.0,4.7,7.8
18.500000000000004,0.6254700000000001,3914.0,9.0,0.0,7.8,6.2
19.53571428571429,0.6334267368421055,4006.0,9.0,0.0,10.9,6.2
20.571428571428573,0.6467388736842107,4019.0,9.0,0.0,21.9,7.8
21.607142857142858,0.6426122315789471,4074.0,9.0,0.0,14.1,6.2
22.642857142857142,0.6127015157894738,4143.0,9.0,0.0,25.0,4.7
23.678571428571427,0.6254465157894736,4106.0,9.0,0.0,10.9,6.2
24.71428571428571,0.6551375052631577,4058.0,9.0,0.0,15.6,7.7
25.749999999999996,0.6342508210526316,3951.0,8.0,0.0,14.1,7.8
26.78571428571428,0.6332890421052633,3939.0,9.0,0.0,23.4,6.2
27.821428571428566,0.6397008421052635,4105.0,8.0,0.0,15.4,10.9
28.85714285714285,0.6581097684210526,4054.0,8.0,0.0,20.3,9.4
29.892857142857135,0.666617884210526,4019.0,8.0,0.0,15.6,7.8
30.92857142857142,0.6444904947368418,4096.0,9.0,0.0,39.1,4.7
31.964285714285705,0.6529596736842107,3888.0,9.0,0.0,34.4,3.1
32.99999999999999,0.6410408315789476,3977.0,9.0,0.0,28.1,10.9
34.03571428571428,0.6278337473684211,3991.0,9.0,0.0,26.6,6.2
35.07142857142856,0.6353553684210523,3908.0,8.0,0.0,14.1,9.4
36.10714285714285,0.6430054210526318,4072.0,8.0,0.0,10.9,7.8
37.14285714285713,0.6312359894736843,4061.0,8.0,0.0,20.0,6.2
38.178571428571416,0.6293963263157893,3953.0,8.0,0.0,18.5,6.2
39.2142857142857,0.6362142631578948,3942.0,9.0,0.0,15.6,7.800000000000001
40.249999999999986,0.6401186842105262,4068.0,9.0,0.0,25.0,14.1
41.28571428571427,0.6374390947368421,3952.0,9.0,0.0,14.1,7.8
42.321428571428555,0.6335861578947369,4044.0,9.0,0.0,26.6,6.2
43.35714285714284,0.6413953473684209,3932.0,9.0,0.0,32.8,6.2
44.392857142857125,0.654343147368421,3924.0,9.0,0.0,29.7,1.6
45.42857142857141,0.634350484210526,3944.0,8.0,0.0,21.9,7.800000000000001
46.464285714285694,0.6424496736842104,4074.0,8.0,0.0,21.9,7.8
47.49999999999998,0.6556807368421056,3854.0,9.0,0.0,17.2,7.8
48.53571428571426,0.6351357684210529,3890.0,9.0,0.0,28.1,7.8
49.57142857142855,0.6329371473684211,3934.0,8.0,0.0,25.0,6.2
50.60714285714283,0.6354363789473685,3959.0,8.0,0.0,20.3,9.4
51.64285714285712,0.6393997684210526,3975.0,9.0,0.0,17.2,6.2
52.6785714285714,0.6430634947368422,4156.0,8.0,0.0,15.6,7.8
53.71428571428569,0.6164010842105263,3883.0,9.0,0.0,21.9,6.2
54.74999999999997,0.6718885263157897,4072.0,9.0,0.0,23.4,9.4
55.785714285714256,0.660086389473684,3881.0,8.0,0.0,21.9,7.9
56.82142857142854,0.6300381999999999,3871.0,8.0,0.0,28.1,6.2
57.857142857142826,0.6375610631578948,4077.0,9.0,0.0,17.2,6.2
58.89285714285711,0.6266614421052633,4074.0,8.0,0.0,18.8,14.1
59.928571428571395,0.6438322736842108,3898.0,8.0,0.0,20.3,9.3
60.96428571428568,0.6311346842105263,4042.0,9.0,0.0,15.4,7.8
61.999999999999964,0.6691347263157895,4066.0,9.0,0.0,53.1,6.2
63.03571428571425,0.6259210842105264,3969.0,8.0,0.0,7.8,6.2
64.07142857142854,0.640252905263158,4065.0,8.0,0.0,17.2,20.3
65.10714285714283,0.6567638000000001,4068.0,8.0,0.0,23.4,4.7
66.14285714285712,0.6309883894736837,4085.0,8.0,0.0,25.0,3.2
67.17857142857142,0.6353540210526318,4065.0,9.0,0.0,39.1,0.0
68.21428571428571,0.6434973684210527,3859.0,9.0,0.0,25.0,7.800000000000001
69.25,0.644865463157895,3973.0,9.0,0.0,18.8,9.4
70.28571428571429,0.6371567263157895,3972.0,9.0,0.0,21.9,7.8
71.32142857142858,0.641080789473684,4035.0,9.0,0.0,23.4,12.5
72.35714285714288,0.6473458736842105,3928.0,9.0,0.0,23.4,12.3
73.39285714285717,0.6272844210526319,4042.0,8.0,0.0,12.5,4.7
74.42857142857146,0.6288627473684214,4176.0,9.0,0.0,7.8,10.9
75.46428571428575,0.6283186842105263,3920.0,9.0,0.0,15.6,12.6
76.50000000000004,0.6522246421052634,3953.0,9.0,0.0,21.9,3.1
77.53571428571433,0.636758957894737,3952.0,9.0,0.0,28.1,3.1
78.57142857142863,0.6268769894736845,3884.0,9.0,0.0,20.3,1.6
79.60714285714292,0.651262768421053,3926.0,9.0,0.0,29.7,12.5
80.64285714285721,0.6220940526315788,4019.0,9.0,0.0,39.1,9.4
81.6785714285715,0.6358259684210527,4080.0,9.0,0.0,20.3,7.8
82.7142857142858,0.6350706421052631,3933.0,8.0,0.0,12.5,10.9
83.75000000000009,0.6622516631578947,4043.0,9.0,0.0,29.7,6.300000000000001
84.78571428571438,0.6288284526315786,4120.0,9.0,0.0,7.7,4.7
85.82142857142867,0.6269108315789472,3950.0,9.0,0.0,15.6,4.7
86.85714285714296,0.6319639157894736,3966.0,9.0,0.0,26.6,4.6
87.89285714285725,0.6391477368421052,4055.0,9.0,0.0,28.1,9.4
88.92857142857154,0.6240027684210523,4086.0,9.0,0.0,32.3,12.5
89.96428571428584,0.6291028736842109,4167.0,8.0,0.0,28.1,7.8
91.00000000000013,0.6511561894736844,4072.0,9.0,0.0,18.8,7.8
92.03571428571442,0.6527980421052628,3863.0,9.0,0.0,10.9,6.2
93.07142857142871,0.6214480947368421,4001.0,9.0,0.0,7.8,7.8
94.107142857143,0.6356903578947367,4078.0,8.0,0.0,12.3,7.8
95.1428571428573,0.6472931894736844,3939.0,9.0,0.0,28.1,7.800000000000001
96.17857142857159,0.6306716736842107,3906.0,9.0,0.0,14.1,4.7
97.21428571428588,0.6455368315789474,3917.0,9.0,0.0,18.8,9.4
98.25000000000017,0.6244732842105261,4077.0,8.0,0.0,23.4,6.2
99.28571428571446,0.6539795894736844,3899.0,8.0,0.0,23.4,7.8
100.32142857142875,0.6318138631578948,4103.0,9.0,0.0,9.2,9.4
101.35714285714305,0.6424722736842106,4123.0,9.0,0.0,10.9,7.8
102.39285714285734,0.6228277684210531,3969.0,9.0,0.0,31.3,4.7
103.42857142857163,0.6509630210526316,3928.0,9.0,0.0,29.7,4.7
104.46428571428592,0.6352664736842103,4102.0,9.0,0.0,20.3,7.8
105.50000000000021,0.8211250526315789,4002.0,8.0,0.0,10.9,9.4
106.5357142857145,0.7594758105263155,4061.0,8.0,0.0,18.8,6.2
107.5714285714288,0.8607779052631581,3997.0,8.0,0.0,25.0,15.7
108.60714285714309,0.7349681894736845,3946.0,8.0,0.0,15.6,12.5
109.64285714285738,0.719197294736842,3899.0,8.0,0.0,17.2,10.9
110.67857142857167,0.632344505263158,4072.0,8.0,0.0,23.4,12.5
111.71428571428596,0.6727839473684215,4254.0,8.0,0.0,7.8,9.4
112.75000000000026,0.6368964421052632,4201.0,8.0,0.0,20.3,10.9
113.78571428571455,0.6467598736842103,4106.0,9.0,0.0,25.0,4.7
114.82142857142884,0.651412684210526,3972.0,9.0,0.0,29.7,0.0
115.85714285714313,0.6307536526315787,3970.0,9.0,0.0,17.2,3.1
116.89285714285742,0.6318786315789477,3941.0,8.0,0.0,18.8,3.1
117.92857142857171,0.6297953894736841,3904.0,9.0,0.0,12.5,18.7
118.964285714286,0.9004157473684209,8427.0,9.0,0.0,0,0
120.0000000000003,1.0663766315789471,10757.0,5.0,0.0,0.0,0.0
