Sec.,PowerMeter(ADC)
4,0.16931513017751484
5,0.4837465266272185
6,0.260719396449704
7,0.2782405680473373
8,0.2830395502958577
9,0.2821874437869824
10,0.28806107100591694
11,0.29411487573964507
12,0.3092660887573964
13,0.3096153372781066
14,0.30818543786982266
15,0.33695710650887584
16,0.26880740236686357
17,0.2758519763313608
18,0.2805632189349115
19,0.27524104733727806
20,0.2797484733727808
21,0.28056382840236654
22,0.2896363609467457
23,0.2910984319526627
24,0.3002921893491125
25,0.29272504733727817
26,0.2779570650887575
27,0.2654029585798814
28,0.26841606508875726
29,0.27229286390532553
30,0.2733916153846153
31,0.28397678106508883
32,0.2884770414201183
33,0.2879756568047339
34,0.2758315798816572
35,0.26383737278106517
36,0.2681985917159765
37,0.2756636272189348
38,0.2835984556213014
39,0.27733585207100586
40,0.2689039999999999
41,0.26159287573964524
42,0.2801262071005915
43,0.2795165147928996
44,0.27436198816568025
45,0.26675345562130204
46,0.2685904911242605
47,0.27165996449704144
48,0.2846777633136092
49,0.2804676982248519
50,0.2962268047337277
51,0.28508427810650894
52,0.29003250887573956
53,0.2862201834319526
54,0.29067781065088766
55,0.2668916863905324
56,0.27621217751479293
57,0.2716413076923081
58,0.27873332544378693
59,0.27146476331360947
60,0.27960588165680483
61,0.27413460946745594
62,0.2785715266272191
63,0.273976213017751
64,0.25439671005917164
65,0.24891385798816607
66,0.25058913609467454
67,0.24742482840236707
68,0.23896697633136108
69,0.2621310887573966
70,0.2486075384615383
71,0.274455786982249
72,0.2662299822485206
73,0.2721271834319524
74,0.26249177514792893
75,0.2666977633136094
76,0.2607807159763314
77,0.2675485798816568
78,0.2625930650887576
79,0.26411636686390555
80,0.265362952662722
81,0.26622924852070967
82,0.26459370414201216
83,0.27634565680473355
84,0.276727852071006
85,0.2718057278106511
86,0.2725707396449704
87,0.2819344437869824
88,0.26612301183431974
89,0.2719477159763316
90,0.26673697633136095
91,0.271230195266272
92,0.2682401124260351
93,0.2707808579881656
94,0.25725378698224854
95,0.26113538461538427
96,0.2667462366863905
97,0.2678651952662722
98,0.26140529585798794
99,0.27567102958579914
100,0.2734733609467455
101,0.2782730710059169
102,0.2698477633136094
103,0.27522471005917165
104,0.26464298816568055
105,0.26773436094674535
106,0.26455968639053284
107,0.27025474556213
108,0.26464471005917123
109,0.26899494674556185
110,0.2642101893491123
111,0.2702424911242607
112,0.27064569822485207
113,0.27800113609467453
114,0.274079479289941
115,0.27737458579881663
116,0.26652812426035494
117,0.27294537278106507
118,0.26764688165680434
119,0.27761292307692315
120,0.27849124260355
