Sec.,PowerMeter(ADC)
4,0.37417080473372794
5,0.34680155029585763
6,0.34301120710059185
7,0.3359626272189352
8,0.32958795266272195
9,0.3283483550295859
10,0.3315276745562126
11,0.3390067692307692
12,0.32586928994082814
13,0.31745872189349106
14,0.31184981656804744
15,0.30633610650887566
16,0.3086529822485208
17,0.3085556982248522
18,0.31094242011834333
19,0.2941697337278109
20,0.2858002899408282
21,0.2867921893491121
22,0.2933138284023671
23,0.29979697633136065
24,0.2983760473372782
25,0.29701834319526577
26,0.3066241301775148
27,0.3003074970414202
28,0.30431376923076936
29,0.3106686035502957
30,0.2918220177514796
31,0.2715510946745563
32,0.27157654437869816
33,0.27168607692307667
34,0.2797616863905326
35,0.29319795266272186
36,0.2889506982248521
37,0.2753367573964496
38,0.2880577514792901
39,0.2713340059171599
40,0.272014804733728
41,0.2764857988165683
42,0.27721101775147927
43,0.2673103136094676
44,0.2689962366863904
45,0.2686878284023671
46,0.2688430650887574
47,0.27424563905325466
48,0.27098212426035506
49,0.2669820769230769
50,0.27335926627218904
51,0.27205733727810655
52,0.2650443254437869
53,0.2749851893491125
54,0.26873839053254434
55,0.28509195266272186
56,0.2822623668639056
57,0.2818935857988165
58,0.2942001360946742
59,0.28729202958579886
60,0.2890185029585802
61,0.28699201183431966
62,0.27920088757396444
63,0.3032346508875739
64,0.30805225443787
65,0.30905749704142027
66,0.33222513017751476
67,0.31354408284023666
68,0.31681047337278095
69,0.31322270414201164
70,0.30845821301775156
71,0.29937085207100605
72,0.30205237278106484
73,0.29440018343195257
74,0.29452309467455606
75,0.2866108284023667
76,0.29755103550295825
77,0.3019140591715975
78,0.2793491242603551
79,0.26835546745562144
80,0.27853758579881666
81,0.2946193786982248
82,0.2807702958579881
83,0.2805289112426037
84,0.28911481656804716
85,0.2751844201183428
86,0.2878771715976334
87,0.3064599349112425
88,0.3071044260355032
89,0.30800756804733725
90,0.3031780887573967
91,0.3066225739644972
92,0.30304005917159726
93,0.3030595384615387
94,0.3018435443786981
95,0.303866437869823
96,0.2987224911242603
97,0.30041414792899407
98,0.30739061538461554
99,0.3019915621301773
100,0.3036979822485206
101,0.3047605917159765
102,0.30483850887573993
103,0.3067766923076924
104,0.30473068047337293
105,0.31313299408284
106,0.27621791715976307
107,0.2701456331360946
108,0.28049665088757414
109,0.28326672189349106
110,0.3036964201183432
111,0.31132689349112463
112,0.3033392307692309
113,0.3137946686390534
114,0.305731621301775
115,0.30919263905325445
116,0.3056147218934915
117,0.30649367455621296
118,0.30333398224852076
119,0.2975744082840237
120,0.2952319644970413
