Sec.,PowerMeter(ADC)
4,0.19544705325443787
5,0.5434155207100593
6,0.9352765088757398
7,0.9788215857988166
8,1.070052733727811
9,0.8132461420118338
10,0.7677315976331354
11,0.8348081893491126
12,0.8139434378698227
13,0.7766863550295855
14,0.781151804733727
15,0.8107342899408287
16,0.9143793609467454
17,0.8763496035502957
18,0.7007337988165684
19,0.826006236686392
20,0.8086825029585791
21,0.8428053550295852
22,0.7903325857988162
23,0.7958132603550299
24,0.8294987218934907
25,0.8868698106508871
26,0.7868437810650889
27,0.7811196686390528
28,0.7477439171597627
29,0.8007313136094669
30,0.857265147928994
31,0.8594903905325442
32,0.7861242130177514
33,0.7775426153846161
34,0.8110458343195265
35,0.8303020532544383
36,0.7852447514792892
37,0.7769064319526627
38,0.791426869822485
39,0.8408111597633133
40,0.8125559704142002
41,0.8299031656804741
42,0.8337222721893498
43,0.6670042662721901
44,0.9262382840236685
45,0.9278577159763298
46,0.9028775562130186
47,0.8012130177514797
48,0.7149054733727807
49,0.704269680473373
50,0.7461909585798815
51,0.8277666035502963
52,0.9110030473372779
53,0.717260621301775
54,0.7714075798816568
55,1.0424439644970425
56,0.8197469526627212
57,0.6780421479289936
58,0.6929198284023667
59,0.706587183431953
60,0.7658978402366855
61,0.6894787218934915
62,0.8444589822485206
63,0.8048630591715974
64,0.692334278106508
65,0.5424220355029583
66,0.7430719585798815
67,0.8051029585798813
68,0.7427419763313615
69,0.7905312840236681
70,0.8580785857988167
71,0.7079921597633135
72,0.6694732248520716
73,0.664840124260355
74,0.709053289940828
75,0.7724478402366858
76,0.7390863786982245
77,0.7215690177514791
78,0.7157034082840233
79,0.7168522426035498
80,0.7019661775147927
81,0.6965511124260357
82,0.6534186745562128
83,0.6102757337278111
84,0.6193752426035509
85,0.6355556213017756
86,0.6333792189349111
87,0.765614047337278
88,0.8602752071005915
89,0.7980696213017756
90,0.7036428639053252
91,0.745617550295858
92,0.7874172958579881
93,0.6462278579881653
94,0.807529893491125
95,0.74420100591716
96,0.8277545443786971
97,0.8541292011834322
98,0.7188935739644969
99,0.7079872366863905
100,0.636145881656804
101,0.7928273550295855
102,0.8722633076923083
103,0.7561419053254439
104,0.6924741715976331
105,0.7276392248520706
106,0.7749851893491121
107,0.7699098579881656
108,0.7165913668639059
109,0.7538825147928996
110,0.7409435029585789
111,0.7755287218934912
112,0.7515516272189351
113,0.6973715325443788
114,0.7659183136094673
115,0.7686347278106511
116,0.8057364674556212
117,0.7766070650887577
118,0.7653772011834323
119,0.9373996390532532
120,0.7127707396449701
