Sec.,PowerMeter(ADC)
4,0.3968424911242604
5,0.3254133136094674
6,0.32216584615384625
7,0.31711908284023677
8,0.31138877514792934
9,0.3111390000000001
10,0.3134757100591718
11,0.31574191715976324
12,0.3146279171597638
13,0.29983357988165704
14,0.30277223668639053
15,0.2964874792899409
16,0.2934170828402366
17,0.2862780650887572
18,0.29071433136094643
19,0.2841864970414202
20,0.2761057633136097
21,0.277896094674556
22,0.28649162130177536
23,0.28510769230769245
24,0.28745889349112413
25,0.29169020710059157
26,0.2908572544378699
27,0.2949961597633133
28,0.2955305798816569
29,0.29378475147928995
30,0.28323371005917153
31,0.26539966272189325
32,0.2638235029585799
33,0.26435893491124235
34,0.2729030887573966
35,0.2728200946745561
36,0.26404914792899425
37,0.26406155029585804
38,0.26829910059171597
39,0.26598740236686386
40,0.27367028402366833
41,0.2653311360946746
42,0.2719435207100593
43,0.26003646153846144
44,0.26069104733727805
45,0.26537370414201183
46,0.2656512899408282
47,0.2581634142011837
48,0.26065639644970395
49,0.2573678284023668
50,0.2621548698224849
51,0.2617923668639051
52,0.2629326923076922
53,0.2597439230769234
54,0.2651246153846153
55,0.27671792307692294
56,0.28256728402366876
57,0.28050789349112437
58,0.28099360355029557
59,0.276050798816568
60,0.2742508284023667
61,0.273895153846154
62,0.27734942603550283
63,0.29969272781065076
64,0.29688050887573947
65,0.2993906213017751
66,0.3023509408284026
67,0.29704705917159785
68,0.29954285207100584
69,0.31139455621301765
70,0.3141572899408283
71,0.3054182307692308
72,0.2939994911242601
73,0.2864643905325443
74,0.28371535502958567
75,0.2838140414201183
76,0.2816271775147929
77,0.2980631775147927
78,0.27036974556213045
79,0.2619396094674558
80,0.2697706390532541
81,0.2823940887573965
82,0.27449892899408274
83,0.27088821301775146
84,0.26970292307692334
85,0.27443095857988187
86,0.28571655621301767
87,0.2985835384615387
88,0.29099303550295874
89,0.2934535088757398
90,0.2915858106508875
91,0.28910659171597636
92,0.29149377514792885
93,0.30192127810650893
94,0.2942105443786984
95,0.2933935443786982
96,0.28192989940828417
97,0.28539952071005925
98,0.29212349704142
99,0.29368591124260357
100,0.29015811834319527
101,0.3027933668639052
102,0.2920870828402367
103,0.28846596449704137
104,0.29332142603550315
105,0.30425338461538476
106,0.2668857100591714
107,0.25926796449704137
108,0.2698501360946743
109,0.2742102899408285
110,0.2983827396449705
111,0.29644662130177485
112,0.29080469822485194
113,0.29588328402366837
114,0.2905483964497041
115,0.2983395147928996
116,0.3002963905325445
117,0.2963110355029588
118,0.2885545207100588
119,0.28102750887573974
120,0.2821013786982248
