Sec.,PowerMeter(ADC),PowerNvi,GPU-T,GPU-D,CPU-R,CPU-G
4,0.8198752087912089,9865.0,6.0,0.0,0.0,121.9
5.035714285714286,0.986684010989011,10776.0,2.0,0.0,0.0,54.7
6.071428571428571,0.8996921538461542,10839.0,1.0,0.0,0.0,50.0
7.107142857142857,0.8984944725274725,5516.0,2.0,0.0,0.0,35.9
8.142857142857142,0.7330839120879121,4143.0,7.0,0.0,0.0,34.4
9.178571428571429,0.988939802197802,4086.0,10.0,0.0,0.0,53.8
10.214285714285715,0.9334506373626377,4146.0,10.0,0.0,0.0,42.2
11.250000000000002,0.9378313076923075,4183.0,11.0,0.0,0.0,45.3
12.285714285714288,0.7321128241758239,4085.0,9.0,0.0,0.0,43.1
13.321428571428575,0.6866255274725271,4167.0,10.0,0.0,0.0,45.3
14.357142857142861,0.6930766483516482,4226.0,8.0,0.0,0.0,40.6
15.392857142857148,0.6917263406593408,4345.0,9.0,0.0,0.0,34.4
16.428571428571434,0.6913485714285715,4116.0,9.0,0.0,0.0,37.5
17.46428571428572,0.6787733296703297,4325.0,9.0,0.0,0.0,37.5
18.500000000000004,0.7161197362637364,4408.0,9.0,0.0,0.0,46.9
19.53571428571429,0.6973724505494504,4053.0,9.0,0.0,0.0,37.5
20.571428571428573,0.6839861208791209,4117.0,9.0,0.0,0.0,35.9
21.607142857142858,0.6884895824175826,4110.0,9.0,0.0,0.0,29.7
22.642857142857142,0.7134550549450547,4001.0,9.0,0.0,0.0,35.4
23.678571428571427,0.7230210769230768,4268.0,10.0,0.0,0.0,37.5
24.71428571428571,0.6801501208791213,4025.0,10.0,0.0,0.0,26.1
25.749999999999996,0.6678995714285717,4008.0,10.0,0.0,0.0,25.0
26.78571428571428,0.6864556153846153,4101.0,10.0,0.0,0.0,50.0
27.821428571428566,0.6758037912087915,4050.0,10.0,0.0,0.0,51.6
28.85714285714285,0.6662180329670325,4381.0,9.0,0.0,0.0,53.1
29.892857142857135,0.6972952747252746,4224.0,10.0,0.0,0.0,45.3
30.92857142857142,0.6746989450549451,4079.0,9.0,0.0,0.0,48.4
31.964285714285705,0.6531786483516482,4264.0,9.0,0.0,0.0,51.6
32.99999999999999,0.6978215164835168,4183.0,9.0,0.0,0.0,48.4
34.03571428571428,0.7264251538461539,4242.0,9.0,0.0,0.0,51.6
35.07142857142856,0.7224428021978023,4105.0,8.0,0.0,0.0,56.2
36.10714285714285,0.7051260879120876,4355.0,10.0,0.0,0.0,56.2
37.14285714285713,0.7048685054945056,4323.0,9.0,0.0,0.0,51.6
38.178571428571416,0.7265147472527475,4033.0,9.0,0.0,0.0,53.1
39.2142857142857,0.7511505824175826,4182.0,9.0,0.0,0.0,60.9
40.249999999999986,0.7169888131868136,4056.0,9.0,0.0,0.0,53.1
41.28571428571427,0.7005069890109887,4035.0,10.0,0.0,0.0,56.2
42.321428571428555,0.7324172417582417,4228.0,10.0,0.0,0.0,50.0
43.35714285714284,0.7243460219780222,4112.0,10.0,0.0,0.0,50.0
44.392857142857125,0.7313177252747253,4242.0,10.0,0.0,0.0,53.8
45.42857142857141,0.7096753186813186,4304.0,11.0,0.0,0.0,48.4
46.464285714285694,0.7193324945054943,4125.0,11.0,0.0,0.0,56.2
47.49999999999998,0.7411043736263742,4232.0,10.0,0.0,0.0,50.0
48.53571428571426,0.7085576923076924,4199.0,10.0,0.0,0.0,54.7
49.57142857142855,0.7162626593406594,4185.0,9.0,0.0,0.0,39.1
50.60714285714283,0.7370997472527472,4274.0,9.0,0.0,0.0,56.2
51.64285714285712,0.7332061428571428,4174.0,8.0,0.0,0.0,56.2
52.6785714285714,0.7180514395604394,4152.0,9.0,0.0,0.0,51.6
53.71428571428569,0.6791532747252746,4191.0,8.0,0.0,0.0,43.8
54.74999999999997,0.7397839230769233,4115.0,9.0,0.0,0.0,32.8
55.785714285714256,0.715143802197802,4264.0,8.0,0.0,0.0,32.8
56.82142857142854,0.7134452417582421,4284.0,9.0,0.0,0.0,48.4
57.857142857142826,0.6849636153846153,4353.0,9.0,0.0,0.0,38.5
58.89285714285711,0.7318029890109888,4258.0,10.0,0.0,0.0,21.9
59.928571428571395,0.7541513846153848,4260.0,9.0,0.0,0.0,28.1
60.96428571428568,0.7326721648351643,4113.0,10.0,0.0,0.0,42.2
61.999999999999964,0.6906284615384618,4215.0,10.0,0.0,0.0,34.4
63.03571428571425,0.6819840549450551,4166.0,11.0,0.0,0.0,34.4
64.07142857142854,0.6753290989010995,4095.0,10.0,0.0,0.0,37.5
65.10714285714283,0.7465851318681322,4059.0,10.0,0.0,0.0,35.9
66.14285714285712,0.6905358571428573,4151.0,10.0,0.0,0.0,32.8
67.17857142857142,0.6659688791208789,4140.0,9.0,0.0,0.0,32.8
68.21428571428571,0.6510184175824174,4153.0,9.0,0.0,0.0,37.5
69.25,0.6768766043956046,4280.0,9.0,0.0,0.0,45.3
70.28571428571429,0.6975339999999999,4102.0,9.0,0.0,0.0,46.9
71.32142857142858,0.6689666153846153,4282.0,9.0,0.0,0.0,42.2
72.35714285714288,0.6833046703296702,4073.0,9.0,0.0,0.0,29.7
73.39285714285717,0.6968751318681321,4152.0,9.0,0.0,0.0,31.3
74.42857142857146,0.6925340329670329,4378.0,8.0,0.0,0.0,29.7
