Sec.,PowerMeter(ADC)
4,0.18456662130177504
5,0.44051308875739675
6,0.5244491479289942
7,0.3728426272189349
8,0.37138328994082853
9,0.3594044082840233
10,0.3520587633136095
11,0.40134921893491093
12,0.3764789053254438
13,0.4005604201183429
14,0.37093054437869794
15,0.41785705325443767
16,0.3524560059171596
17,0.35838085207100595
18,0.34987425443787
19,0.3792326272189348
20,0.3684814497041418
21,0.38331034319526613
22,0.3752196449704137
23,0.38398023668639075
24,0.36169873372781053
25,0.3936538875739645
26,0.3699719230769228
27,0.3787998934911243
28,0.3450203076923076
29,0.3723882958579884
30,0.3568484437869822
31,0.3877446094674556
32,0.3856860946745565
33,0.3603635088757396
34,0.355310698224852
35,0.38391415384615346
36,0.3626563846153849
37,0.3574402544378698
38,0.36272998816568014
39,0.364682331360947
40,0.3783554615384611
41,0.3536591242603552
42,0.3757961952662726
43,0.3601183846153844
44,0.4428586331360944
45,0.37400560946745576
46,0.37314297041420147
47,0.3443520177514793
48,0.37559455029585814
49,0.352449715976331
50,0.3815067692307695
51,0.3719523846153843
52,0.39000425443787035
53,0.35667212426035494
54,0.3866638934911242
55,0.35710033136094643
56,0.3829021715976332
57,0.34512136094674534
58,0.3597034615384617
59,0.3436689999999996
60,0.3576546804733726
61,0.3451715917159764
62,0.3566225739644969
63,0.3629840887573967
64,0.3363030118343199
65,0.32152318343195274
66,0.3354546923076925
67,0.3549984733727812
68,0.407991372781065
69,0.4025220828402367
70,0.31241673964497046
71,0.3485221183431953
72,0.3477461005917157
73,0.34728923076923046
74,0.3632787337278104
75,0.35054502958579853
76,0.3583317218934915
77,0.3762997337278104
78,0.3507291479289943
79,0.37121585207100594
80,0.36513353254437847
81,0.35627262130177567
82,0.36516541420118304
83,0.34521001183431943
84,0.3848351005917157
85,0.3459544201183434
86,0.3712085621301774
87,0.36212934911242606
88,0.39354239644970435
89,0.3638092662721895
90,0.38043928402366883
91,0.3504355443786984
92,0.36314642011834297
93,0.35859177514792895
94,0.38195834911242604
95,0.3846793491124264
96,0.3810006568047335
97,0.3541219053254438
98,0.36117671005917146
99,0.3499936035502959
100,0.3670705502958582
101,0.3765711360946745
102,0.38374510650887594
103,0.3755457869822484
104,0.3543156982248521
105,0.3887280710059169
106,0.3523397514792894
107,0.3749940769230769
108,0.3369496390532543
109,0.3816761360946746
110,0.3435763550295857
111,0.37462086390532573
112,0.34245721893491143
113,0.37598469822485187
114,0.3606990177514792
115,0.37931846745562164
116,0.35774357988165706
117,0.38663557396449716
118,0.3537440177514799
119,0.39444082248520695
120,0.3543687159763317
