Sec.,PowerMeter(ADC)
4,0.29143769230769234
5,0.28359723076923093
6,0.28503163905325435
7,0.3032920414201184
8,0.32363255621301773
9,0.30719972189349076
10,0.3034838875739648
11,0.27693499408284017
12,0.28181329585798814
13,0.2765183431952667
14,0.2836775857988163
15,0.27965876331360967
16,0.2905074437869821
17,0.28913601775147907
18,0.28618956804733736
19,0.28560765088757395
20,0.3021529467455623
21,0.2854939940828403
22,0.2690274674556215
23,0.2655266331360946
24,0.2832701301775148
25,0.2729655798816563
26,0.2781417573964498
27,0.2857223372781063
28,0.29656810650887566
29,0.2896343076923077
30,0.26884227810650896
31,0.2633731242603551
32,0.28305522485207063
33,0.28113382840236706
34,0.28023150887573933
35,0.27295372189349115
36,0.27167398816568045
37,0.27204327810650897
38,0.2830381065088754
39,0.28046810059171606
40,0.2738516745562131
41,0.2688319644970414
42,0.2674242426035502
43,0.2869578579881658
44,0.2909129349112426
45,0.28585956213017744
46,0.29229136094674535
47,0.29672384023668613
48,0.28766611834319555
49,0.2857013609467455
50,0.2782354142011836
51,0.282258544378698
52,0.27622357396449676
53,0.2760031301775146
54,0.27651958579881636
55,0.2860643017751478
56,0.2766511834319523
57,0.2809471656804733
58,0.2782088047337277
59,0.27663412426035516
60,0.24861687573964497
61,0.24839865680473336
62,0.24143482840236674
63,0.25299349704142027
64,0.23940377514792907
65,0.24055233136094653
66,0.26469998224852104
67,0.2966802958579878
68,0.2730767337278102
69,0.2686073491124262
70,0.2636908461538461
71,0.2735489881656801
72,0.2659705621301772
73,0.26790542011834323
74,0.26859057988165663
75,0.27852127810650906
76,0.26775870414201186
77,0.2748479585798818
78,0.2699584378698222
79,0.2794374142011832
80,0.27945551479289943
81,0.2717003254437871
82,0.2700297337278106
83,0.2789198875739643
84,0.2723348994082838
85,0.2723427218934912
86,0.2686280059171598
87,0.28898850295857975
88,0.28212872189349086
89,0.2673258639053254
90,0.25835036094674557
91,0.27527328402366846
92,0.2705978816568046
93,0.266397372781065
94,0.2636147100591713
95,0.28876649704142027
96,0.27879820710059167
97,0.28188765088757406
98,0.27043746745562125
99,0.2845331301775146
100,0.26954279881656795
101,0.2706076923076923
102,0.2757849526627221
103,0.28027052071005926
104,0.2714288934911242
105,0.27137943786982266
106,0.2770147633136094
107,0.27890568047337283
108,0.27398507100591724
109,0.27351915976331387
110,0.2786403905325443
111,0.2738797928994088
112,0.2702111360946743
113,0.2738799526627218
114,0.2812044970414203
115,0.27851894674556227
116,0.2742109881656804
117,0.27484249704142005
118,0.26914020710059167
119,0.5299294792899409
120,0.24682553846153873
