Sec.,PowerMeter(ADC)
4,0.3539403313609467
5,0.359112319526627
6,0.3485442366863905
7,0.3467405502958585
8,0.34603899408284006
9,0.34404052071005936
10,0.3554729940828399
11,0.34285886982248504
12,0.37566605325443786
13,0.3346718579881654
14,0.32577918934911215
15,0.3303604792899408
16,0.33591950295858003
17,0.3240537396449702
18,0.3198639704142013
19,0.3084117337278109
20,0.31267511834319517
21,0.31750897633136077
22,0.33358304733727795
23,0.31543443195266313
24,0.31827865680473394
25,0.3166151005917161
26,0.3165875443786982
27,0.3217090000000001
28,0.32510570414201173
29,0.32145118343195306
30,0.3015951065088759
31,0.32497150295857974
32,0.29798227810650907
33,0.29849019526627246
34,0.3080684082840233
35,0.3016829230769231
36,0.2962427278106513
37,0.2980993668639054
38,0.2952145266272189
39,0.2988262899408281
40,0.29937644378698236
41,0.32640607100591723
42,0.2900813609467455
43,0.29035988165680504
44,0.301802775147929
45,0.29506149704142004
46,0.2897817218934913
47,0.29298894674556214
48,0.28655953846153803
49,0.28382728402366847
50,0.2838130473372779
51,0.31182626035502936
52,0.2648139585798818
53,0.2980463136094674
54,0.30247844970414195
55,0.3068583727810649
56,0.3048025147928992
57,0.30584852071005925
58,0.30673872781065115
59,0.3208167573964501
60,0.31284504142011826
61,0.33135200591715974
62,0.3234764615384615
63,0.32392129585798807
64,0.3300664792899409
65,0.3289364970414199
66,0.3306850414201184
67,0.33402408875739636
68,0.329964408284024
69,0.3313484201183433
70,0.3118717692307693
71,0.35206966863905337
72,0.32295326627218934
73,0.30348708875739644
74,0.304749550295858
75,0.3154542485207101
76,0.31670859763313597
77,0.29535405917159746
78,0.2923922307692307
79,0.2924684674556214
80,0.2932332899408282
81,0.29843575147929013
82,0.2968888816568043
83,0.3038561775147928
84,0.3022638461538461
85,0.30355871005917157
86,0.32884456213017715
87,0.3258899881656804
88,0.32243153846153827
89,0.32123694082840243
90,0.36885655621301794
91,0.32660787573964495
92,0.3209473846153846
93,0.31950202366863956
94,0.32261201775147924
95,0.3157567100591715
96,0.311209449704142
97,0.3252702958579885
98,0.3193793609467454
99,0.323766035502959
100,0.3509705029585797
101,0.3207430059171599
102,0.3173251834319529
103,0.3241271656804731
104,0.32250393491124263
105,0.30065296449704165
106,0.29462986390532553
107,0.2960840828402369
108,0.2981505207100594
109,0.32062362721893517
110,0.35109530769230785
111,0.3201556745562132
112,0.3186545798816569
113,0.32073255029585773
114,0.3218940591715975
115,0.32521579289940844
116,0.3227311301775147
117,0.32369990532544396
118,0.31141608875739646
119,0.318274094674556
120,0.3473498757396447
