Sec.,PowerMeter(ADC)
4,0.17517315976331357
5,0.4569841834319522
6,0.29803276331360956
7,0.2787977751479289
8,0.2868701005917163
9,0.2839097869822486
10,0.2826031183431952
11,0.29770695266272196
12,0.3063798402366868
13,0.3017852307692309
14,0.30742792307692307
15,0.2944623491124259
16,0.27070950887573986
17,0.27461242011834275
18,0.28574956213017744
19,0.2823613076923076
20,0.28255915384615343
21,0.28810342603550326
22,0.28781717751479313
23,0.28827810650887575
24,0.302794798816568
25,0.29274075147928963
26,0.2787949171597633
27,0.27388437869822474
28,0.2724901715976333
29,0.2851092189349112
30,0.27896759763313633
31,0.2920175621301776
32,0.2883259940828403
33,0.28940433727810666
34,0.2795941360946746
35,0.2737480650887576
36,0.2750049526627218
37,0.2809803727810651
38,0.28310555029585804
39,0.2785308579881659
40,0.2739100355029582
41,0.2808049171597634
42,0.28244671597633103
43,0.2832371360946746
44,0.28514180473372797
45,0.2813395621301776
46,0.27092000591715965
47,0.27611305325443775
48,0.28807952662721875
49,0.2868997159763315
50,0.29706123668639045
51,0.2922591597633137
52,0.286761076923077
53,0.2891532189349112
54,0.2888732248520705
55,0.2779168639053254
56,0.2775415325443788
57,0.28051507100591705
58,0.2799417810650887
59,0.2890300414201183
60,0.28270398224852095
61,0.28493336094674554
62,0.2819540118343196
63,0.279050218934911
64,0.2640602426035504
65,0.25865231360946733
66,0.2583942189349113
67,0.25107206508875757
68,0.2435808816568048
69,0.2550280591715976
70,0.2504579230769233
71,0.28104968639053235
72,0.2798435976331358
73,0.2805176035502957
74,0.27713541420118365
75,0.27095115384615354
76,0.26883003550295886
77,0.27447233727810627
78,0.27144841420118354
79,0.2712392366863905
80,0.2766226213017757
81,0.27547575739644997
82,0.27106911242603543
83,0.27672216568047336
84,0.28032511834319523
85,0.2761466094674558
86,0.2788206272189348
87,0.27669464497041396
88,0.2808362840236686
89,0.2803068934911242
90,0.27836300591715957
91,0.28615896449704165
92,0.2766498579881654
93,0.2740108875739648
94,0.26763023076923087
95,0.26886873964497027
96,0.2798072899408283
97,0.27213651479289946
98,0.2702837278106507
99,0.27537315384615374
100,0.281763071005917
101,0.2892635029585802
102,0.27756287573964505
103,0.28005645562130166
104,0.27634194082840247
105,0.2752667633136093
106,0.27444816568047364
107,0.2792800710059174
108,0.280262822485207
109,0.2752383372781062
110,0.4970902366863903
111,0.2660374023668637
112,0.28361057396449696
113,0.28103743195266284
114,0.27749907692307735
115,0.2776750710059173
116,0.2772955680473374
117,0.3456572662721893
118,0.3406327988165681
119,0.28504002958579905
120,0.28051389349112443
