Sec.,PowerMeter(ADC)
4,0.17467301775147911
5,0.566391828402367
6,0.30785244970414205
7,0.300615349112426
8,0.30792965680473383
9,0.3200634911242605
10,0.30833628994082823
11,0.32379778698224854
12,0.33657378698224855
13,0.33256778106508894
14,0.35353370414201174
15,0.2921615325443788
16,0.29981386982248537
17,0.29897347337278146
18,0.3179796272189348
19,0.311705952662722
20,0.30781850295858004
21,0.30535088165680463
22,0.3092620591715975
23,0.31424312426035506
24,0.35938976923076926
25,0.28893885207100595
26,0.30049337869822484
27,0.2943163668639055
28,0.2947247100591715
29,0.3023724911242604
30,0.29776595266272177
31,0.3165340532544381
32,0.3171655680473374
33,0.3146703491124261
34,0.32131969230769236
35,0.27231490532544395
36,0.29539924852071014
37,0.3166786213017753
38,0.30796978106508877
39,0.3057352840236686
40,0.2928557633136096
41,0.29042206508875723
42,0.30385810650887574
43,0.3178222366863904
44,0.32962790532544345
45,0.29725813609467455
46,0.2957256804733729
47,0.2956982426035502
48,0.3100129408284023
49,0.3212754733727812
50,0.314910278106509
51,0.3135623609467457
52,0.311521023668639
53,0.3153048106508877
54,0.32483326035502974
55,0.2942475147928997
56,0.29848964497041375
57,0.30357339053254406
58,0.3113961479289943
59,0.3041941065088754
60,0.30638938461538456
61,0.30665092899408264
62,0.3053685325443788
63,0.2960842781065091
64,0.3284842011834313
65,0.2645959171597634
66,0.27874417751479275
67,0.27129701775147935
68,0.2682683668639051
69,0.27233982248520683
70,0.2841738402366861
71,0.2949843905325441
72,0.29895002958579864
73,0.3037404437869823
74,0.30544820118343174
75,0.2876877455621302
76,0.28827331952662694
77,0.29005313017751483
78,0.2930008757396451
79,0.3075927928994083
80,0.29800721893491133
81,0.29652919526627236
82,0.29858824852071053
83,0.3220541597633135
84,0.26752021893491124
85,0.30317052662721905
86,0.3055077751479288
87,0.2979222721893492
88,0.29696995266272197
89,0.30611487573964474
90,0.2972915088757399
91,0.2987288579881657
92,0.3070575562130178
93,0.3277138224852075
94,0.28885358579881687
95,0.2881249053254436
96,0.290567857988166
97,0.29453305917159767
98,0.2971757633136092
99,0.29498286982248484
100,0.3055403076923076
101,0.30511344970414184
102,0.29971643195266257
103,0.32851756804733767
104,0.3102296508875742
105,0.3024759704142014
106,0.292769573964497
107,0.2961486035502956
108,0.2966658520710062
109,0.3021630473372783
110,0.29626176331360937
111,0.29555685798816556
112,0.30380849704142
113,0.3341481538461539
114,0.2988268757396449
115,0.30105941420118354
116,0.30792437869822475
117,0.3010252958579881
118,0.3020704674556212
119,0.3071473668639051
120,0.3002596153846152
