Sec.,PowerMeter(ADC)
4,0.9530671058823528
5,0.7478478823529415
6,0.7330131705882363
7,0.7412931823529408
8,0.7441402058823526
9,0.775116647058824
10,0.7622831352941185
11,0.7555968000000004
12,0.7548729705882358
13,0.7400186352941184
14,0.7352210176470586
15,0.7344591764705889
16,0.7532059352941177
17,0.7437019882352945
18,0.7635327058823523
19,0.7417138999999996
20,0.7247829882352936
21,0.7282395882352938
22,0.7101244705882356
23,0.7244821588235298
24,0.7274088470588234
25,0.7414373235294113
26,0.751238094117648
27,0.7209345411764704
28,0.7526945823529407
29,0.7319641705882353
30,0.7378210647058824
31,0.7064479647058819
32,0.6897778647058826
33,0.7087597529411761
34,0.717680852941176
35,0.6925289235294122
36,0.6967584411764702
37,0.6877152411764706
38,0.7012117705882356
39,0.6730360235294113
40,0.693636329411765
41,0.6973675058823526
42,0.7112046235294122
43,0.6927418588235293
44,0.709319423529412
45,0.7026767058823526
46,0.7057575823529413
47,0.697335482352941
48,0.7043183705882358
49,0.6875191882352946
50,0.7129565882352941
51,0.6789410705882352
52,0.6975748470588246
53,0.6938597470588233
54,0.7137032000000003
55,0.689810847058823
56,0.7224872882352942
57,0.7097848117647058
58,0.7070420764705883
59,0.7203363235294113
60,0.7405650882352939
61,0.695968347058824
62,0.6651127117647064
63,0.661547870588235
64,0.6604478705882352
65,0.6674285705882351
66,0.6736491882352942
67,0.6718648
68,0.6644795176470596
69,0.6679018058823536
70,0.6652373176470586
71,0.6617167294117641
72,0.6595120764705883
73,0.6622361000000001
74,0.6489982705882348
75,0.6451969999999999
76,0.6479857764705887
77,0.6465897941176472
78,0.6481066000000002
79,0.6315300470588225
80,0.633059376470589
81,0.6482293352941171
82,0.6181045
83,0.6074372176470585
84,0.6089481941176477
85,0.6257840235294119
86,0.6201526000000004
87,0.6397773176470583
88,0.6496432529411766
89,0.6506244941176473
90,0.6388515294117644
91,0.6480946764705882
92,0.6455835941176474
93,0.662898541176471
94,0.6435288000000001
95,0.6597202529411766
96,0.6635713352941175
97,0.6556777705882353
98,0.6522166823529415
99,0.665722547058824
100,0.6633033470588229
101,0.6468608058823531
102,0.6539998470588234
103,0.6707487705882352
104,0.6529308588235287
105,0.6494580352941172
106,0.6324670352941176
107,0.6208262000000005
108,0.6234926411764704
109,0.6335372941176464
110,0.639330764705882
111,0.6759322117647061
112,0.6611874588235295
113,0.676925288235294
114,0.6770433764705879
115,0.680396323529412
116,0.6674547235294115
117,0.6746423647058822
118,0.6705585352941175
119,0.6549131235294123
120,0.6660504882352933
