Sec.,PowerMeter(ADC)
4,0.6637852117647063
5,0.9794106529411772
6,0.8623372941176473
7,0.8918780941176465
8,0.7937234999999999
9,0.7722943176470591
10,0.794026105882352
11,0.7976862823529404
12,0.7723968235294121
13,0.816598964705882
14,0.8006673941176474
15,0.7948319294117646
16,0.8023335470588235
17,0.7960895117647058
18,0.7952466352941185
19,0.793461429411765
20,0.7153095941176462
21,0.8078679882352945
22,0.8196484941176468
23,0.8000352117647066
24,0.8134371411764703
25,0.7888344470588232
26,0.8136089529411769
27,0.8082965647058828
28,0.7556290176470593
29,0.8005949999999994
30,0.8093506470588232
31,0.7313431647058821
32,0.7138188000000001
33,0.7782355352941182
34,0.7794277352941172
35,0.7895102705882354
36,0.7222460411764708
37,0.7832560588235302
38,0.7770845176470594
39,0.7906109764705876
40,0.7896043705882347
41,0.7856785941176472
42,0.780954376470588
43,0.7525267294117648
44,0.7524505647058822
45,0.7920198352941175
46,0.7851403882352942
47,0.8006114647058824
48,0.8012299823529414
49,0.8076856529411764
50,0.804773594117647
51,0.7417871058823527
52,0.7872392352941173
53,0.8014230294117647
54,0.806218329411765
55,0.7901989941176466
56,0.7604370411764704
57,0.8065811647058831
58,0.7961196823529413
59,0.7430116235294114
60,0.7855526705882352
61,0.7931601647058826
62,0.7829298823529404
63,0.7521228411764713
64,0.7583614058823537
65,0.7473228764705878
66,0.7667849000000001
67,0.7163563882352935
68,0.7433938588235297
69,0.7809049588235291
70,0.786241476470588
71,0.7904817176470594
72,0.7422913058823529
73,0.7715103235294117
74,0.7690449235294115
75,0.7174914235294121
76,0.7528627529411769
77,0.7561311647058832
78,0.7173621764705879
79,0.693947529411764
80,0.7261232235294123
81,0.7366800999999996
82,0.7170500352941179
83,0.6989780470588236
84,0.7520511647058823
85,0.747180976470588
86,0.7583942470588239
87,0.7529811823529409
88,0.751507094117647
89,0.7754441764705882
90,0.7577459411764706
91,0.7356999470588238
92,0.7099687941176469
93,0.7413907058823531
94,0.7402423176470584
95,0.7746630470588239
96,0.765736558823529
97,0.7235774235294115
98,0.6953839058823527
99,0.7441988529411767
100,0.7188352411764707
101,0.7590341176470586
102,0.7207142764705884
103,0.7732749705882346
104,0.7688110470588239
105,0.767097076470588
106,0.6928183235294115
107,0.7073570705882357
108,0.7270994823529412
109,0.7250863999999999
110,0.7596454352941171
111,0.733691170588235
112,0.7717240941176465
113,0.7977337176470585
114,0.7293462941176478
115,0.7724560352941174
116,0.7842213058823531
117,0.7715595176470582
118,0.7695792294117648
119,0.7766310294117648
120,0.7149266823529413
