Sec.,PowerMeter(ADC),PowerNvi,GPU-T,GPU-D,CPU-R,CPU-G
4,0.6535042631578948,10709.0,3.0,0.0,92.2,21.9
5.035714285714286,0.7043226842105267,5777.0,19.0,0.0,87.5,29.700000000000003
6.071428571428571,0.6937936105263154,4213.0,18.0,0.0,78.1,12.3
7.107142857142857,0.6741155789473686,4034.0,11.0,0.0,82.8,18.8
8.142857142857142,0.6461263368421051,4208.0,11.0,0.0,87.5,9.4
9.178571428571429,0.6951314526315789,4093.0,13.0,0.0,96.9,15.600000000000001
10.214285714285715,0.6837663157894734,4050.0,14.0,0.0,82.8,12.5
11.250000000000002,0.6880983263157898,4265.0,13.0,0.0,60.9,15.6
12.285714285714288,0.6470108842105263,4332.0,13.0,0.0,85.9,17.2
13.321428571428575,0.6981180842105263,4208.0,13.0,0.0,78.1,11.0
14.357142857142861,0.6655468631578951,4347.0,13.0,0.0,82.8,9.4
15.392857142857148,0.6651775368421053,4194.0,13.0,0.0,79.7,10.9
16.428571428571434,0.926317494736842,4128.0,13.0,0.0,100.0,12.5
17.46428571428572,1.1189873052631585,4318.0,14.0,0.0,57.8,6.2
18.500000000000004,0.9856278526315784,4157.0,14.0,0.0,71.9,9.4
19.53571428571429,0.6531328000000004,4238.0,13.0,0.0,85.9,7.7
20.571428571428573,0.6440326315789475,4336.0,14.0,0.0,90.6,14.0
21.607142857142858,0.6283602526315787,4115.0,13.0,0.0,65.6,12.5
22.642857142857142,0.6492739052631576,4115.0,13.0,0.0,67.2,10.9
23.678571428571427,0.6214458210526312,4281.0,13.0,0.0,60.9,9.4
24.71428571428571,0.746498010526316,4203.0,14.0,0.0,95.3,14.0
25.749999999999996,1.1395124421052636,4272.0,13.0,0.0,112.5,15.6
26.78571428571428,1.2413884210526314,4248.0,13.0,0.0,109.4,12.5
27.821428571428566,1.0333086736842103,4104.0,14.0,0.0,76.6,7.699999999999999
28.85714285714285,1.0534384000000006,4291.0,13.0,0.0,81.2,10.8
29.892857142857135,0.8849502000000007,4134.0,14.0,0.0,90.6,9.4
30.92857142857142,0.7718362526315785,4146.0,13.0,0.0,93.8,7.8
31.964285714285705,0.7191741263157897,4252.0,13.0,0.0,92.2,10.9
32.99999999999999,0.7174829894736847,4115.0,14.0,0.0,64.1,9.4
34.03571428571428,0.7012309999999997,4075.0,13.0,0.0,75.0,9.4
35.07142857142856,0.7787498947368424,4230.0,13.0,0.0,65.6,14.1
36.10714285714285,0.7321058421052637,4093.0,13.0,0.0,86.2,12.5
