Sec.,PowerMeter(ADC),PowerNvi,GPU-T,GPU-D,CPU-R,CPU-G
4,1.128452978723405,11018.0,9.0,0.0,96.9,36.3
5.035714285714286,1.1140228936170216,5763.0,4.0,0.0,157.8,24.9
6.071428571428571,1.085373053191489,4467.0,17.0,0.0,239.1,9.3
7.107142857142857,1.0691822127659572,4578.0,18.0,0.0,225.0,17.2
8.142857142857142,1.1186415957446805,4674.0,19.0,0.0,220.3,6.2
9.178571428571429,1.0780139361702121,4572.0,18.0,0.0,162.5,29.7
10.214285714285715,1.0838385319148933,4662.0,18.0,0.0,185.9,9.4
11.250000000000002,1.0825620851063835,4420.0,18.0,0.0,123.4,14.1
12.285714285714288,1.113845659574468,4404.0,18.0,0.0,152.4,12.5
13.321428571428575,1.1118619148936173,4503.0,18.0,0.0,220.3,17.1
14.357142857142861,1.0889086808510637,4714.0,18.0,0.0,155.3,7.8
15.392857142857148,1.1187692872340427,4442.0,18.0,0.0,140.6,13.8
16.428571428571434,1.1409978297872345,4594.0,18.0,0.0,103.1,23.5
17.46428571428572,1.1023147021276603,4429.0,18.0,0.0,134.4,7.8
18.500000000000004,1.0912412978723403,4491.0,18.0,0.0,137.5,9.4
19.53571428571429,1.107880255319149,4545.0,18.0,0.0,150.0,9.4
20.571428571428573,1.154568723404255,4645.0,18.0,0.0,190.6,15.600000000000001
21.607142857142858,1.1061675744680857,4493.0,19.0,0.0,161.5,15.6
22.642857142857142,1.1129798510638294,4704.0,18.0,0.0,187.5,9.4
23.678571428571427,1.097186276595745,4458.0,18.0,0.0,159.4,12.5
24.71428571428571,1.1470925531914893,4473.0,18.0,0.0,195.3,17.0
25.749999999999996,1.0711298404255318,4406.0,19.0,0.0,176.6,14.1
26.78571428571428,1.0901613936170214,4444.0,18.0,0.0,112.5,17.2
27.821428571428566,1.0669779893617017,4659.0,18.0,0.0,115.6,10.9
28.85714285714285,1.1452585319148936,4654.0,18.0,0.0,268.8,28.1
29.892857142857135,1.1121036489361702,4741.0,18.0,0.0,143.8,12.5
30.92857142857142,1.1344331702127666,4730.0,19.0,0.0,145.3,12.5
31.964285714285705,1.0575184361702128,4446.0,18.0,0.0,132.8,10.9
32.99999999999999,1.0931824999999995,4472.0,18.0,0.0,182.8,29.700000000000003
34.03571428571428,1.038656,4707.0,18.0,0.0,151.6,14.1
35.07142857142856,1.0800584574468088,4471.0,18.0,0.0,184.5,9.4
36.10714285714285,1.0909953404255317,4543.0,18.0,0.0,181.2,12.5
37.14285714285713,1.1145910744680847,4475.0,18.0,0.0,212.2,28.200000000000003
38.178571428571416,1.0232075319148937,4503.0,19.0,0.0,178.1,9.4
39.2142857142857,1.1437625531914897,4464.0,18.0,0.0,228.1,9.4
40.249999999999986,1.0701345319148936,4657.0,18.0,0.0,165.6,12.3
41.28571428571427,1.1302455957446815,4472.0,18.0,0.0,212.4,14.1
42.321428571428555,1.081009340425532,4440.0,18.0,0.0,214.1,12.5
43.35714285714284,1.0542048404255322,4563.0,18.0,0.0,146.9,14.1
44.392857142857125,1.0830268085106383,4489.0,18.0,0.0,157.8,23.5
45.42857142857141,1.0203829999999992,4475.0,18.0,0.0,164.1,9.4
46.464285714285694,1.118192223404255,4643.0,18.0,0.0,135.3,12.5
47.49999999999998,1.1406981702127659,4554.0,18.0,0.0,198.4,10.9
48.53571428571426,1.1159363085106386,4688.0,18.0,0.0,171.9,17.2
49.57142857142855,1.0927396914893621,4698.0,18.0,0.0,192.2,7.8
50.60714285714283,1.080403968085106,4495.0,18.0,0.0,161.6,10.9
51.64285714285712,1.0122430957446813,4730.0,18.0,0.0,139.1,14.1
52.6785714285714,1.0729902659574462,4689.0,18.0,0.0,195.3,20.3
53.71428571428569,1.075396978723404,4556.0,18.0,0.0,217.2,10.9
54.74999999999997,1.1240404787234044,4491.0,19.0,0.0,196.9,18.8
55.785714285714256,1.1169572340425535,4723.0,18.0,0.0,165.6,14.1
56.82142857142854,1.1316369042553198,4625.0,18.0,0.0,154.7,29.599999999999998
57.857142857142826,1.0891891808510632,4628.0,18.0,0.0,121.9,10.9
58.89285714285711,1.0985949787234046,4404.0,19.0,0.0,120.3,18.8
59.928571428571395,1.120819872340425,4482.0,18.0,0.0,157.8,7.8
60.96428571428568,1.1296459148936178,4427.0,19.0,0.0,201.6,17.2
61.999999999999964,1.0827796595744676,4393.0,18.0,0.0,109.4,14.1
63.03571428571425,1.0765340851063818,4394.0,18.0,0.0,235.9,15.6
64.07142857142854,1.07367329787234,4446.0,18.0,0.0,129.7,14.1
65.10714285714283,1.112741159574468,4455.0,18.0,0.0,214.1,15.6
66.14285714285712,1.0556553510638296,4631.0,18.0,0.0,179.7,10.8
67.17857142857142,1.0807138404255319,4591.0,18.0,0.0,129.7,15.6
68.21428571428571,1.0899744148936172,4454.0,18.0,0.0,120.3,21.9
69.25,1.11757285106383,4487.0,18.0,0.0,89.1,14.1
70.28571428571429,1.0489554999999993,4649.0,18.0,0.0,192.2,10.9
71.32142857142858,1.1322534468085108,4714.0,18.0,0.0,198.4,12.5
72.35714285714288,1.069565861702128,4721.0,18.0,0.0,182.8,20.0
73.39285714285717,1.0330048510638297,4394.0,18.0,0.0,148.4,7.8
74.42857142857146,1.0387450212765963,4443.0,18.0,0.0,126.2,14.1
75.46428571428575,1.037712542553191,4691.0,18.0,0.0,84.4,7.8
76.50000000000004,1.0670920957446808,4447.0,18.0,0.0,201.6,26.6
77.53571428571433,1.1575542553191485,4498.0,19.0,0.0,171.9,15.7
78.57142857142863,1.066830180851064,4456.0,18.0,0.0,200.0,18.8
79.60714285714292,1.0115679574468084,4407.0,18.0,0.0,137.5,14.0
80.64285714285721,0.9991610957446803,4417.0,18.0,0.0,149.3,10.9
81.6785714285715,1.0782180531914896,4550.0,18.0,0.0,157.8,12.5
82.7142857142858,1.0486673404255316,4465.0,18.0,0.0,187.5,9.4
83.75000000000009,1.024823085106383,4705.0,18.0,0.0,179.7,17.2
84.78571428571438,1.0427896063829787,4583.0,18.0,0.0,154.7,14.1
85.82142857142867,1.0702914680851068,4472.0,18.0,0.0,164.1,12.5
86.85714285714296,1.1021039893617013,4491.0,18.0,0.0,157.8,6.2
87.89285714285725,1.0807291063829787,4626.0,18.0,0.0,162.5,26.6
88.92857142857154,1.0674947978723401,4553.0,18.0,0.0,223.0,12.5
89.96428571428584,1.0894390851063827,4684.0,18.0,0.0,200.0,12.5
91.00000000000013,1.0801139361702128,4663.0,18.0,0.0,109.4,15.6
92.03571428571442,1.0958455744680855,4405.0,18.0,0.0,173.4,15.6
93.07142857142871,1.1018427021276596,4655.0,18.0,0.0,159.4,14.1
94.107142857143,1.128068138297872,4723.0,18.0,0.0,182.8,15.6
95.1428571428573,1.3980142553191486,4508.0,18.0,0.0,173.4,12.5
96.17857142857159,1.1648804255319154,4391.0,18.0,0.0,153.1,14.1
97.21428571428588,1.0858617021276589,4414.0,18.0,0.0,128.1,12.5
98.25000000000017,0.8804285000000003,4345.0,18.0,0.0,140.6,12.5
99.28571428571446,0.8880760957446804,4366.0,18.0,0.0,93.8,12.5
100.32142857142875,0.8812703085106386,4400.0,18.0,0.0,221.9,15.6
101.35714285714305,0.8986599787234042,4384.0,18.0,0.0,160.9,12.5
102.39285714285734,0.9915427234042552,4410.0,18.0,0.0,143.8,12.5
103.42857142857163,1.1131307340425538,4389.0,18.0,0.0,85.9,31.300000000000004
104.46428571428592,1.396119893617022,4622.0,18.0,0.0,134.4,10.9
105.50000000000021,1.2379462765957447,4517.0,20.0,0.0,135.9,15.6
106.5357142857145,1.1600762765957453,4669.0,19.0,0.0,123.4,12.5
107.5714285714288,1.1913881489361706,4425.0,18.0,0.0,132.8,14.1
108.60714285714309,0.9180463617021276,4506.0,18.0,0.0,145.3,18.7
109.64285714285738,0.8913518617021273,4558.0,18.0,0.0,153.1,14.1
110.67857142857167,0.8989330212765956,4580.0,20.0,0.0,143.8,15.7
111.71428571428596,0.8898012765957445,4386.0,18.0,0.0,107.8,12.5
112.75000000000026,0.8836988191489364,4719.0,18.0,0.0,146.9,18.6
113.78571428571455,0.9151183829787229,4355.0,18.0,0.0,145.3,7.8
114.82142857142884,0.8801937659574472,4426.0,18.0,0.0,189.1,12.5
115.85714285714313,0.8965914574468081,4652.0,18.0,0.0,134.4,10.9
116.89285714285742,0.8915591914893618,4388.0,18.0,0.0,195.3,26.6
117.92857142857171,0.8868664574468083,10930.0,18.0,0.0,0,0
118.964285714286,0.8851395212765957,10784.0,13.0,0.0,0.0,0.0
120.0000000000003,0.8793717872340431,10740.0,0.0,0.0,0.0,0.0
