Sec.,PowerMeter(ADC),PowerNvi,GPU-T,GPU-D,CPU-R,CPU-G
4,0.6313371789473684,10663.0,1.0,5.0,12.5,34.4
5.035714285714286,0.6550198842105261,5633.0,3.0,5.0,7.8,32.699999999999996
6.071428571428571,0.6247455894736841,4110.0,27.0,10.0,3.1,9.9
7.107142857142857,0.6187851263157895,4067.0,4.0,7.0,4.7,7.8
8.142857142857142,0.8232367789473688,4011.0,5.0,7.0,0.0,6.2
9.178571428571429,1.0862641578947363,3989.0,6.0,7.0,4.7,15.6
10.214285714285715,1.1837967684210535,4022.0,6.0,7.0,1.6,7.8
11.250000000000002,0.673710757894737,4197.0,6.0,7.0,1.6,9.4
12.285714285714288,0.6487033684210526,4077.0,7.0,7.0,3.1,4.7
13.321428571428575,0.6494010947368419,4065.0,6.0,7.0,6.2,17.2
14.357142857142861,0.7210611473684205,4042.0,6.0,7.0,4.7,15.7
15.392857142857148,0.6155830631578946,4073.0,6.0,8.0,0.0,10.9
16.428571428571434,0.7577017157894735,4037.0,6.0,7.0,4.7,18.7
17.46428571428572,0.9935735368421054,4120.0,6.0,8.0,4.7,21.9
18.500000000000004,1.2000764210526311,3974.0,6.0,8.0,1.6,13.9
19.53571428571429,0.9630595368421045,4084.0,6.0,7.0,0.0,7.8
20.571428571428573,0.9473541473684214,4054.0,6.0,7.0,4.7,10.9
21.607142857142858,0.8267976526315794,4093.0,6.0,7.0,3.1,6.2
22.642857142857142,0.696917726315789,4049.0,6.0,7.0,1.6,9.4
23.678571428571427,0.662805705263158,4056.0,6.0,7.0,6.2,9.4
24.71428571428571,0.6305134210526316,4024.0,6.0,8.0,6.2,15.6
25.749999999999996,0.6259912000000002,4042.0,6.0,7.0,0.0,6.2
26.78571428571428,0.6499173157894739,4123.0,7.0,7.0,3.1,17.2
27.821428571428566,0.6540322631578946,4090.0,6.0,7.0,4.6,17.2
28.85714285714285,0.6567003263157893,4051.0,6.0,7.0,4.7,15.4
29.892857142857135,0.6292543789473687,4083.0,6.0,7.0,1.6,7.8
30.92857142857142,0.6662753473684213,4129.0,6.0,7.0,18.8,9.4
31.964285714285705,0.6231057789473683,4041.0,6.0,8.0,7.8,17.1
32.99999999999999,0.6335608736842108,4037.0,6.0,7.0,3.1,17.2
34.03571428571428,0.6646802631578946,4102.0,6.0,8.0,4.7,7.8
35.07142857142856,0.6272339157894736,4130.0,6.0,8.0,1.6,7.8
36.10714285714285,0.6123244315789472,4039.0,6.0,8.0,6.2,12.5
37.14285714285713,0.6312576842105265,4032.0,6.0,8.0,3.1,14.1
38.178571428571416,0.6452299789473683,4083.0,6.0,8.0,1.6,10.9
39.2142857142857,0.6290639473684211,4080.0,6.0,8.0,3.1,20.400000000000002
40.249999999999986,0.6243791894736841,4081.0,6.0,8.0,3.1,17.2
41.28571428571427,0.629438652631579,4069.0,6.0,8.0,9.4,12.5
42.321428571428555,0.6417863263157895,4069.0,6.0,8.0,4.6,7.8
43.35714285714284,0.6516376526315788,4016.0,6.0,8.0,0.0,7.8
44.392857142857125,0.6401682105263158,4044.0,6.0,8.0,7.7,10.9
45.42857142857141,0.6285162210526314,3991.0,6.0,8.0,4.7,9.4
46.464285714285694,0.6499429684210527,4025.0,6.0,7.0,0.0,10.9
47.49999999999998,0.6323387789473682,4044.0,6.0,8.0,0.0,14.1
48.53571428571426,0.6643004842105265,4126.0,6.0,7.0,9.4,9.4
49.57142857142855,0.6364457999999998,4076.0,6.0,8.0,1.6,10.9
50.60714285714283,0.6485149052631577,4101.0,6.0,8.0,3.1,15.6
51.64285714285712,0.6155970105263159,4152.0,6.0,8.0,4.7,12.5
52.6785714285714,0.6501401473684206,4113.0,6.0,8.0,4.7,7.7
53.71428571428569,0.6445491789473683,4073.0,6.0,8.0,0.0,7.8
54.74999999999997,0.6477402315789474,3987.0,6.0,8.0,1.6,10.9
55.785714285714256,0.6154231578947368,4065.0,6.0,8.0,3.1,9.3
56.82142857142854,0.6253870315789473,4080.0,6.0,8.0,6.2,9.4
57.857142857142826,0.6564930210526319,4071.0,6.0,8.0,0.0,10.9
58.89285714285711,0.6403158842105263,4073.0,6.0,8.0,1.6,17.2
59.928571428571395,0.6282908210526315,4049.0,6.0,8.0,12.5,10.9
60.96428571428568,0.6283734315789475,4055.0,6.0,8.0,1.6,9.4
61.999999999999964,0.6552556421052631,4124.0,6.0,8.0,1.6,7.8
63.03571428571425,0.6337267473684215,4110.0,6.0,8.0,1.6,12.5
64.07142857142854,0.6541927368421051,3992.0,6.0,8.0,29.7,10.9
65.10714285714283,0.6171017263157892,4079.0,6.0,8.0,0.0,6.2
66.14285714285712,0.6505267263157891,4080.0,6.0,8.0,4.7,3.1
67.17857142857142,0.6422830421052633,4095.0,6.0,8.0,10.9,14.1
68.21428571428571,0.6367526421052633,4156.0,6.0,8.0,9.4,14.1
69.25,0.6299320105263159,4045.0,6.0,8.0,0.0,21.9
70.28571428571429,0.6504660105263159,4037.0,6.0,7.0,6.2,17.2
71.32142857142858,0.6182032842105261,3987.0,6.0,7.0,6.2,10.9
72.35714285714288,0.6342574000000001,4155.0,6.0,8.0,6.2,12.5
73.39285714285717,0.6783342526315789,4120.0,6.0,7.0,1.6,9.4
74.42857142857146,0.6253984421052631,4105.0,6.0,7.0,3.1,9.4
75.46428571428575,0.619096757894737,4107.0,6.0,7.0,9.4,14.0
76.50000000000004,0.6261049894736843,4081.0,7.0,7.0,3.1,10.9
77.53571428571433,0.6619744947368418,4123.0,6.0,7.0,4.7,10.9
78.57142857142863,0.6306042421052631,4054.0,6.0,7.0,1.6,15.6
79.60714285714292,0.621030336842105,4121.0,6.0,7.0,12.3,12.4
80.64285714285721,0.6441334631578944,4160.0,6.0,8.0,0.0,6.2
81.6785714285715,0.6738693894736842,4117.0,6.0,7.0,3.1,10.9
82.7142857142858,0.6236338842105261,4152.0,6.0,7.0,0.0,9.4
83.75000000000009,0.6492014421052632,4135.0,6.0,7.0,4.7,17.1
84.78571428571438,0.632896705263158,4093.0,6.0,7.0,9.4,7.8
85.82142857142867,0.6475794315789474,4134.0,6.0,7.0,3.1,14.1
86.85714285714296,0.6489668526315785,4096.0,6.0,7.0,3.1,9.4
87.89285714285725,0.6280768105263155,4170.0,6.0,8.0,12.5,23.400000000000002
88.92857142857154,0.6374449684210527,4110.0,6.0,7.0,6.2,17.2
89.96428571428584,0.6384064947368421,3989.0,6.0,7.0,6.2,6.2
91.00000000000013,0.6263905052631576,4102.0,6.0,7.0,6.2,10.9
92.03571428571442,0.6236465368421057,4160.0,6.0,7.0,1.6,7.8
93.07142857142871,0.6497582105263157,4185.0,6.0,7.0,4.7,4.7
94.107142857143,0.6610081684210526,4107.0,6.0,7.0,7.8,7.8
95.1428571428573,0.6305079263157893,4103.0,6.0,7.0,14.1,15.6
96.17857142857159,0.6137840210526314,4091.0,6.0,7.0,1.6,12.5
