Sec.,PowerMeter(ADC)
4,0.19023576923076918
5,0.49868801183432
6,0.6918220591715981
7,0.5211825502958581
8,0.5410154142011832
9,0.5086914852071011
10,0.492552923076923
11,0.5281030473372776
12,0.5400865325443783
13,0.5162528520710056
14,0.4933516272189347
15,0.5240344970414201
16,0.5257944556213021
17,0.5148145443786987
18,0.4907007100591716
19,0.5224500295857992
20,0.537487869822485
21,0.5281265147928991
22,0.5214860710059172
23,0.5091088520710064
24,0.485792887573965
25,0.5356355384615388
26,0.49140824852071024
27,0.5259246153846149
28,0.45672241420118365
29,0.521909082840237
30,0.5176514260355022
31,0.5420786686390533
32,0.4684475680473369
33,0.5197390236686396
34,0.5168311301775143
35,0.5044278698224853
36,0.5120979526627216
37,0.48193657988165667
38,0.5118118106508874
39,0.5241765147928996
40,0.5128178402366862
41,0.5070759704142017
42,0.480198408284024
43,0.5101362840236688
44,0.5521455857988162
45,0.5403931005917159
46,0.5303287218934908
47,0.4703221597633135
48,0.4514646923076922
49,0.4497765798816575
50,0.5094963846153847
51,0.5412991242603551
52,0.5355811242603554
53,0.4610033372781071
54,0.5270579822485209
55,0.5267170769230769
56,0.5048539999999996
57,0.4425611538461536
58,0.4557701538461537
59,0.44648137278106487
60,0.4810505739644969
61,0.4783764023668637
62,0.4780962366863903
63,0.5258967633136097
64,0.45488894674556296
65,0.4590034852071002
66,0.4524835562130179
67,0.45862504142011884
68,0.4537384319526628
69,0.7625720532544378
70,0.43753401775147943
71,0.4901863017751482
72,0.466396207100592
73,0.45019479881656793
74,0.48838359171597684
75,0.5233437928994088
76,0.5003898816568054
77,0.5111548934911243
78,0.4738750355029584
79,0.4978625739644971
80,0.4631707869822483
81,0.5031962307692311
82,0.49537209467455584
83,0.4847574142011837
84,0.5087066094674563
85,0.5132831005917166
86,0.5102055147928996
87,0.5229260946745555
88,0.5220893905325443
89,0.5280267100591713
90,0.523929224852071
91,0.4918365917159763
92,0.5119674556213016
93,0.49768662721893514
94,0.5570584082840235
95,0.547689372781065
96,0.5512742189349112
97,0.5369190295857991
98,0.49350351479289917
99,0.5268159822485211
100,0.4805516508875744
101,0.5023855266272187
102,0.6187143609467453
103,0.50365476923077
104,0.4826658284023667
105,0.5069216213017758
106,0.5554975029585805
107,0.5081658520710058
108,0.5030512307692311
109,0.48110699408284
110,0.5132966094674559
111,0.4945481775147934
112,0.49277649112426036
113,0.5090172071005916
114,0.48806527810650907
115,0.5149289644970418
116,0.5246818165680471
117,0.52211775147929
118,0.5732034437869822
119,0.5165883076923076
120,0.5125858284023669
