Sec.,PowerMeter(ADC)
4,0.4413898106508872
5,0.5046279763313609
6,0.36535246745562144
7,0.37580863313609486
8,0.3644722189349112
9,0.3576025502958579
10,0.36267139053254416
11,0.3648774319526628
12,0.3613723017751479
13,0.3592921893491122
14,0.35074066272189375
15,0.34792416568047363
16,0.33822705917159773
17,0.34330089349112397
18,0.33389794082840224
19,0.3484006449704142
20,0.32730556213017736
21,0.3320368698224853
22,0.3181757692307694
23,0.32011463905325455
24,0.32624946745562144
25,0.3305825680473369
26,0.32529387573964497
27,0.3327544378698224
28,0.32849615384615366
29,0.3326184082840238
30,0.34013443195266246
31,0.33020063313609455
32,0.3112205147928993
33,0.3085588994082838
34,0.3061041420118343
35,0.30648581656804696
36,0.3106234674556214
37,0.30383373372781075
38,0.3079838106508875
39,0.3061744201183434
40,0.30385137869822476
41,0.3055860236686391
42,0.30609788757396456
43,0.3053992603550297
44,0.30198611242603557
45,0.29645801183431963
46,0.29664110059171644
47,0.3065952840236684
48,0.2930702366863907
49,0.29494862130177524
50,0.29191097633136104
51,0.29413887573964526
52,0.2937277159763314
53,0.30028782840236673
54,0.2942625502958584
55,0.2942177633136094
56,0.3095533076923075
57,0.31518090532544374
58,0.3145837396449703
59,0.31742477514792894
60,0.3184050177514791
61,0.31393427218934894
62,0.316396106508876
63,0.3131788875739649
64,0.33392762130177533
65,0.3381448698224853
66,0.3391059408284023
67,0.33987547337278085
68,0.34319727218934887
69,0.3401421124260357
70,0.3486006568047336
71,0.34890072781065073
72,0.32715425443786955
73,0.33258453254437886
74,0.324491857988166
75,0.31387298816568077
76,0.3143104497041417
77,0.3268204615384613
78,0.3382381952662721
79,0.3116765976331363
80,0.29864272781065104
81,0.30529954437869783
82,0.3069030118343198
83,0.32667120710059144
84,0.30862533136094666
85,0.3072903550295857
86,0.3057021420118345
87,0.3107711360946748
88,0.3393565266272188
89,0.34004607692307687
90,0.33599576923076907
91,0.33218786390532573
92,0.34172609467455634
93,0.3364835147928994
94,0.33944844970414195
95,0.3394429053254438
96,0.3338678343195266
97,0.33028915384615387
98,0.31746549112426026
99,0.32904412426035484
100,0.333799431952663
101,0.3429475147929001
102,0.33882090532544384
103,0.3378033786982248
104,0.33116353254437875
105,0.33884917751479243
106,0.3392034142011834
107,0.3151010828402366
108,0.29865855029585814
109,0.3049185325443783
110,0.3072329230769231
111,0.32077570414201184
112,0.3332901538461534
113,0.3407515857988168
114,0.3358824911242603
115,0.3339325739644969
116,0.33379531360946757
117,0.33396925443786984
118,0.33728976923076903
119,0.34329231952662737
120,0.3251105029585801
