Sec.,PowerMeter(ADC)
4,0.3074452662721893
5,0.42703265680473385
6,0.27959082248520706
7,0.3057641360946744
8,0.3056052781065089
9,0.29371470414201206
10,0.29997066272189327
11,0.30565527218934924
12,0.3102982189349113
13,0.30825629585798814
14,0.32113343195266286
15,0.2826580946745562
16,0.29167850887573976
17,0.28151476331360953
18,0.2833033431952663
19,0.28854183431952674
20,0.2820845739644971
21,0.28618418934911244
22,0.29927840828402386
23,0.2928627633136096
24,0.3018565976331364
25,0.2879080532544376
26,0.27273733136094686
27,0.26723235502958576
28,0.29157299408284004
29,0.28490008875739636
30,0.2836359644970413
31,0.2881331065088757
32,0.2950909467455619
33,0.28359921893491147
34,0.29086099408284033
35,0.27197039644970417
36,0.27443634319526633
37,0.2945019940828396
38,0.28675062721893496
39,0.2879887633136097
40,0.2728391183431949
41,0.27222385207100586
42,0.2846232248520709
43,0.28033744970414193
44,0.2851747100591715
45,0.2828882426035503
46,0.27078811242603584
47,0.285620721893491
48,0.2861271834319526
49,0.28918450887573943
50,0.29669191715976306
51,0.3084460828402367
52,0.28768962721893504
53,0.2910732544378696
54,0.28691511242603523
55,0.27806704733727833
56,0.2864905502958577
57,0.2921455917159763
58,0.2788628520710063
59,0.2870042011834317
60,0.27972056804733725
61,0.27959272781065075
62,0.27891067455621293
63,0.28010715384615376
64,0.25448156804733746
65,0.258368520710059
66,0.2433573313609467
67,0.24680747337278108
68,0.2446192662721894
69,0.26081737869822486
70,0.2685609408284024
71,0.2775153254437867
72,0.2737702840236688
73,0.27444295857988155
74,0.2825509289940828
75,0.27639828994082827
76,0.26753522485207093
77,0.27112002958579867
78,0.26899984615384637
79,0.2696282899408283
80,0.2693010887573965
81,0.2880665857988164
82,0.27316281065088766
83,0.2758698698224851
84,0.28016440236686413
85,0.27595763313609445
86,0.2727270710059173
87,0.2968455857988164
88,0.2802229467455622
89,0.28512434911242596
90,0.27698780473372775
91,0.275219875739645
92,0.27037335502958604
93,0.2893921420118342
94,0.2697758579881655
95,0.2770227337278107
96,0.2721669940828403
97,0.268399071005917
98,0.26769504733727806
99,0.3100076627218936
100,0.2814975502958581
101,0.2814206982248524
102,0.27690156804733757
103,0.27949102958579913
104,0.29011137869822484
105,0.27669299408284037
106,0.27288731952662726
107,0.27497434319526626
108,0.27405519526627226
109,0.2741928047337279
110,0.28588466863905326
111,0.2781193550295857
112,0.2776103313609465
113,0.2777042899408287
114,0.28212102366863867
115,0.2749592426035503
116,0.29277944970414194
117,0.2779538520710061
118,0.28210682840236684
119,0.28081737278106483
120,0.27983409467455644
